Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3)
27/07/2012,11:00,155,5.2,17.2,1.8,19.4,0,38.9
27/07/2012,12:00,159,4.4,18.7,1.6,20.8,0,19.6
27/07/2012,13:00,155,3.9,22.5,1.5,21.4,0,13.4
27/07/2012,14:00,171,3.4,24.5,1.6,22.1,0,11.1
27/07/2012,15:00,182,3.1,27.3,1.5,22.3,0,10.9
27/07/2012,16:00,174,3.7,25,1.7,21.7,0,16.1
27/07/2012,17:00,168,3.9,20.8,1.6,20.3,0,15.6
27/07/2012,18:00,167,2.9,19.4,1.2,18.3,0,15.8
27/07/2012,19:00,161,2.2,18,0.9,16.8,0,12.1
27/07/2012,20:00,159,2.3,15.8,0.8,15.7,0.001,10.8
27/07/2012,21:00,158,2.1,16.8,0.8,14.8,0,8.6
27/07/2012,22:00,151,1.7,15.3,0.6,13.8,0,7.9
27/07/2012,23:00,147,1.5,13.5,0.4,12.8,0,10.7
28/07/2012,0:00,158,1.7,17.3,0.7,12.1,,7.6
28/07/2012,1:00,151,1.6,17.4,0.6,11.5,0.001,6.8
28/07/2012,2:00,170,1.1,12.7,0.3,9.5,0,8.7
28/07/2012,3:00,164,0.8,14.8,0.2,8.4,0,8
28/07/2012,4:00,159,1.2,11.1,0.4,7.8,0,7.1
28/07/2012,5:00,165,1.4,14,0.4,7.7,0,7.7
28/07/2012,6:00,170,1.4,14.5,0.5,7.5,0,9.8
28/07/2012,7:00,171,1.9,14.9,0.7,8.4,0,13.8
28/07/2012,8:00,161,3,17.4,1.3,11.9,0,11.8
28/07/2012,9:00,144,4.3,17.5,1.6,14.9,0,12.8
28/07/2012,10:00,134,4,20.6,1.5,16.8,0,14.2
28/07/2012,11:00,136,3.6,21.8,1.2,18.6,0,7.4
28/07/2012,12:00,135,3.3,26.1,1.2,20.3,0,7.4
28/07/2012,13:00,129,3.8,24.4,1.4,21.4,0.001,12.5
28/07/2012,14:00,126,3.7,23.1,1.3,22,0,8
28/07/2012,15:00,138,3.7,20,1.4,22.4,0.001,19.1
28/07/2012,16:00,140,3.9,20.7,1.4,22,0,11.9
28/07/2012,17:00,140,3.8,17.7,1.3,21.2,0,12.2
28/07/2012,18:00,148,3.4,14.2,1.2,19.3,0,10.1
28/07/2012,19:00,147,2.4,15.5,0.9,17.9,0,7.7
28/07/2012,20:00,145,2.9,13,0.9,17,0,6.1
28/07/2012,21:00,144,2.5,12.3,0.9,16.1,0,5.6
28/07/2012,22:00,148,2.2,14.6,0.7,15,0,5.3
28/07/2012,23:00,149,2.4,14.2,0.8,14.6,0,5.3
29/07/2012,0:00,138,2.9,15,1,14.7,,5.4
29/07/2012,1:00,136,3.2,14.4,1.2,14.6,0.001,5.4
29/07/2012,2:00,139,2.7,14.5,1,14.1,0,4.8
29/07/2012,3:00,139,3,16.2,1.1,13.9,0,4.9
29/07/2012,4:00,140,2.7,14.4,0.9,13.6,0,5.8
29/07/2012,5:00,152,2.2,13.1,0.7,12.3,0.001,7.7
29/07/2012,6:00,148,2,11.4,0.6,11.4,0,6.6
29/07/2012,7:00,148,1.7,17.2,0.7,11.5,0,7.3
29/07/2012,8:00,135,2.5,21.6,1.2,14.8,0,8.3
29/07/2012,9:00,121,3.7,19.4,1.3,16.8,0.001,8.6
29/07/2012,10:00,112,3.4,25.3,1.6,18.9,0,15
29/07/2012,11:00,100,3,27.4,1.2,20.3,0,17.7
29/07/2012,12:00,91,2.3,41.3,1.2,22.3,0,6.4
29/07/2012,13:00,121,1.7,52.1,1,23.1,0.001,4.6
29/07/2012,14:00,158,2.1,29.3,1.1,23.8,0.001,6.3
29/07/2012,15:00,144,2.4,28.5,1.2,24.2,0.001,14.6
29/07/2012,16:00,143,2.7,25.9,1.2,23.8,0,8.6
29/07/2012,17:00,144,3.1,17.3,1.2,22.7,0,9.6
29/07/2012,18:00,149,2.8,14.6,1,20.5,0,10.8
29/07/2012,19:00,154,2.3,15.5,0.8,18.8,0.001,10.8
29/07/2012,20:00,151,2.6,14,0.9,17.8,0,8.2
29/07/2012,21:00,157,1.9,16,0.7,16.5,0.001,7.4
29/07/2012,22:00,156,2.4,14.3,0.8,15.8,0.001,6.1
29/07/2012,23:00,158,2.3,15.8,0.9,14.9,0,5.2
30/07/2012,0:00,155,2,17,0.7,14.3,,5.4
30/07/2012,1:00,155,1.7,18.2,0.7,13.4,0.001,5.5
30/07/2012,2:00,150,2.2,16.5,0.9,13.5,0,4.6
30/07/2012,3:00,169,1.4,12.7,0.4,11.3,0,6.8
30/07/2012,4:00,165,1.1,13.3,0.4,10.3,0,6.7
30/07/2012,5:00,171,1.5,13.3,0.4,9.7,0,7.9
30/07/2012,6:00,168,1.4,15.4,0.5,9.2,0,10.8
30/07/2012,7:00,165,1.5,16.2,0.6,9.1,0,18.9
30/07/2012,8:00,175,1.7,25.9,0.8,13,0,18.7
30/07/2012,9:00,136,3,19.8,1.3,16.6,0,9.1
30/07/2012,10:00,128,3.5,21.3,1.3,18.8,0.001,12.2
30/07/2012,11:00,128,3.3,23.7,1.2,20.3,0,13.3
30/07/2012,12:00,138,2.8,25.3,1.2,21.8,0.001,6.7
30/07/2012,13:00,147,3.1,24.4,1.3,22.5,0.001,9.8
30/07/2012,14:00,143,3.5,24.2,1.4,23.1,0,8.4
30/07/2012,15:00,150,3.3,25.4,1.4,23.3,0,8.3
30/07/2012,16:00,162,3.6,19.5,1.5,22.6,0,16.8
30/07/2012,17:00,154,3.4,16.8,1.3,21.6,0,16.5
30/07/2012,18:00,152,2.5,17.1,1.1,19.5,0,14
30/07/2012,19:00,158,1.8,15.8,0.6,17.6,0,12.9
30/07/2012,20:00,156,1.4,13,0.5,16,0,12.6
30/07/2012,21:00,159,1.5,15.1,0.5,14.8,0,8.2
30/07/2012,22:00,160,1.7,14,0.6,14.1,0,6
30/07/2012,23:00,159,1.7,15.4,0.6,13.7,0,5.6
31/07/2012,0:00,164,1.7,14.6,0.5,12.7,,5.8
31/07/2012,1:00,166,1.9,13.6,0.7,12.1,0,5.1
31/07/2012,2:00,163,2.4,15.6,0.9,12.1,0,10.2
31/07/2012,3:00,157,2.9,15.6,1.1,12.1,0,8.4
31/07/2012,4:00,158,2.2,16.6,0.8,11.3,0,6.5
31/07/2012,5:00,168,2,16.8,0.8,10.3,0,7
31/07/2012,6:00,156,1.9,18.1,0.9,9.8,0,7.9
31/07/2012,7:00,160,2.4,17.6,1,10.2,0,13.7
31/07/2012,8:00,145,2.8,16.7,1,13.1,0,10
31/07/2012,9:00,134,3.8,16.8,1.3,16,0,12
31/07/2012,10:00,139,3.8,18.5,1.3,18,0,12.3
31/07/2012,11:00,149,3.3,21.8,1.2,19.8,0.001,8.9
31/07/2012,12:00,154,3,23.5,1.2,21.4,0.001,5.7
31/07/2012,13:00,160,2.8,27.8,1.3,22.8,0.001,12.5
31/07/2012,14:00,156,2.8,23.6,1.2,23.4,0,7.2
31/07/2012,15:00,163,3.2,25.3,1.3,23.5,0,10.9
31/07/2012,16:00,150,3.1,22.2,1.3,23,0,11.5
31/07/2012,17:00,150,3,20.3,1.2,22.1,0,12.2
31/07/2012,18:00,153,2.4,13.1,1,19.7,0,11.2
31/07/2012,19:00,,,,,,,
31/07/2012,20:00,,,,,,,
31/07/2012,21:00,153,1.2,12.5,0.4,14.5,,
31/07/2012,22:00,164,1.3,11.6,0.3,13.1,,16.9
31/07/2012,23:00,163,1.1,12.9,0.3,11.8,,12.9
1/08/2012,0:00,161,1.1,13.8,0.4,11.2,,10.6
1/08/2012,1:00,155,1.6,14.1,0.7,11.3,,6.2
1/08/2012,2:00,141,2.1,13.4,0.7,12.8,,5.2
1/08/2012,3:00,144,2.4,14.3,0.9,12.7,,4.9
1/08/2012,4:00,166,1.4,19.4,0.5,10.6,,9.5
1/08/2012,5:00,178,1.2,19.2,0.5,8.9,,13.1
1/08/2012,6:00,174,1.2,20.4,0.5,8.9,,12.8
1/08/2012,7:00,,,,,,,
1/08/2012,8:00,146,1.4,34.1,1,14.2,,
1/08/2012,9:00,114,2.9,20.7,1.2,16.9,,19.4
1/08/2012,10:00,109,2.9,28,1.3,19.1,,14.1
1/08/2012,11:00,83,2.1,34.8,1.1,21.5,,12.9
1/08/2012,12:00,100,2,33.3,1,23,,6.7
1/08/2012,13:00,109,1.7,45.2,1,24.7,,5.3
1/08/2012,14:00,129,1.5,45.5,0.9,25.4,,5.4
1/08/2012,15:00,131,1.5,40.8,0.9,26,,7
1/08/2012,16:00,114,1.4,34.6,0.8,25.6,0,6.7
1/08/2012,17:00,132,1.5,22.3,0.6,25,0,6.2
1/08/2012,18:00,115,1.6,15.6,0.6,22.3,0,11.6
1/08/2012,19:00,123,1.5,13.7,0.5,20.4,0,9.9
1/08/2012,20:00,171,1.2,16,0.3,16.6,0,29.6
1/08/2012,21:00,176,0.9,18.4,0.3,13.9,0,28.8
1/08/2012,22:00,169,0.8,22.4,0.3,12.8,0,20.3
1/08/2012,23:00,162,0.9,13.6,0.3,11.7,0,16.1
2/08/2012,0:00,204,0.4,58.6,0.3,11.2,,12.9
2/08/2012,1:00,187,0.5,31.6,0.3,10.3,0,29.4
2/08/2012,2:00,164,0.6,22,0.2,9.6,0,9.4
2/08/2012,3:00,186,0.7,30.6,0.3,8.8,0,6.8
2/08/2012,4:00,182,0.8,26.7,0.3,8.8,0,9.4
2/08/2012,5:00,125,0.4,32.9,0.2,8.2,0.001,14.7
2/08/2012,6:00,157,0.6,28.5,0.3,7.7,0,14.9
2/08/2012,7:00,155,0.6,24.9,0.3,8.6,0,29.6
2/08/2012,8:00,180,0.3,66.6,0.3,14.5,0,41.3
2/08/2012,9:00,82,1.8,60.8,1.5,20.1,0,28.6
2/08/2012,10:00,76,2.8,27.5,1.2,22.2,0.001,27.3
2/08/2012,11:00,77,2.7,28.2,1.2,24.1,0.001,20.6
2/08/2012,12:00,76,2.3,31.6,1.2,25.7,0.001,9.4
2/08/2012,13:00,70,1.2,51.4,0.9,27.4,0.001,6.4
2/08/2012,14:00,59,1.2,58.2,1,28.3,0.001,6.4
2/08/2012,15:00,60,0.9,64.4,0.8,28.8,0,7.9
2/08/2012,16:00,52,0.8,63,0.6,28.4,0,7.6
2/08/2012,17:00,56,1.2,28.8,0.6,27.9,0,11.5
2/08/2012,18:00,44,0.6,31.8,0.5,23,0.001,31.9
2/08/2012,19:00,29,0.2,157.7,0.2,18.7,0.002,50.9
2/08/2012,20:00,54,0.4,30.5,0.2,16.8,0.002,40.9
2/08/2012,21:00,95,0.2,64.3,0.3,15.3,0.001,43
2/08/2012,22:00,155,0.7,17.4,0.3,13.6,0.001,40.9
2/08/2012,23:00,156,0.7,16.3,0.3,12.4,0.001,30.4
3/08/2012,0:00,156,0.8,27.6,0.4,11.2,,22.8
3/08/2012,1:00,161,0.8,19.6,0.3,10.3,0.001,15.3
3/08/2012,2:00,167,0.9,16.2,0.4,9.2,0.001,10.8
3/08/2012,3:00,150,0.7,24.7,0.3,8.5,0.001,10.9
3/08/2012,4:00,162,0.7,23.9,0.3,8.5,0,13.2
3/08/2012,5:00,152,0.6,25,0.3,7.3,0,19.5
3/08/2012,6:00,162,0.7,21.8,0.3,6.5,0.001,21.3
3/08/2012,7:00,158,0.5,27.2,0.3,7.1,0.001,39.3
3/08/2012,8:00,157,0.7,21.3,0.2,12.5,0,43.5
3/08/2012,9:00,115,0.5,66.8,0.6,19.7,0.001,34.3
3/08/2012,10:00,73,1.7,35.7,0.9,24.5,0.001,13.7
3/08/2012,11:00,24,0.8,167,0.6,27.2,0.001,7.9
3/08/2012,12:00,104,0.4,91.6,0.7,28.5,0.001,5.8
3/08/2012,13:00,181,0.7,66.3,0.7,28.7,0.001,6.1
3/08/2012,14:00,171,0.3,105,0.7,29.4,0.027,9.8
3/08/2012,15:00,153,0.9,58.4,0.7,29.4,0.025,19.9
3/08/2012,16:00,127,0.5,75.4,0.6,29.4,0.005,13
3/08/2012,17:00,152,0.6,72.6,0.5,28.7,0.002,11.2
3/08/2012,18:00,176,1.1,28.6,0.4,24.5,0.001,20.3
3/08/2012,19:00,146,1.1,19.4,0.3,20.7,0,32.9
3/08/2012,20:00,163,1,16.7,0.3,18.2,0.001,41
3/08/2012,21:00,168,1,16.1,0.3,16.2,0.001,40.5
3/08/2012,22:00,158,0.8,35.4,0.4,14.5,0.001,33.7
3/08/2012,23:00,122,0.6,59.6,0.6,14.7,0,21.6
4/08/2012,0:00,160,0.9,12.6,0.2,12.9,,24.5
4/08/2012,1:00,166,1,12.3,0.4,11.5,0,30.7
4/08/2012,2:00,162,1.1,11,0.4,11.2,0.001,25.7
4/08/2012,3:00,159,0.7,12.1,0.2,10.2,0.001,22.2
4/08/2012,4:00,167,0.9,11.4,0.2,9.9,,15.6
4/08/2012,5:00,162,0.7,18.8,0.3,10.1,,11.3
4/08/2012,6:00,160,0.9,10.3,0.3,9.8,,13
4/08/2012,7:00,164,1.3,8.9,0.3,10.6,,19.9
4/08/2012,8:00,178,1,26,0.5,16.8,,20.4
4/08/2012,9:00,121,1.7,33.2,1,22.6,,14.4
4/08/2012,10:00,118,2.2,26.6,1,25.2,,7.6
4/08/2012,11:00,113,1.6,41.9,0.9,27,,9
4/08/2012,12:00,104,1.4,51.7,1,28.7,,5.8
4/08/2012,13:00,154,1.8,36.2,1,28.8,,5.3
4/08/2012,14:00,166,0.7,93.7,1,29.4,,4.7
4/08/2012,15:00,96,0.9,61.8,0.8,29.9,,8.8
4/08/2012,16:00,181,0.7,68.8,0.6,29,,6.7
4/08/2012,17:00,126,0.8,55.7,0.6,28.5,,9.3
4/08/2012,18:00,130,0.8,26,0.3,23.7,,16.4
4/08/2012,19:00,93,0.4,47.5,0.4,19.9,,39.7
4/08/2012,20:00,166,0.8,50.1,0.6,17.8,,37.4
4/08/2012,21:00,163,1.1,7.9,0.3,16.1,,31.6
4/08/2012,22:00,164,0.9,7.7,0.2,14.8,,24
4/08/2012,23:00,160,1,8.9,0.3,13.8,,19
5/08/2012,0:00,165,1.1,7.5,0.3,13,,15.2
5/08/2012,1:00,167,1.1,10.8,0.3,12.5,,14.5
5/08/2012,2:00,165,0.8,15.5,0.2,12,,8.8
5/08/2012,3:00,157,0.7,20.6,0.3,11.5,,8.4
5/08/2012,4:00,155,0.9,14.4,0.3,11.1,,12.3
5/08/2012,5:00,158,0.9,7.9,0.3,10.8,,10.6
5/08/2012,6:00,153,0.7,21.6,0.3,10.5,,12
5/08/2012,7:00,155,0.8,16.5,0.3,11.5,,13.2
5/08/2012,8:00,171,0.7,31.6,0.4,17.5,,17.2
5/08/2012,9:00,109,2.3,25.3,1.1,22.7,,13.6
5/08/2012,10:00,106,2.5,25.6,1.1,24.8,,8.2
5/08/2012,11:00,99,1.7,47.7,1.1,27.1,,8.7
5/08/2012,12:00,129,1.2,61.4,1,28.4,,5.6
5/08/2012,13:00,177,2.4,29.3,1.2,28.9,,6.6
5/08/2012,14:00,159,2.5,31.2,1.4,29,,9
5/08/2012,15:00,154,2.4,31.8,1.2,28.9,,9.8
5/08/2012,16:00,145,2.7,24.4,1.1,28.3,,7.3
5/08/2012,17:00,161,2.2,19.6,1,27.7,,10
5/08/2012,18:00,150,1.4,12.7,0.5,24.4,,17
5/08/2012,19:00,150,1.3,20.2,0.4,21.7,,19.3
5/08/2012,20:00,174,1.1,13.9,0.3,18.3,,49.1
5/08/2012,21:00,171,1.1,12.7,0.3,16.6,,31.5
5/08/2012,22:00,171,1.6,8.1,0.2,15.3,,29.9
5/08/2012,23:00,168,1.4,8,0.3,14.4,,19.5
6/08/2012,0:00,171,1.5,11.7,0.4,13.6,,12.9
6/08/2012,1:00,169,1,12.7,0.3,12.8,,11.7
6/08/2012,2:00,159,0.7,20.2,0.3,12,,11.6
6/08/2012,3:00,171,0.1,95.6,0.2,11.6,,10.2
6/08/2012,4:00,187,0.5,108.6,0.6,11.5,,16.5
6/08/2012,5:00,161,0.6,29.1,0.3,10.9,,14.7
6/08/2012,6:00,154,0.8,13.1,0.2,10,,21.5
6/08/2012,7:00,162,0.8,13.2,0.4,10.6,,27.1
6/08/2012,8:00,153,0.6,19.8,0.3,16.5,,52.3
6/08/2012,9:00,70,1.3,45.7,1,23.6,,25.1
6/08/2012,10:00,67,2.2,28.2,1.1,25.8,,17.1
6/08/2012,11:00,97,1.9,43.1,1.2,27.3,,15.5
6/08/2012,12:00,120,2.7,31.2,1.3,27.8,,15.2
6/08/2012,13:00,132,2.4,36.7,1.3,28.6,,9.1
6/08/2012,14:00,135,2.5,33.1,1.4,28.6,,10.5
6/08/2012,15:00,149,3.1,22.6,1.3,28.6,,9.6
6/08/2012,16:00,154,2.5,28.9,1.3,28.3,,11.3
6/08/2012,17:00,151,2.6,19.4,1,27.5,,13.6
6/08/2012,18:00,152,2,13.8,0.7,24.7,,15.1
6/08/2012,19:00,164,1.3,15.2,0.4,21.9,,14.6
6/08/2012,20:00,173,1.1,19.8,0.4,19.4,,28.3
6/08/2012,21:00,190,1.2,19.3,0.4,18.1,,26.8
6/08/2012,22:00,168,1.1,15,0.3,17,,42.4
6/08/2012,23:00,171,1.5,13.2,0.5,16.5,,14.7
7/08/2012,0:00,162,1.4,11,0.4,15.9,,13.5
7/08/2012,1:00,158,1.4,11.7,0.4,15.5,,11
7/08/2012,2:00,168,1.7,13.4,0.5,14.8,,10.3
7/08/2012,3:00,167,0.9,22.2,0.5,13.4,,12.5
7/08/2012,4:00,182,0.8,30.1,0.4,12.5,,9.4
7/08/2012,5:00,188,0.9,20,0.4,12.2,,13
7/08/2012,6:00,200,0.9,18.5,0.4,11.2,,14.9
7/08/2012,7:00,175,0.7,42.4,0.4,12.3,,25.9
7/08/2012,8:00,140,0.8,49.8,0.6,17.7,,38.4
7/08/2012,9:00,79,2,33.2,1.2,22.6,,21.1
7/08/2012,10:00,78,2.7,28.1,1.2,24.5,,18.2
7/08/2012,11:00,80,2.2,33.3,1.2,26.8,,18.2
7/08/2012,12:00,50,1.7,39.7,1.1,28.7,,8.8
7/08/2012,13:00,87,1.1,58.2,1,29.5,,8.1
7/08/2012,14:00,93,1.2,62.3,0.9,29.4,,7.3
7/08/2012,15:00,82,0.6,100.4,1,29.4,,9.3
7/08/2012,16:00,73,1,72.3,1,29.2,,9.6
7/08/2012,17:00,73,1.2,34.4,0.7,29,,10.9
7/08/2012,18:00,70,1,21.3,0.5,24.8,,23.8
7/08/2012,19:00,69,0.9,18.6,0.3,21.6,,25.9
7/08/2012,20:00,68,0.9,32,0.4,20.3,,24.2
7/08/2012,21:00,150,0.3,36.9,0.2,17.5,,21.5
7/08/2012,22:00,170,0.7,16.7,0.2,15.7,,23.6
7/08/2012,23:00,166,1,10.8,0.3,14.5,,21.3
8/08/2012,0:00,164,1,8,0.3,13.5,,15.5
8/08/2012,1:00,169,1.1,7.4,0.2,12.5,,12.8
8/08/2012,2:00,160,0.9,11.1,0.3,11.8,,10.6
8/08/2012,3:00,157,1.3,7.8,0.4,12.4,,12.9
8/08/2012,4:00,166,1.1,10.1,0.3,11.4,,10.2
8/08/2012,5:00,166,1,14.8,0.4,10.7,,10.5
8/08/2012,6:00,164,0.7,20.9,0.3,10.4,,16.5
8/08/2012,7:00,169,0.9,20.4,0.4,11.7,,29.8
8/08/2012,8:00,6,0.3,126.5,0.5,19.3,,63.4
8/08/2012,9:00,36,1.8,24,0.9,23.3,,29.9
8/08/2012,10:00,31,1.8,23.5,0.9,25.3,,26.3
8/08/2012,11:00,34,1.8,28.4,1,27.5,,22.4
8/08/2012,12:00,45,2,32.1,1.2,28.8,,16.1
8/08/2012,13:00,79,1.4,50.2,0.9,29.2,,13.8
8/08/2012,14:00,340,0.3,101.7,0.7,29.9,,13
8/08/2012,15:00,135,0.6,94,0.8,29.9,,16.4
8/08/2012,16:00,19,0.3,109.4,0.6,29.9,,15.7
8/08/2012,17:00,355,0.8,45.1,0.5,30,,20.3
8/08/2012,18:00,28,0.7,30.5,0.4,25.5,,44.2
8/08/2012,19:00,23,0.6,25.7,0.3,21.8,,63.6
8/08/2012,20:00,45,0.3,47.1,0.3,19.8,,63.2
8/08/2012,21:00,118,0.3,65.5,0.3,18,,54.6
8/08/2012,22:00,159,0.9,9.9,0.2,16.3,,37.2
8/08/2012,23:00,156,0.6,18,0.2,15.5,,24.3
9/08/2012,0:00,154,0.5,16.9,0.2,14.2,,24.9
9/08/2012,1:00,162,0.8,16.3,0.4,13.3,,19.6
9/08/2012,2:00,155,0.7,22.9,0.3,13,,12.7
9/08/2012,3:00,158,0.7,22.9,0.3,12.3,,14.5
9/08/2012,4:00,161,0.7,20.1,0.3,11.5,,13.6
9/08/2012,5:00,170,0.9,13.9,0.3,11.1,,14.9
9/08/2012,6:00,161,0.8,18.5,0.4,10.4,,19.5
9/08/2012,7:00,157,0.9,12.9,0.3,10.7,,44.2
9/08/2012,8:00,152,0.4,82.9,0.4,16.7,,51.1
9/08/2012,9:00,314,0.1,97.2,0.2,23.8,,41.2
9/08/2012,10:00,162,0.2,146.8,0.4,27.9,,31.2
9/08/2012,11:00,179,0.9,71.2,0.9,29.5,,12.8
9/08/2012,12:00,178,1.6,48.5,1,30.2,,11.5
9/08/2012,13:00,172,1.6,50.1,1,30.6,,9.3
9/08/2012,14:00,156,2.1,42,1.1,31.1,,13.7
9/08/2012,15:00,150,2.7,26.4,1.2,31.2,0,17
9/08/2012,16:00,154,2.9,25.8,1.2,30.7,0,10.9
9/08/2012,17:00,153,3.3,18.1,1.1,29.8,0,16.2
9/08/2012,18:00,154,2.5,15.3,1,27,0,14.6
9/08/2012,19:00,158,1.3,11.4,0.5,23.8,0,21.7
9/08/2012,20:00,159,1.1,12.9,0.3,20.8,0,26.1
9/08/2012,21:00,167,1.2,10.9,0.3,19.8,0,23.9
9/08/2012,22:00,167,1.3,10.5,0.4,18.8,0,14.7
9/08/2012,23:00,167,1.2,12.1,0.4,17.4,0,21.1
10/08/2012,0:00,159,2.5,17,1.2,19.2,,10.7
10/08/2012,1:00,156,3.5,15.8,1.3,19.4,0,14.2
10/08/2012,2:00,155,3.4,17.4,1.3,18.6,0,15.7
10/08/2012,3:00,157,3.1,17.4,1.3,17.6,0,13.6
10/08/2012,4:00,158,3.5,16.9,1.3,16.7,0,12.6
10/08/2012,5:00,155,3,16.9,1.1,16,0,11.7
10/08/2012,6:00,151,3,15.2,1.1,15.3,0,11.9
10/08/2012,7:00,149,2.8,14.5,0.9,15.2,0,12.3
10/08/2012,8:00,146,3.1,16.9,1.2,17,0,12.4
10/08/2012,9:00,142,3.8,18.2,1.3,18.8,0,16.8
10/08/2012,10:00,144,4,17.3,1.4,20.7,0,13.7
10/08/2012,11:00,149,4.1,19,1.4,22.2,0,14.6
10/08/2012,12:00,145,3.8,19.3,1.5,23.5,0,12.7
10/08/2012,13:00,156,3.8,21.7,1.7,24.7,0,18.9
10/08/2012,14:00,156,4.2,20.5,1.6,24.7,0,21.2
10/08/2012,15:00,151,4.4,18.7,1.5,24.5,0,31.3
10/08/2012,16:00,157,4.4,17.6,1.6,23.9,0,28.2
10/08/2012,17:00,152,4.5,17.4,1.5,22.7,0,22.8
10/08/2012,18:00,145,3.9,14.7,1.2,20.5,0,12.4
10/08/2012,19:00,144,2.9,13.2,1.1,18.8,0,11.4
10/08/2012,20:00,153,1.7,14,0.7,16.7,0,13
10/08/2012,21:00,153,1.8,14.5,0.7,15.5,0,14.8
10/08/2012,22:00,153,2.8,13.7,1,15.4,0,13
10/08/2012,23:00,156,2.4,13.3,0.7,14.4,0,10.6
11/08/2012,0:00,150,2.9,15.8,1,14.6,,9.8
11/08/2012,1:00,155,2.7,15.5,1,13.4,0,9.5
11/08/2012,2:00,148,3.4,14.3,1.1,13.5,0,8.9
11/08/2012,3:00,147,3.1,12.7,1,12.8,0,8.1
11/08/2012,4:00,146,2.5,12.7,0.8,12.4,0,7.4
11/08/2012,5:00,141,2.8,13.5,0.9,12.4,0,7.2
11/08/2012,6:00,132,4,13.7,1.4,12.7,0,8.9
11/08/2012,7:00,127,4.2,15.6,1.6,12.7,0,11.8
11/08/2012,8:00,129,3.8,16.1,1.3,14.2,0,10.3
11/08/2012,9:00,119,3.8,19.4,1.4,16.4,0,15
11/08/2012,10:00,115,3.7,24.5,1.4,18.2,0,14.6
11/08/2012,11:00,125,3.6,23.2,1.3,19.5,0,13.8
11/08/2012,12:00,131,3.3,21.9,1.2,21.3,0,9
11/08/2012,13:00,146,3.1,26.8,1.3,22.5,0,7.6
11/08/2012,14:00,141,3.3,25.3,1.4,23.2,0,6.7
11/08/2012,15:00,142,3.8,20.5,1.5,23,0,21.7
11/08/2012,16:00,148,3.4,23,1.3,22.9,0,12.2
11/08/2012,17:00,157,3.6,20.4,1.4,21.9,0,12.7
11/08/2012,18:00,151,3.1,15,1.1,19.8,0,11.7
11/08/2012,19:00,160,2,15.4,0.8,18,0,12.8
11/08/2012,20:00,164,1.4,15.7,0.5,16.2,0,10.3
11/08/2012,21:00,160,1.3,16.4,0.5,15.1,0,11.9
11/08/2012,22:00,163,1.8,13.7,0.6,14.6,0,11.1
11/08/2012,23:00,156,1.3,13,0.5,13.5,0,13.1
12/08/2012,0:00,160,1.6,14.6,0.6,13.1,,9
12/08/2012,1:00,163,2,17.1,0.8,13,0,6.2
12/08/2012,2:00,165,2.2,17,0.8,12.5,0,7.2
12/08/2012,3:00,158,2.2,15.1,0.8,12.1,0,7.9
12/08/2012,4:00,159,1.8,15.6,0.6,11.7,0,7.6
12/08/2012,5:00,149,2.2,14.5,0.8,11.8,0,9.1
12/08/2012,6:00,146,3.2,13.3,1.1,12.5,0,9
12/08/2012,7:00,147,2.9,13.8,1.2,12.8,0,9.2
12/08/2012,8:00,131,3.2,20.3,1.4,14.6,0,9.8
12/08/2012,9:00,131,4.1,17.2,1.4,16.5,0,12.1
12/08/2012,10:00,135,4.2,17.9,1.4,18.2,0,14.4
12/08/2012,11:00,132,3.6,23.2,1.4,19.9,0,12
12/08/2012,12:00,132,3.1,31.5,1.3,21.3,0,7.7
12/08/2012,13:00,138,2.8,29.7,1.3,22.2,0,5.9
12/08/2012,14:00,153,3,22.5,1.2,23.1,0,4
12/08/2012,15:00,146,3.1,25.4,1.3,23.3,0,10.6
12/08/2012,16:00,147,3,25.4,1.3,23,0,7.8
12/08/2012,17:00,146,2.8,17.6,1.2,22.3,0,8.7
12/08/2012,18:00,153,2.3,15.6,0.8,20.1,0,11.3
12/08/2012,19:00,153,1.5,12,0.5,17.9,0,13.2
12/08/2012,20:00,165,1.1,10.6,0.3,15.7,0,16.2
12/08/2012,21:00,169,1.1,10.8,0.3,14.1,0,22.8
12/08/2012,22:00,163,1.1,11,0.3,13,0,15.8
12/08/2012,23:00,170,1.3,8.9,0.3,12.2,0,20.3
13/08/2012,0:00,167,1.4,12.5,0.4,11.7,,17.2
13/08/2012,1:00,181,1,22.8,0.5,11,0,8.6
13/08/2012,2:00,167,1,10.5,0.2,10,0,9.7
13/08/2012,3:00,168,1.3,8.6,0.3,9.5,0,8.5
13/08/2012,4:00,170,1.4,14.4,0.5,9.9,0,7
13/08/2012,5:00,173,0.8,18.9,0.3,8.8,0,8.1
13/08/2012,6:00,167,1.2,10.4,0.2,8.1,0,16.3
13/08/2012,7:00,165,1,15,0.3,9.5,0,28.8
13/08/2012,8:00,118,1,57.9,1.1,15.8,0,31.2
13/08/2012,9:00,108,3.1,23.8,1.3,19.4,0,15.3
13/08/2012,10:00,90,2.9,27.8,1.4,21.8,0,24.3
13/08/2012,11:00,80,2.7,29.2,1.3,23.5,,12.8
13/08/2012,12:00,96,2.6,33.1,1.2,24.6,,7.7
