Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC)
13/08/2012,22:00,285,2.3,7.5,1,5.3
13/08/2012,23:00,290,3.2,3.9,0.5,5.1
14/08/2012,0:00,287,3.4,7.7,0.6,4.8
14/08/2012,1:00,285,3.4,5,0.7,4.2
14/08/2012,2:00,289,3.4,5.7,0.5,3.5
14/08/2012,3:00,290,3.8,5.3,0.6,3.8
14/08/2012,4:00,279,3.3,4.4,0.6,2.9
14/08/2012,5:00,288,2.2,9.1,0.6,2
14/08/2012,6:00,290,1.5,10.7,0.9,3.1
14/08/2012,7:00,289,2.9,16,0.6,6.8
14/08/2012,8:00,333,0.7,122.9,1.1,11.8
14/08/2012,9:00,86,1.2,34.4,0.9,15.6
14/08/2012,10:00,80,1.3,41,1.1,18.4
14/08/2012,11:00,6,0.3,135.2,1.2,21.6
14/08/2012,12:00,288,4,37.9,1.9,22
14/08/2012,13:00,326,4,29.7,1.7,22.4
14/08/2012,14:00,277,5.4,23.1,1.8,22.4
14/08/2012,15:00,273,5.1,11.5,1.4,21.1
14/08/2012,16:00,297,2.1,26,1.3,18.7
14/08/2012,17:00,348,1.7,8.7,0.4,15.1
14/08/2012,18:00,284,2.6,29.9,1.7,11.6
14/08/2012,19:00,290,4.4,9.5,0.6,11
14/08/2012,20:00,279,3.7,4.8,0.4,8.4
14/08/2012,21:00,289,3,8.8,0.7,7.3
14/08/2012,22:00,293,2.5,8.4,0.8,6
14/08/2012,23:00,312,1.6,28.9,1.6,5.1
15/08/2012,0:00,310,3.4,18.4,0.6,5.3
15/08/2012,1:00,277,3.6,5.2,0.7,4.1
15/08/2012,2:00,278,3.1,8.7,0.6,3
15/08/2012,3:00,279,2.7,10.5,0.5,2
15/08/2012,4:00,299,2,19.8,0.9,1.5
15/08/2012,5:00,277,1.6,13.5,1.1,0.8
15/08/2012,6:00,262,0.4,103.5,0.6,1.7
15/08/2012,7:00,285,1.9,18.9,0.9,6
15/08/2012,8:00,283,0.9,29.6,0.8,11.4
15/08/2012,9:00,42,0.5,57.2,0.8,17
15/08/2012,10:00,56,0.9,41.7,1,20.3
15/08/2012,11:00,293,2.5,125.6,2.5,22.6
15/08/2012,12:00,286,5.1,24.7,1.9,22.6
15/08/2012,13:00,301,6.1,16.5,1.9,23.2
15/08/2012,14:00,300,3.8,24.5,2.1,23.4
15/08/2012,15:00,314,3.9,20.7,1.4,22.8
15/08/2012,16:00,351,0.9,20.8,1.2,19.9
15/08/2012,17:00,11,0.3,172.5,0.6,14.7
15/08/2012,18:00,266,0.7,12.4,1.2,10.7
15/08/2012,19:00,289,0.8,49.1,0.9,9.6
15/08/2012,20:00,293,3.6,6.9,0.6,8.2
15/08/2012,21:00,289,3.1,8.8,1,7.5
15/08/2012,22:00,275,1.9,16.5,1.5,5.6
15/08/2012,23:00,286,2,7.4,1.5,5.3
16/08/2012,0:00,278,2.2,6.9,0.9,3.2
16/08/2012,1:00,284,1.9,9.1,0.8,2.5
16/08/2012,2:00,289,3,5.4,0.4,2.6
16/08/2012,3:00,284,2.7,4.5,0.3,2
16/08/2012,4:00,278,2,5.5,0.6,1.4
16/08/2012,5:00,276,2.2,6.8,0.4,1.2
16/08/2012,6:00,275,2.3,6.9,0.5,2.4
16/08/2012,7:00,287,2,13.1,0.7,6.4
16/08/2012,8:00,272,0.7,69.2,0.9,12.1
16/08/2012,9:00,157,0.4,115.8,0.9,17
16/08/2012,10:00,87,1,54.5,1,20.7
16/08/2012,11:00,60,2.6,23.1,1.3,23.5
16/08/2012,12:00,340,3.7,144.6,2.4,25.5
16/08/2012,13:00,308,7.6,13.7,1.9,26.1
16/08/2012,14:00,292,8.3,14.1,1.8,25.1
16/08/2012,15:00,306,4.8,14.9,2,24.8
16/08/2012,16:00,347,2.4,21.2,0.7,21.4
16/08/2012,17:00,350,1.7,9.4,0.7,17.9
16/08/2012,18:00,280,0.3,36.9,0.6,13.1
16/08/2012,19:00,222,0.8,13.6,0.9,10.3
16/08/2012,20:00,303,1.2,126.6,1.4,9.6
16/08/2012,21:00,291,4.4,8.4,0.7,9.1
16/08/2012,22:00,287,3.5,8.2,1.1,8.9
16/08/2012,23:00,299,1.9,34.9,1.8,9.1
17/08/2012,0:00,283,1.2,50.6,1.7,8.4
17/08/2012,1:00,290,2.9,10.8,1.3,7.9
17/08/2012,2:00,290,2.1,11.7,1.5,7.3
17/08/2012,3:00,284,3.5,9.7,0.6,6.5
17/08/2012,4:00,305,0.8,32.5,1.1,4.9
17/08/2012,5:00,307,0.3,11.9,0.5,3.7
17/08/2012,6:00,267,0.8,22.1,0.8,4.6
17/08/2012,7:00,46,0.1,84,0.2,10.1
17/08/2012,8:00,76,0.1,61.1,0.4,15.9
17/08/2012,9:00,82,2.6,21.4,1.1,18.5
17/08/2012,10:00,84,2.1,25.6,1,21.7
17/08/2012,11:00,72,1.3,61.4,1.3,24.8
17/08/2012,12:00,303,7.3,31.4,3.2,25.5
17/08/2012,13:00,303,8.4,16.1,1.9,25.4
17/08/2012,14:00,308,7.2,14.3,1.7,25.3
17/08/2012,15:00,317,6.3,13,2.1,24.6
17/08/2012,16:00,327,4.2,9.5,1.4,22.3
17/08/2012,17:00,348,1.9,7.9,0.6,17.8
17/08/2012,18:00,341,1.8,50.9,1.5,13.8
17/08/2012,19:00,250,1.1,25.8,1,11.2
17/08/2012,20:00,286,2.9,8.9,1.3,10.7
17/08/2012,21:00,310,1.1,131.4,1.7,11.6
17/08/2012,22:00,287,3.9,12.7,1.1,10.1
17/08/2012,23:00,287,3.8,9.9,1.3,8.8
18/08/2012,0:00,284,6.9,5.2,0.8,10.5
18/08/2012,1:00,294,6.8,6.2,1.1,12
18/08/2012,2:00,301,5.4,5.8,1,10.6
18/08/2012,3:00,299,5,6.2,0.6,9
18/08/2012,4:00,286,5.6,5.2,0.5,8.4
18/08/2012,5:00,273,7.2,6.4,1,7.4
18/08/2012,6:00,284,8.1,5.2,1,8.6
18/08/2012,7:00,283,9,8.4,1.6,11.2
18/08/2012,8:00,279,10.8,7.6,1.5,13.7
18/08/2012,9:00,277,11.6,9.4,1.9,15.3
18/08/2012,10:00,278,11.4,11.2,1.9,16.7
18/08/2012,11:00,282,11.9,13.4,2,17.8
18/08/2012,12:00,282,13.2,10.2,2.3,18.4
18/08/2012,13:00,281,13,11,2.2,18.8
18/08/2012,14:00,271,12.1,10.6,1.9,18.6
18/08/2012,15:00,265,11.1,8.5,1.8,18
18/08/2012,16:00,262,9.3,7.5,2,16
18/08/2012,17:00,263,6.9,5.4,0.9,13.2
18/08/2012,18:00,286,5.4,10.3,0.7,10.8
18/08/2012,19:00,287,5.1,5.5,0.6,9.5
18/08/2012,20:00,267,2.5,21.8,1.5,7.5
18/08/2012,21:00,248,0.2,80.3,0.5,6.9
18/08/2012,22:00,255,4.6,9.5,1.3,7.8
18/08/2012,23:00,263,5.3,5.8,0.7,7.5
19/08/2012,0:00,258,5.9,4.2,0.6,7.3
19/08/2012,1:00,260,3.8,10.8,0.9,6
19/08/2012,2:00,296,3.7,10,0.9,5.4
19/08/2012,3:00,282,3.9,16.3,0.9,4.8
19/08/2012,4:00,289,1.2,58.4,1.2,3.6
19/08/2012,5:00,253,1.6,47.9,1.4,3.6
19/08/2012,6:00,285,4.3,9.7,1.5,4.5
19/08/2012,7:00,283,6.3,9.2,1.5,8.7
19/08/2012,8:00,272,9.4,8.8,1.5,12.7
19/08/2012,9:00,272,9.2,10.5,1.5,14.9
19/08/2012,10:00,266,7.1,14.3,1.6,17.3
19/08/2012,11:00,261,5.7,18.1,1.4,19
19/08/2012,12:00,279,5.6,18.7,1.7,19.6
19/08/2012,13:00,282,5.2,20.1,1.5,19.6
19/08/2012,14:00,284,5,15.9,1.2,19.4
19/08/2012,15:00,287,3.6,18.2,1.1,19.6
19/08/2012,16:00,268,1,109.3,1.4,17.5
19/08/2012,17:00,78,3,13.6,1,13.5
19/08/2012,18:00,164,0.7,59.4,0.8,10.6
19/08/2012,19:00,182,0.9,35.4,1,9.9
19/08/2012,20:00,256,0.5,39.2,0.8,8.6
19/08/2012,21:00,286,1.7,9.4,1.3,7.7
19/08/2012,22:00,294,3.6,5.9,0.9,8.1
19/08/2012,23:00,289,2.7,10.2,0.9,7.7
20/08/2012,0:00,283,1.7,8.1,1.2,7.2
20/08/2012,1:00,275,1,50.8,1.5,6.5
20/08/2012,2:00,297,3.4,9.4,0.9,7
20/08/2012,3:00,252,1.9,24,0.5,6.6
20/08/2012,4:00,307,1.2,17.5,1.1,6.4
20/08/2012,5:00,283,3.1,9.5,0.6,5.1
20/08/2012,6:00,287,1.7,9.4,0.8,5.4
20/08/2012,7:00,293,2.3,10.9,0.7,9.3
20/08/2012,8:00,293,2.6,18.5,1.5,13.3
20/08/2012,9:00,243,0.7,53.9,0.9,17.4
20/08/2012,10:00,95,1.4,60.9,1.4,19.1
20/08/2012,11:00,64,1.8,50.6,1.5,20.9
20/08/2012,12:00,73,1.2,88.8,1.4,22.2
20/08/2012,13:00,82,1.7,53,1.5,22.2
20/08/2012,14:00,90,1.8,44.6,1.6,22.4
20/08/2012,15:00,100,2.4,41.1,0.9,21.1
20/08/2012,16:00,87,3,10.1,0.7,18.8
20/08/2012,17:00,90,3.6,23.2,1.2,15.7
20/08/2012,18:00,68,1.3,44.3,1.3,12.7
20/08/2012,19:00,146,0.4,20.5,0.7,10.1
20/08/2012,20:00,336,0.1,153.6,0.3,8.6
20/08/2012,21:00,281,0.9,114.2,1.1,7.4
20/08/2012,22:00,285,1.1,16.1,0.8,6.1
20/08/2012,23:00,264,1.4,24.2,0.9,5.4
21/08/2012,0:00,291,3.8,7.3,0.6,5.8
21/08/2012,1:00,287,3.5,4.1,0.5,5.4
21/08/2012,2:00,286,3,7.6,0.8,4.9
21/08/2012,3:00,294,2.9,3.2,0.6,4.7
21/08/2012,4:00,289,3.5,4.8,0.9,4.7
21/08/2012,5:00,280,2.6,6.4,0.4,4.8
21/08/2012,6:00,261,2.2,3.1,0.6,5.7
21/08/2012,7:00,263,1.3,29.2,1.3,9.8
21/08/2012,8:00,272,0.3,124.1,0.6,13.6
21/08/2012,9:00,280,0.3,73.1,0.6,16.1
21/08/2012,10:00,70,0.8,46.7,1.1,18.5
21/08/2012,11:00,77,2.4,23.3,1.6,19.3
21/08/2012,12:00,66,2.8,33.7,1.7,20.9
21/08/2012,13:00,107,2.3,56.4,1.9,20
21/08/2012,14:00,137,2.7,46.7,1.3,20.5
21/08/2012,15:00,100,2.7,52.9,1.2,20.5
21/08/2012,16:00,65,2,69.5,1.5,18.7
21/08/2012,17:00,72,1.2,56.6,0.6,15.8
21/08/2012,18:00,82,1.5,8.4,0.6,14.3
21/08/2012,19:00,55,1.7,10,0.4,12.7
21/08/2012,20:00,78,0.4,58.7,0.8,11.3
21/08/2012,21:00,147,0.7,17.7,0.6,10.2
21/08/2012,22:00,250,0.1,111.3,0.4,9.8
21/08/2012,23:00,286,1.9,13.7,0.8,9.4
22/08/2012,0:00,286,2.1,8,1.4,8
22/08/2012,1:00,291,2.9,12.4,1,7.7
22/08/2012,2:00,285,3.1,7.8,0.7,6.6
22/08/2012,3:00,289,3.2,5.3,0.4,6.3
22/08/2012,4:00,290,3.3,4.9,0.6,6.2
22/08/2012,5:00,282,2.1,9.6,0.8,5.6
22/08/2012,6:00,275,2.6,12.6,0.8,7.2
22/08/2012,7:00,290,1.5,11.1,0.8,8.9
22/08/2012,8:00,283,0.6,65.9,0.9,14.2
22/08/2012,9:00,187,0.2,78.2,0.6,18.9
22/08/2012,10:00,23,0.2,145.2,0.7,20.3
22/08/2012,11:00,71,0.8,60.3,0.8,19.1
22/08/2012,12:00,83,0.6,77.6,1.2,21.9
22/08/2012,13:00,72,2.3,34.1,1.1,23.2
22/08/2012,14:00,90,1.6,69,1.5,22.9
22/08/2012,15:00,99,3.3,42.1,1.2,22.4
22/08/2012,16:00,106,2.1,63,1.6,20.4
22/08/2012,17:00,147,0.4,58.1,0.6,17
22/08/2012,18:00,26,0.1,33.9,0.2,14
22/08/2012,19:00,,0,30.1,0.2,11.9
22/08/2012,20:00,242,0.4,29.6,0.6,10.3
22/08/2012,21:00,249,0.5,111.8,0.7,9.2
22/08/2012,22:00,296,2.7,6.5,0.8,9.5
22/08/2012,23:00,290,3.1,6.3,0.5,9.5
23/08/2012,0:00,284,1.3,14.1,0.8,8.6
23/08/2012,1:00,289,1.9,15.4,0.6,7.9
23/08/2012,2:00,271,2.1,9.3,0.4,8.9
23/08/2012,3:00,293,3.1,8.1,0.6,8.8
23/08/2012,4:00,279,2.1,14.4,0.7,9.5
23/08/2012,5:00,280,2.1,11.5,0.5,9.4
23/08/2012,6:00,289,2.2,7,0.9,10.3
23/08/2012,7:00,284,3,8,0.6,12.4
23/08/2012,8:00,288,1.7,15.8,1,16.2
23/08/2012,9:00,74,0.7,55.8,1,20.9
23/08/2012,10:00,86,1.6,39.3,1.3,23.1
23/08/2012,11:00,234,0.4,94.9,1,24.4
23/08/2012,12:00,12,0.8,131,1.3,26.4
23/08/2012,13:00,6,2.9,40.1,2,27.5
23/08/2012,14:00,26,3.7,21.8,1.6,27.5
23/08/2012,15:00,40,3.4,30.3,1.5,27.1
23/08/2012,16:00,57,3.6,11,0.9,25.2
23/08/2012,17:00,45,2,15.1,0.9,20.8
23/08/2012,18:00,41,0.4,29.2,0.6,17.8
23/08/2012,19:00,138,0.6,41.1,0.8,15.3
23/08/2012,20:00,92,0.4,81.3,0.6,14.2
23/08/2012,21:00,259,0.2,106,0.4,13.2
23/08/2012,22:00,259,1.4,50.7,1.5,12.7
23/08/2012,23:00,333,1.9,26.2,1,13.1
24/08/2012,0:00,61,1.6,55.1,1.6,13.7
24/08/2012,1:00,93,1.7,94.7,2.9,14.4
24/08/2012,2:00,55,1.8,56.2,2.2,16.2
24/08/2012,3:00,260,0.8,53.6,0.8,14.3
24/08/2012,4:00,284,1.5,18.6,1,13.2
24/08/2012,5:00,279,2,16.7,1.1,13.4
24/08/2012,6:00,318,0.7,32.5,0.8,13.7
24/08/2012,7:00,290,2.3,10.2,1,15.6
24/08/2012,8:00,292,2.2,15.1,0.9,19.3
24/08/2012,9:00,271,3.3,19,2,21.4
24/08/2012,10:00,282,8,12.2,1.4,22.6
24/08/2012,11:00,276,9.4,10.6,1.4,23.3
24/08/2012,12:00,280,9.7,12.5,1.8,24.2
24/08/2012,13:00,289,10.6,9.7,1.7,24.3
24/08/2012,14:00,305,8.8,11.2,1.9,24.4
24/08/2012,15:00,318,7.4,13.1,1.3,24.1
24/08/2012,16:00,327,5.1,7.7,1.3,22.6
24/08/2012,17:00,335,3,6.6,0.5,18.4
24/08/2012,18:00,318,2,41.4,1.4,15.7
24/08/2012,19:00,287,3.2,13.9,0.5,14.3
24/08/2012,20:00,299,2.6,45.6,1.7,13
24/08/2012,21:00,325,2,35.3,1.9,11.7
24/08/2012,22:00,326,2.9,48.8,1.7,11.9
24/08/2012,23:00,38,0.5,171,0.7,11.4
25/08/2012,0:00,333,1,30.4,0.9,10.9
25/08/2012,1:00,318,1.8,36.4,1.4,11.7
25/08/2012,2:00,296,4.2,24.2,2.2,10.1
25/08/2012,3:00,278,7.2,7.5,0.9,9.5
25/08/2012,4:00,280,6.1,5.5,1,8.4
25/08/2012,5:00,281,5.2,4.8,0.5,6.3
25/08/2012,6:00,289,5,7,0.6,7.9
25/08/2012,7:00,278,6.4,4.9,0.9,12.3
25/08/2012,8:00,280,7.4,8.6,0.9,16.3
25/08/2012,9:00,272,3.9,24.8,1.9,19.3
25/08/2012,10:00,274,4.6,31.5,1.9,21.2
25/08/2012,11:00,276,3.2,32,1.9,22.8
25/08/2012,12:00,290,3.9,38.7,2.2,23.3
25/08/2012,13:00,283,4.9,26.2,1.9,23.6
25/08/2012,14:00,286,5.8,18.2,1.8,23.5
25/08/2012,15:00,282,6.5,13.4,1.5,23.1
25/08/2012,16:00,273,5.3,7.6,1.6,21.1
25/08/2012,17:00,271,2.7,18.5,0.5,15.8
25/08/2012,18:00,315,1.2,23.3,0.8,11.5
25/08/2012,19:00,295,4.7,7.7,0.8,11.3
25/08/2012,20:00,299,4.5,5.3,0.8,10.6
25/08/2012,21:00,290,4.3,8.9,1.2,8.6
25/08/2012,22:00,286,3.6,8.2,0.7,7
25/08/2012,23:00,288,4.6,9.5,0.6,6.4
26/08/2012,0:00,289,3.8,11.6,0.8,5.1
26/08/2012,1:00,307,2.8,8.4,0.7,4.3
26/08/2012,2:00,307,2.9,22.2,0.7,3.8
26/08/2012,3:00,281,3.9,10.2,0.8,3.3
26/08/2012,4:00,294,3.5,17.9,1,3.5
26/08/2012,5:00,286,3.6,21.9,1.4,3.4
26/08/2012,6:00,277,2.3,7.6,0.6,4.8
26/08/2012,7:00,276,0.6,33,0.8,9.3
26/08/2012,8:00,326,0.3,79.9,0.6,14.1
26/08/2012,9:00,59,0.7,50.7,0.8,18.5
26/08/2012,10:00,130,0.9,66.9,1.1,21.5
26/08/2012,11:00,267,2.3,49.1,1.9,23.3
26/08/2012,12:00,287,3.8,37.5,2.1,24
26/08/2012,13:00,273,6.1,23.4,2.2,23.6
26/08/2012,14:00,271,7.5,14.3,1.9,23.2
26/08/2012,15:00,264,6.4,10.2,1.5,22.6
26/08/2012,16:00,262,4.3,6,1.2,20.3
26/08/2012,17:00,275,3,15.6,0.4,15.8
26/08/2012,18:00,302,3.6,6.4,0.7,13.5
26/08/2012,19:00,293,4.7,7.5,1,12.6
26/08/2012,20:00,289,4.2,16.1,1,13.2
26/08/2012,21:00,283,5,15.5,0.7,12.5
26/08/2012,22:00,318,0.8,77.1,1,12
26/08/2012,23:00,299,1.1,32.9,0.6,11.4
27/08/2012,0:00,235,2.6,17.6,0.6,9.8
27/08/2012,1:00,273,3.1,20.3,1.5,9
27/08/2012,2:00,276,2.5,14.5,1,7.7
27/08/2012,3:00,280,2.4,19.5,0.4,6.2
27/08/2012,4:00,297,3.9,6.6,0.7,6.1
27/08/2012,5:00,283,3.6,8.1,0.8,5.3
27/08/2012,6:00,293,2,9.5,0.8,6.6
27/08/2012,7:00,288,2.5,14.5,0.9,10.6
27/08/2012,8:00,116,0.4,134.1,0.8,15.5
27/08/2012,9:00,98,1,67,1.3,18.4
27/08/2012,10:00,108,3.5,29.4,1.3,19.1
27/08/2012,11:00,131,2.6,34.4,1.3,20.2
27/08/2012,12:00,142,2.9,21.3,1.4,19.1
27/08/2012,13:00,68,0.8,82,1,22.8
27/08/2012,14:00,135,2.9,51.9,1.9,21.8
27/08/2012,15:00,104,3.7,23.3,1.1,21.1
27/08/2012,16:00,85,4.2,9.9,1.3,19.5
27/08/2012,17:00,86,3.7,11.5,1.2,16.3
27/08/2012,18:00,103,4.2,10.2,1.1,15.3
27/08/2012,19:00,85,2.2,13.4,1,14
27/08/2012,20:00,60,0.8,10.7,0.6,13
27/08/2012,21:00,,0,38.3,0.1,10.6
27/08/2012,22:00,,0,61,0.1,8.9
27/08/2012,23:00,,0,66.3,0,7
28/08/2012,0:00,288,1.7,12.8,0.8,5.8
28/08/2012,1:00,294,2.7,7.3,1,6.1
28/08/2012,2:00,293,3.4,6.9,0.7,5.9
28/08/2012,3:00,287,3.2,7.4,0.6,5.1
28/08/2012,4:00,291,3.7,6.4,0.5,4.8
28/08/2012,5:00,290,3.7,5.6,0.5,4.3
28/08/2012,6:00,286,3.4,4.5,0.5,5.6
28/08/2012,7:00,281,3.2,10.3,0.5,9.1
28/08/2012,8:00,294,1.5,35.2,1.1,14.1
28/08/2012,9:00,70,0.8,64.2,1.1,18.1
28/08/2012,10:00,76,2.4,40.7,1.7,19.6
28/08/2012,11:00,60,2.6,36.6,1.4,21.1
28/08/2012,12:00,35,2,41.6,1.5,21.8
28/08/2012,13:00,120,1.7,44.8,1.2,21.7
28/08/2012,14:00,211,1.4,40.2,1.3,22.2
28/08/2012,15:00,66,0.5,77.7,1.2,22.3
28/08/2012,16:00,45,1,31.7,0.7,20
28/08/2012,17:00,78,2.2,7.8,1.1,16
28/08/2012,18:00,72,1.5,11.7,1.2,13.6
28/08/2012,19:00,140,1.2,13.6,0.7,11.9
28/08/2012,20:00,153,0.4,24.3,0.6,10.1
28/08/2012,21:00,,0,34.2,0,8.9
28/08/2012,22:00,,0,19.5,0,7.4
28/08/2012,23:00,294,1.5,25.7,1.1,6.8
29/08/2012,0:00,287,2.7,3.6,0.5,6.7
29/08/2012,1:00,285,3.1,9.2,0.6,6.5
29/08/2012,2:00,291,2.8,4.8,0.6,6.2
29/08/2012,3:00,285,2.9,5.6,0.6,5.6
29/08/2012,4:00,285,3.2,7,0.6,5.3
29/08/2012,5:00,291,2.8,6,0.5,4.9
29/08/2012,6:00,286,2.9,5.6,0.8,6.4
29/08/2012,7:00,294,2,13.3,0.6,10
29/08/2012,8:00,293,0.6,146.5,0.9,15
29/08/2012,9:00,93,1.9,25.5,1.3,17.7
29/08/2012,10:00,89,3.6,19.2,1.6,19.3
29/08/2012,11:00,76,4.3,25.1,1.4,21.7
29/08/2012,12:00,72,3.7,19.6,1.8,23
29/08/2012,13:00,68,3.5,23.3,1.2,23.1
29/08/2012,14:00,66,4.4,20.7,1.3,23.1
29/08/2012,15:00,84,4.6,13.1,1.2,22.2
29/08/2012,16:00,87,3.5,8.4,0.9,20
29/08/2012,17:00,81,2.9,7.6,0.5,17.4
29/08/2012,18:00,88,1.3,7.5,0.9,15.2
29/08/2012,19:00,151,0.5,48.1,0.8,12.7
29/08/2012,20:00,155,0.9,8.1,1.1,12.3
29/08/2012,21:00,151,1.3,15.4,1.1,11.7
29/08/2012,22:00,,0,35.6,0.1,10.2
29/08/2012,23:00,,0,62.6,0,9.6
30/08/2012,0:00,283,0.7,8.5,0.9,8.4
30/08/2012,1:00,292,0.5,118.6,0.8,7.6
30/08/2012,2:00,287,0.8,116.1,0.9,6.6
30/08/2012,3:00,292,2,6.6,0.9,6.6
30/08/2012,4:00,289,2.3,4.1,0.8,6.2
30/08/2012,5:00,267,1,28.6,0.8,5.9
30/08/2012,6:00,274,2.2,15.2,0.6,7.1
30/08/2012,7:00,276,2.1,33.8,1.4,11.5
30/08/2012,8:00,141,0.5,65.3,0.7,16.3
30/08/2012,9:00,171,0.3,63.7,0.7,20.2
30/08/2012,10:00,100,0.7,71.4,0.9,23.1
30/08/2012,11:00,188,0.7,91.5,1.2,25
30/08/2012,12:00,196,1.4,46.8,1.3,25.9
30/08/2012,13:00,119,1.1,54.6,1,27.2
30/08/2012,14:00,144,1,34.1,0.8,26.3
30/08/2012,15:00,318,0.5,68.7,1.1,27.5
30/08/2012,16:00,306,2.8,43,2.4,25.3
30/08/2012,17:00,66,1.4,12,0.5,21
30/08/2012,18:00,43,1.9,11,0.8,19
30/08/2012,19:00,291,1.7,123.7,2.2,19.7
30/08/2012,20:00,251,5.9,18.2,2.9,19
30/08/2012,21:00,278,3.1,37.8,2.2,15.5
30/08/2012,22:00,141,0.7,50.4,0.8,14.7
30/08/2012,23:00,328,0.6,140.8,0.8,14.3
31/08/2012,0:00,270,0.3,141,1.1,14.1
31/08/2012,1:00,295,1,28.8,0.7,13.8
31/08/2012,2:00,280,0.7,31.2,0.6,13.1
31/08/2012,3:00,262,0.7,116.4,0.9,12.4
31/08/2012,4:00,251,1.6,15.8,1,12.1
31/08/2012,5:00,282,1.5,31.2,1.4,11.5
31/08/2012,6:00,282,3.9,10.4,1.7,13.1
31/08/2012,7:00,265,4.3,16.1,1.4,14.9
31/08/2012,8:00,272,5.1,13.2,1.1,16.4
31/08/2012,9:00,277,9,9.5,2.3,17.8
31/08/2012,10:00,272,7,8.5,1.2,16.6
31/08/2012,11:00,274,5.4,11.3,0.9,17.5
31/08/2012,12:00,278,7.5,10.3,1.7,19.9
31/08/2012,13:00,274,10.4,8.9,1.8,18.3
31/08/2012,14:00,278,8.7,8.6,1.5,17.9
31/08/2012,15:00,272,8.5,7.8,1.3,17.2
31/08/2012,16:00,286,8.9,7.8,1.3,16.7
31/08/2012,17:00,307,3,144.7,2.8,13.5
31/08/2012,18:00,318,0.1,36.9,0.3,10.1
31/08/2012,19:00,280,1.3,24.6,1.1,9.7
31/08/2012,20:00,273,1.8,17.5,1.3,9.1
31/08/2012,21:00,278,1.6,17.5,1.1,8.7
31/08/2012,22:00,281,6.3,4.4,1.6,6.4
31/08/2012,23:00,285,7.7,3.7,0.8,7.7
1/09/2012,0:00,294,6.7,5.1,0.8,7.4
1/09/2012,1:00,294,5.7,4.2,0.6,6.2
1/09/2012,2:00,291,5.1,3.5,0.5,4.8
1/09/2012,3:00,286,4.9,4.6,0.4,4
1/09/2012,4:00,287,4.8,4.2,0.5,3.2
1/09/2012,5:00,284,4.5,3.5,0.6,2.6
1/09/2012,6:00,281,6.2,3.9,1,5.1
1/09/2012,7:00,291,7.1,6.4,0.9,10
1/09/2012,8:00,285,6.9,15.1,1.4,13.1
1/09/2012,9:00,275,9.6,9.5,1.5,15.4
1/09/2012,10:00,262,8.8,17.7,2.4,17.1
1/09/2012,11:00,252,8.1,13,1.8,18.8
1/09/2012,12:00,269,7.6,15,1.8,19.5
1/09/2012,13:00,278,6.6,16.5,2.4,20.3
1/09/2012,14:00,274,7.1,17.2,1.7,20.5
1/09/2012,15:00,275,7.9,11.1,1.3,19.6
1/09/2012,16:00,274,7.6,6.8,1.4,17.9
1/09/2012,17:00,282,5.1,5,0.7,13.6
1/09/2012,18:00,283,2.8,32.4,1.9,10.7
1/09/2012,19:00,206,1.2,40.2,1.1,9.2
1/09/2012,20:00,237,1.3,22.6,1,7
1/09/2012,21:00,287,1.4,9.3,1.4,5.2
1/09/2012,22:00,,0,16.1,0,3.3
1/09/2012,23:00,289,2.7,10.8,1.8,3.1
2/09/2012,0:00,290,3.7,4.7,0.5,3.1
2/09/2012,1:00,281,2.7,4.1,0.5,1.5
2/09/2012,2:00,295,5.1,6.2,0.8,2.1
2/09/2012,3:00,276,4.1,10.3,0.5,1.3
2/09/2012,4:00,288,4.4,4.1,0.6,0.7
2/09/2012,5:00,282,3.9,8.2,0.6,0.6
2/09/2012,6:00,287,2.9,9.6,0.6,2.6
2/09/2012,7:00,290,2.5,12.7,0.7,6.9
2/09/2012,8:00,288,1.5,23.8,1,12.2
2/09/2012,9:00,138,1.4,44.9,1.4,15.9
2/09/2012,10:00,64,1.4,68.6,1.4,18.6
2/09/2012,11:00,79,1.4,69.1,1.4,20
2/09/2012,12:00,91,0.8,112.1,1.5,21
2/09/2012,13:00,65,2.1,46.6,1.6,21.5
2/09/2012,14:00,60,1.5,77.6,1.5,21.5
2/09/2012,15:00,52,1.7,33.9,1.2,21.2
2/09/2012,16:00,62,1.9,11.3,1.2,19.6
2/09/2012,17:00,55,0.7,8.6,0.9,14.2
2/09/2012,18:00,95,0.5,73.5,1,10.2
2/09/2012,19:00,103,1,12.2,1,9.6
2/09/2012,20:00,196,0.1,72,0.3,7.3
2/09/2012,21:00,,0,17.6,0,5.6
2/09/2012,22:00,290,2,11.6,1.8,4.4
2/09/2012,23:00,288,3.7,5.9,0.9,4.4
3/09/2012,0:00,290,4,6.4,0.6,4.3
3/09/2012,1:00,287,3.8,3.2,0.5,3.5
3/09/2012,2:00,287,3.9,4.9,0.4,3
3/09/2012,3:00,286,3.9,3.1,0.5,2.6
3/09/2012,4:00,289,2.5,4.4,0.5,2
3/09/2012,5:00,282,1.8,10.1,1.2,1.4
3/09/2012,6:00,277,3.6,5.2,0.6,3.9
3/09/2012,7:00,264,2.8,15,0.7,8.4
3/09/2012,8:00,257,1.5,34.1,1.2,13.7
3/09/2012,9:00,295,0.3,77.9,0.7,18
3/09/2012,10:00,340,1,54.3,1.1,20.2
