Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),RAD (w/m^2),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
04/06/2016,20:00,285,2.3,18.0,1.0,18.3,87.1,,1002,0,0.017,0.000,0.003,0.003,,,5
04/06/2016,21:00,272,2.3,19.2,1.0,17.3,83.4,,1002,0,0.018,0.000,0.001,0.001,,,2
04/06/2016,22:00,287,2.2,23.6,1.0,17.4,76.8,,1002,0,0.018,0.000,0.002,0.002,,,1
04/06/2016,23:00,293,2.5,17.4,1.1,17.2,71.0,,1002,0,0.020,0.000,0.002,0.002,,,1
05/06/2016,00:00,287,2.5,19.1,1.0,16.7,69.9,,1002,0,,,,,,,
05/06/2016,01:00,292,2.3,20.2,1.1,16.0,70.6,,1001,0,0.022,0.000,0.001,0.001,,,2
05/06/2016,02:00,290,2.2,22.3,1.1,15.6,69.3,,1001,0,0.022,0.000,0.001,0.001,,,1
05/06/2016,03:00,300,2.4,20.3,1.1,15.3,68.4,,1000,0,0.022,0.000,0.001,0.001,,,1
05/06/2016,04:00,287,2.5,21.2,1.2,15.3,67.1,,999,0,0.022,0.000,0.000,0.000,,,1
05/06/2016,05:00,288,2.5,21.2,1.1,15.1,68.3,,999,0,0.021,0.000,0.001,0.001,,,1
05/06/2016,06:00,291,3.1,20.1,1.5,14.8,68.5,,999,10,0.019,0.000,0.001,0.001,,,3
05/06/2016,07:00,289,3.1,21.7,1.4,15.2,66.3,,999,135,0.019,0.000,0.001,0.001,,,3
05/06/2016,08:00,291,3.3,20.8,1.4,16.0,62.8,,999,332,0.018,0.000,0.001,0.001,,,3
05/06/2016,09:00,285,3.7,19.0,1.7,17.0,59.9,,999,505,0.018,0.000,0.001,0.001,,,3
05/06/2016,10:00,285,3.5,20.2,1.4,18.0,56.8,,999,619,0.019,0.001,0.001,0.001,,,4
05/06/2016,11:00,295,4.0,20.9,1.6,18.1,55.9,,998,677,0.019,0.001,0.000,0.001,,,3
05/06/2016,12:00,293,4.2,19.6,1.9,18.7,52.6,,998,645,0.019,0.001,0.001,0.002,,,4
05/06/2016,13:00,289,4.3,18.9,1.9,18.5,51.8,,997,598,0.021,0.001,0.001,0.002,,,5
05/06/2016,14:00,290,4.3,17.2,1.8,17.4,55.5,,998,329,0.021,0.000,0.001,0.001,,,6
05/06/2016,15:00,289,3.5,17.8,1.4,16.7,56.6,,998,126,0.020,0.000,0.002,0.002,,,4
05/06/2016,16:00,292,2.9,20.3,1.4,16.4,56.4,,998,26,0.021,0.000,0.002,0.002,,,5
05/06/2016,17:00,291,3.5,19.3,1.6,15.8,57.8,,999,1,0.021,0.000,0.002,0.002,,,8
05/06/2016,18:00,285,3.2,18.6,1.4,15.3,59.1,,1000,0,0.021,0.000,0.002,0.002,,,5
05/06/2016,19:00,287,3.0,19.0,1.3,14.9,61.4,,1000,0,0.021,0.000,0.002,0.002,,,5
05/06/2016,20:00,289,2.7,20.7,1.2,14.8,62.3,,1001,0,0.021,0.000,0.001,0.001,,,3
05/06/2016,21:00,288,3.0,19.3,1.2,15.0,63.3,,1002,0,0.021,0.000,0.001,0.001,,,4
05/06/2016,22:00,288,3.4,17.8,1.3,15.2,63.6,,1001,0,0.022,0.000,0.001,0.001,,,5
05/06/2016,23:00,288,3.1,21.0,1.4,15.4,61.5,,1001,0,0.023,0.000,0.001,0.001,,,8
06/06/2016,00:00,285,2.8,22.2,1.2,15.5,58.9,,1002,0,,,,,,,
06/06/2016,01:00,281,3.0,20.3,1.3,15.6,57.7,,1002,0,0.024,0.000,0.001,0.001,,,8
06/06/2016,02:00,277,2.9,21.4,1.4,15.5,56.8,,1002,0,0.024,0.000,0.001,0.001,,,6
06/06/2016,03:00,287,2.9,18.6,1.2,15.3,55.9,,1002,0,0.024,0.000,0.001,0.001,,,5
06/06/2016,04:00,273,3.3,15.2,1.2,15.2,54.5,,1002,0,0.024,0.000,0.001,0.001,,,5
06/06/2016,05:00,274,2.9,19.8,1.3,14.9,52.5,,1003,0,0.024,0.000,0.001,0.001,,,5
06/06/2016,06:00,288,2.3,23.6,1.2,14.1,53.8,,1003,10,0.022,0.001,0.004,0.004,,,6
06/06/2016,07:00,291,2.8,19.1,1.3,14.2,53.0,,1004,94,0.022,0.001,0.003,0.004,,,6
06/06/2016,08:00,284,3.5,20.0,1.6,15.0,50.8,,1004,285,0.024,0.001,0.001,0.002,,,7
06/06/2016,09:00,280,3.5,18.6,1.4,15.6,48.5,,1005,244,0.025,0.000,0.002,0.002,,,8
06/06/2016,10:00,283,3.8,17.6,1.6,16.6,45.4,,1004,421,0.026,0.001,0.002,0.003,,,8
06/06/2016,11:00,281,3.1,21.3,1.4,17.0,45.2,,1004,302,0.026,0.000,0.002,0.002,,,16
06/06/2016,12:00,283,4.2,18.4,1.8,17.5,45.3,,1003,383,0.026,0.001,0.002,0.002,,,9
06/06/2016,13:00,279,3.8,19.0,1.6,18.1,44.1,,1003,286,0.026,0.001,0.002,0.002,,,6
06/06/2016,14:00,287,3.6,19.2,1.6,18.6,43.1,,1003,252,0.026,0.001,0.001,0.002,,,4
06/06/2016,15:00,290,3.2,22.8,1.7,18.5,44.0,,1003,67,0.026,0.001,0.002,0.003,,,5
06/06/2016,16:00,289,2.6,21.4,1.2,17.7,47.2,,1004,19,0.024,0.000,0.003,0.003,,,6
06/06/2016,17:00,302,1.7,15.9,0.8,16.8,50.8,,1005,1,0.020,0.001,0.006,0.007,,,6
06/06/2016,18:00,313,1.1,12.1,0.4,15.9,53.6,,1006,0,0.010,0.001,0.015,0.016,,,8
06/06/2016,19:00,311,2.0,15.2,0.8,16.5,50.7,,1006,0,0.017,0.002,0.010,0.012,,,6
06/06/2016,20:00,312,2.4,14.3,1.0,16.8,49.5,,1007,0,0.024,0.000,0.003,0.003,,,4
06/06/2016,21:00,312,2.8,12.7,1.0,16.6,50.4,,1007,0,0.024,0.000,0.003,0.003,,,3
06/06/2016,22:00,310,3.0,14.9,1.2,16.4,51.7,,1007,0,0.024,0.000,0.003,0.003,,,3
06/06/2016,23:00,305,2.7,18.4,1.3,16.4,52.9,,1007,0,0.024,0.000,0.002,0.002,,,3
07/06/2016,00:00,284,1.9,24.5,0.9,15.9,54.9,,1007,0,,,,,,,
07/06/2016,01:00,273,2.0,23.1,0.9,15.2,57.4,,1007,0,0.024,0.000,0.002,0.002,,,4
07/06/2016,02:00,283,1.8,24.3,0.9,14.8,58.0,,1008,0,0.023,0.000,0.001,0.001,,,3
07/06/2016,03:00,282,1.9,18.8,0.9,14.4,58.5,,1008,0,0.022,0.000,0.002,0.002,,,4
07/06/2016,04:00,248,1.6,24.8,0.6,13.5,61.4,,1008,0,0.021,0.000,0.002,0.002,,,4
07/06/2016,05:00,270,1.2,38.4,0.5,12.6,64.4,,1009,0,0.015,0.001,0.008,0.009,,,5
07/06/2016,06:00,278,1.2,14.5,0.5,12.6,63.5,,1010,9,0.016,0.000,0.007,0.007,,,7
07/06/2016,07:00,292,1.0,22.0,0.6,13.8,58.6,,1010,133,0.013,0.004,0.012,0.016,,,7
07/06/2016,08:00,288,1.7,23.6,1.0,15.9,49.7,,1011,333,0.022,0.001,0.004,0.005,,,5
07/06/2016,09:00,291,2.7,21.2,1.2,17.1,46.2,,1011,509,0.024,0.002,0.002,0.004,,,5
07/06/2016,10:00,292,2.3,25.6,1.1,18.4,42.6,,1011,625,0.025,0.001,0.003,0.004,,,6
07/06/2016,11:00,290,2.4,26.5,1.1,19.1,40.5,,1010,675,0.027,0.001,0.002,0.003,,,6
07/06/2016,12:00,299,2.7,22.0,1.3,20.1,38.1,,1009,663,0.029,0.001,0.001,0.002,,,6
07/06/2016,13:00,297,2.6,25.6,1.3,21.1,34.6,,1008,528,0.030,0.001,0.002,0.003,,,5
07/06/2016,14:00,303,3.0,20.1,1.3,21.6,32.3,,1007,410,0.030,0.001,0.003,0.004,,,5
07/06/2016,15:00,296,2.7,20.1,1.3,21.7,32.8,,1007,54,0.029,0.001,0.003,0.004,,,5
07/06/2016,16:00,286,2.1,21.5,1.0,21.1,33.5,,1007,20,0.029,0.000,0.003,0.003,,,5
07/06/2016,17:00,272,1.4,15.8,0.6,19.5,36.6,,1008,1,0.025,0.000,0.006,0.006,,,6
07/06/2016,18:00,278,0.9,17.2,0.3,18.0,40.6,,1009,0,0.020,0.000,0.010,0.010,,,8
07/06/2016,19:00,275,0.7,33.5,0.4,17.2,43.0,,1010,0,0.017,0.000,0.012,0.012,,,8
07/06/2016,20:00,283,1.4,17.5,0.6,16.9,44.4,,1011,0,0.021,0.000,0.006,0.006,,,8
07/06/2016,21:00,282,2.0,13.1,0.7,16.7,45.5,,1011,0,0.022,0.001,0.004,0.005,,,6
07/06/2016,22:00,273,1.7,15.2,0.6,16.4,46.9,,1011,0,0.023,0.000,0.003,0.003,,,5
07/06/2016,23:00,214,1.5,31.6,0.6,14.9,52.2,,1011,0,0.015,0.000,0.009,0.009,,,7
08/06/2016,00:00,247,2.0,13.5,0.4,14.8,53.1,,1011,0,,,,,,,
08/06/2016,01:00,269,1.7,11.8,0.4,14.9,52.9,,1011,0,0.023,0.000,0.002,0.002,,,5
08/06/2016,02:00,278,1.6,13.1,0.5,15.0,53.3,,1011,0,0.023,0.000,0.002,0.002,,,4
08/06/2016,03:00,281,1.6,13.8,0.5,15.0,53.8,,1011,0,0.024,0.000,0.002,0.002,,,4
08/06/2016,04:00,276,1.7,10.5,0.5,14.6,55.5,,1011,0,0.023,0.000,0.002,0.002,,,3
08/06/2016,05:00,282,2.2,14.6,0.7,14.1,57.9,,1012,0,0.021,0.000,0.004,0.004,,,4
08/06/2016,06:00,279,1.6,18.2,0.6,14.1,57.8,,1012,9,0.018,0.001,0.007,0.008,,,4
08/06/2016,07:00,272,1.8,20.6,0.8,15.3,54.7,,1013,131,0.020,0.001,0.006,0.007,,,4
08/06/2016,08:00,272,2.0,21.4,0.8,17.0,49.9,,1014,328,0.022,0.001,0.004,0.005,,,5
08/06/2016,09:00,280,1.9,24.1,0.9,18.4,45.4,,1014,500,0.024,0.001,0.004,0.005,,,4
08/06/2016,10:00,272,3.0,19.6,1.2,19.4,43.1,,1014,615,0.026,0.001,0.002,0.003,,,4
08/06/2016,11:00,267,3.2,20.1,1.3,20.3,40.2,,1013,665,0.028,0.001,0.002,0.002,,,4
08/06/2016,12:00,277,2.3,24.9,1.0,21.7,35.7,,1012,646,0.028,0.001,0.002,0.002,,,4
08/06/2016,13:00,300,2.2,29.4,1.1,22.6,32.9,,1012,556,0.029,0.000,0.002,0.002,16.0,5.4,4
08/06/2016,14:00,295,1.8,24.0,0.8,23.3,31.8,,1011,405,0.029,0.001,0.003,0.003,7.1,3.9,4
08/06/2016,15:00,310,1.8,26.4,0.9,23.4,33.0,,1011,56,0.028,0.001,0.003,0.004,5.1,5.8,4
08/06/2016,16:00,313,1.1,21.2,0.6,22.9,33.7,,1012,18,0.022,0.002,0.009,0.010,17.0,7.9,5
08/06/2016,17:00,336,1.0,16.4,0.3,20.8,37.8,,1012,1,0.011,0.001,0.019,0.020,,,8
08/06/2016,18:00,1,0.8,154.0,0.4,19.2,42.4,,1013,0,0.001,0.017,0.031,0.048,7.7,4.3,17
08/06/2016,19:00,320,1.1,12.4,0.3,18.2,45.5,,1013,0,0.001,0.034,0.030,0.064,16.8,6.6,19
08/06/2016,20:00,291,0.4,72.1,0.3,17.0,48.8,,1014,0,0.002,0.014,0.025,0.039,9.4,4.1,14
08/06/2016,21:00,161,0.7,43.4,0.3,15.6,54.8,,1014,0,0.001,0.020,0.026,0.045,18.2,8.2,17
08/06/2016,22:00,191,0.6,48.2,0.4,15.3,55.6,,1014,0,0.001,0.026,0.025,0.051,19.3,7.7,18
08/06/2016,23:00,209,0.3,72.8,0.3,13.7,62.0,,1014,0,0.001,0.032,0.024,0.055,20.7,6.6,20
09/06/2016,00:00,222,0.7,37.4,0.4,13.2,65.7,,1014,0,,,,,23.0,7.7,
09/06/2016,01:00,193,1.0,12.6,0.3,12.8,69.4,,1013,0,0.000,0.038,0.018,0.056,17.8,3.7,19
09/06/2016,02:00,96,0.1,138.5,0.3,12.8,69.5,,1013,0,0.000,0.044,0.017,0.061,21.6,9.5,20
09/06/2016,03:00,215,0.1,99.6,0.2,12.3,71.5,,1013,0,0.000,0.059,0.018,0.077,19.1,8.8,22
09/06/2016,04:00,221,0.5,28.8,0.3,11.8,75.1,,1013,0,0.001,0.047,0.018,0.065,17.6,7.7,21
09/06/2016,05:00,240,0.2,114.0,0.3,11.6,77.4,,1013,0,0.000,0.041,0.016,0.057,15.3,8.2,17
09/06/2016,06:00,,0.0,139.3,0.2,11.4,77.3,,1014,10,0.001,0.065,0.017,0.082,16.7,10.8,19
09/06/2016,07:00,188,0.5,48.7,0.3,13.2,71.5,,1014,138,0.002,0.064,0.017,0.081,17.7,10.7,20
09/06/2016,08:00,158,0.3,72.3,0.3,16.7,60.3,,1014,314,0.006,0.018,0.015,0.032,15.0,5.9,15
09/06/2016,09:00,243,0.8,71.5,0.9,19.5,49.1,,1014,482,0.010,0.013,0.014,0.027,14.9,3.0,15
09/06/2016,10:00,265,1.4,29.7,0.8,22.6,38.7,,1013,597,0.021,0.003,0.006,0.009,10.9,8.2,8
09/06/2016,11:00,290,0.9,42.6,0.6,25.2,33.6,,1012,647,0.027,0.001,0.005,0.006,6.2,6.3,7
09/06/2016,12:00,37,1.0,55.1,0.7,26.1,32.7,,1011,624,0.034,0.001,0.005,0.006,5.8,4.6,7
09/06/2016,13:00,37,1.2,36.9,0.7,26.9,32.5,,1011,532,0.034,0.004,0.013,0.016,22.3,8.9,11
09/06/2016,14:00,43,1.7,24.0,0.6,26.9,33.0,,1010,382,0.022,0.012,0.029,0.041,30.8,15.5,18
09/06/2016,15:00,49,2.9,12.9,0.8,26.0,35.1,,1010,70,0.025,0.006,0.024,0.029,30.8,11.5,14
09/06/2016,16:00,48,2.8,17.5,1.0,24.2,42.7,,1010,19,0.023,0.003,0.025,0.027,41.1,26.4,15
09/06/2016,17:00,48,1.9,14.5,0.7,22.4,57.0,,1011,1,0.009,0.002,0.037,0.039,37.9,16.9,24
09/06/2016,18:00,118,0.5,81.3,0.6,21.2,65.7,,1011,0,0.001,0.007,0.035,0.042,25.7,7.2,27
09/06/2016,19:00,45,0.5,66.3,0.4,20.3,71.5,,1012,0,0.001,0.015,0.034,0.048,19.6,8.1,30
09/06/2016,20:00,253,0.6,29.9,0.3,19.2,75.6,,1012,0,0.001,0.020,0.030,0.050,27.3,12.3,31
09/06/2016,21:00,239,0.9,25.9,0.2,18.1,78.4,,1013,0,0.000,0.023,0.026,0.048,18.8,5.7,32
09/06/2016,22:00,244,0.4,60.7,0.3,17.8,76.2,,1014,0,0.001,0.031,0.028,0.058,23.3,8.4,35
09/06/2016,23:00,257,0.6,77.9,0.6,17.9,71.0,,1014,0,0.002,0.017,0.028,0.045,27.0,14.8,31
10/06/2016,00:00,295,1.1,20.8,0.5,20.3,59.4,,1014,0,,,,,12.7,8.2,
10/06/2016,01:00,313,1.3,15.6,0.5,20.8,56.6,,1014,0,0.018,0.000,0.007,0.007,26.1,21.7,10
10/06/2016,02:00,315,1.3,23.7,0.7,21.5,50.8,,1014,0,0.025,0.000,0.003,0.003,16.6,10.7,5
10/06/2016,03:00,313,1.4,28.5,0.9,21.3,50.2,,1014,0,0.024,0.000,0.002,0.002,5.5,0.4,4
10/06/2016,04:00,310,1.8,24.5,1.0,20.6,51.9,,1014,0,0.023,0.001,0.004,0.004,6.3,2.1,4
10/06/2016,05:00,297,2.1,28.6,1.2,19.8,53.7,,1015,0,0.022,0.000,0.003,0.003,7.1,2.1,4
10/06/2016,06:00,288,1.7,30.0,1.0,18.7,53.1,,1016,8,0.020,0.001,0.004,0.004,18.4,15.8,3
10/06/2016,07:00,289,1.6,32.5,1.0,18.5,49.8,,1017,123,0.021,0.001,0.004,0.005,11.4,7.8,2
10/06/2016,08:00,286,1.8,28.2,1.0,19.1,48.1,,1017,314,0.022,0.001,0.003,0.004,1.5,-2.0,2
10/06/2016,09:00,273,1.6,34.0,1.0,20.3,45.0,,1018,487,0.022,0.002,0.003,0.004,8.7,6.1,2
10/06/2016,10:00,286,2.5,22.9,1.1,20.7,43.6,,1018,616,0.024,0.001,0.002,0.003,16.4,10.9,2
10/06/2016,11:00,275,2.4,24.5,1.1,21.9,40.6,,1018,672,0.026,0.001,0.003,0.003,18.9,8.2,2
10/06/2016,12:00,269,1.7,34.2,0.9,22.8,37.7,,1017,686,0.027,0.001,0.002,0.003,14.4,6.4,2
10/06/2016,13:00,290,1.5,34.5,0.9,24.0,34.3,,1017,557,0.028,0.001,0.002,0.003,8.5,6.6,2
10/06/2016,14:00,306,1.8,24.0,1.0,24.2,31.9,,1017,357,0.027,0.001,0.004,0.005,8.2,4.4,2
10/06/2016,15:00,301,1.8,27.9,1.0,24.5,31.0,,1017,68,0.029,0.001,0.004,0.004,3.8,-0.6,2
10/06/2016,16:00,305,1.7,17.7,0.8,23.4,32.0,,1017,18,0.025,0.001,0.006,0.007,2.1,-3.6,2
10/06/2016,17:00,302,1.3,15.9,0.5,21.2,36.3,,1018,1,0.021,0.001,0.010,0.010,3.3,-3.3,2
10/06/2016,18:00,279,0.7,67.2,0.5,19.8,39.9,,1019,0,0.016,0.000,0.013,0.013,,,4
10/06/2016,19:00,268,0.7,48.5,0.5,18.7,42.3,,1019,0,0.015,0.001,0.013,0.014,7.2,3.7,5
10/06/2016,20:00,195,0.9,48.9,0.4,17.0,48.5,,1020,0,0.004,0.003,0.022,0.024,9.3,3.1,14
10/06/2016,21:00,217,0.7,35.4,0.4,15.0,56.1,,1020,0,0.002,0.001,0.022,0.023,18.1,11.7,15
10/06/2016,22:00,125,0.5,57.8,0.3,13.8,61.9,,1020,0,0.001,0.012,0.023,0.035,11.8,6.6,14
10/06/2016,23:00,197,1.5,23.7,0.5,13.6,62.5,,1020,0,0.001,0.012,0.021,0.033,13.2,5.2,15
11/06/2016,00:00,189,0.8,46.0,0.6,13.1,64.4,,1020,0,,,,,11.0,4.3,
11/06/2016,01:00,211,0.8,17.8,0.3,12.5,67.6,,1020,0,0.001,0.015,0.022,0.036,15.5,4.5,23
11/06/2016,02:00,201,1.0,18.7,0.3,12.4,69.2,,1020,0,0.001,0.011,0.019,0.030,13.3,7.1,17
11/06/2016,03:00,213,1.3,13.8,0.4,11.9,73.4,,1020,0,0.000,0.007,0.016,0.023,7.5,2.2,12
11/06/2016,04:00,187,0.7,47.6,0.3,11.5,73.3,,1020,0,0.000,0.007,0.016,0.023,7.5,5.4,12
11/06/2016,05:00,200,0.7,32.3,0.3,11.6,73.9,,1020,0,0.001,0.004,0.016,0.020,12.9,10.8,11
11/06/2016,06:00,199,1.2,17.5,0.4,11.4,74.9,,1021,6,0.002,0.002,0.014,0.016,,,10
11/06/2016,07:00,202,0.9,30.5,0.3,11.8,74.0,,1021,94,0.005,0.006,0.013,0.019,-2.5,-2.7,9
11/06/2016,08:00,256,0.9,45.0,0.7,15.4,63.0,,1022,287,0.013,0.005,0.009,0.014,,,7
11/06/2016,09:00,265,1.7,20.9,0.7,18.8,50.0,,1022,421,0.021,0.001,0.003,0.004,2.8,0.8,5
11/06/2016,10:00,253,1.7,27.2,0.8,20.1,45.5,,1021,557,0.024,0.001,0.002,0.003,,,4
11/06/2016,11:00,241,2.4,21.7,0.8,21.3,40.8,,1020,581,0.026,0.001,0.002,0.002,14.4,6.4,3
11/06/2016,12:00,246,2.0,26.9,0.9,21.8,40.1,,1020,663,0.026,0.001,0.002,0.003,12.9,6.1,4
11/06/2016,13:00,236,2.2,19.2,0.9,21.8,40.5,,1019,340,0.026,0.001,0.004,0.005,17.3,14.1,5
11/06/2016,14:00,238,1.8,22.2,0.7,21.8,40.9,,1019,330,0.027,0.001,0.004,0.005,15.3,13.4,5
11/06/2016,15:00,270,1.5,26.1,0.6,22.6,36.8,,1019,88,0.029,0.000,0.004,0.004,15.7,9.5,4
11/06/2016,16:00,282,1.2,21.8,0.4,21.9,38.8,,1020,23,0.028,0.000,0.003,0.003,-0.7,-1.4,4
11/06/2016,17:00,303,0.8,18.1,0.3,20.1,43.9,,1020,1,0.013,0.004,0.015,0.019,9.6,5.9,6
11/06/2016,18:00,320,0.8,34.9,0.3,18.7,48.5,,1021,0,0.007,0.003,0.023,0.026,8.1,3.9,16
11/06/2016,19:00,304,1.3,16.3,0.5,18.1,49.3,,1022,0,0.013,0.001,0.014,0.015,13.3,7.0,13
11/06/2016,20:00,292,1.4,18.7,0.6,17.9,49.8,,1022,0,0.020,0.000,0.003,0.003,8.4,2.7,9
11/06/2016,21:00,280,1.0,20.4,0.4,17.4,52.3,,1023,0,0.017,0.000,0.006,0.006,4.9,2.4,12
11/06/2016,22:00,276,1.3,16.0,0.5,17.1,52.7,,1023,0,0.020,0.000,0.003,0.003,9.4,4.2,7
11/06/2016,23:00,259,1.3,19.1,0.4,16.5,51.4,,1023,0,0.022,0.000,0.003,0.003,9.5,3.2,6
12/06/2016,00:00,232,1.4,22.8,0.4,15.6,53.4,,1023,0,,,,,7.5,4.3,
12/06/2016,01:00,212,1.8,16.7,0.4,14.2,58.7,,1023,0,0.016,0.000,0.004,0.004,4.0,1.9,9
12/06/2016,02:00,227,1.8,20.9,0.5,13.5,61.3,,1024,0,0.014,0.000,0.006,0.006,14.2,7.4,8
12/06/2016,03:00,240,1.4,18.0,0.5,13.4,61.0,,1024,0,0.014,0.000,0.006,0.006,,,7
12/06/2016,04:00,216,1.5,20.6,0.5,13.3,61.6,,1025,0,0.014,0.000,0.005,0.005,7.3,4.3,6
12/06/2016,05:00,218,1.3,16.0,0.5,13.0,62.9,,1026,0,0.014,0.000,0.005,0.005,,,5
12/06/2016,06:00,226,0.9,36.9,0.5,13.3,63.8,,1027,2,0.012,0.000,0.005,0.005,,,6
12/06/2016,07:00,265,0.8,17.6,0.2,14.5,64.9,,1027,41,0.012,0.001,0.006,0.007,4.5,1.8,9
12/06/2016,08:00,228,1.7,37.4,1.2,16.0,61.1,,1028,142,0.015,0.001,0.004,0.005,4.1,1.6,8
12/06/2016,09:00,222,3.1,12.5,0.8,17.4,54.4,,1028,219,0.020,0.001,0.002,0.003,0.8,-0.6,8
12/06/2016,10:00,222,3.3,12.3,0.7,18.1,52.9,,1028,240,0.021,0.001,0.002,0.003,,,9
12/06/2016,11:00,223,3.6,12.6,0.9,18.7,50.8,,1028,303,0.022,0.001,0.002,0.002,21.7,-0.4,10
12/06/2016,12:00,224,4.3,10.8,1.3,19.5,49.0,,1027,353,0.024,0.000,0.002,0.002,19.4,1.4,10
12/06/2016,13:00,194,5.3,18.4,1.6,20.5,49.6,,1027,361,0.028,0.000,0.002,0.002,31.7,9.0,10
12/06/2016,14:00,176,5.6,11.9,1.5,20.2,54.1,,1027,156,0.028,0.000,0.001,0.001,37.9,12.6,8
12/06/2016,15:00,197,4.9,22.5,1.3,18.9,59.4,,1028,57,0.026,0.000,0.002,0.002,21.9,10.5,6
12/06/2016,16:00,222,2.7,22.1,1.0,16.1,78.7,,1029,13,0.021,0.000,0.003,0.003,9.2,7.9,8
12/06/2016,17:00,281,1.1,25.6,0.4,15.1,83.7,,1029,0,0.016,0.000,0.006,0.006,9.3,3.0,16
12/06/2016,18:00,281,0.6,26.0,0.3,15.4,83.8,,1030,0,0.009,0.000,0.010,0.010,2.8,4.4,14
12/06/2016,19:00,248,1.3,15.0,0.4,15.6,77.0,,1030,0,0.013,0.000,0.008,0.008,2.1,1.3,17
12/06/2016,20:00,254,1.0,16.1,0.5,15.7,72.2,,1031,0,0.015,0.000,0.006,0.006,14.3,7.1,13
12/06/2016,21:00,233,0.6,43.3,0.3,15.2,74.2,,1031,0,0.014,0.000,0.006,0.006,13.2,2.1,16
12/06/2016,22:00,249,1.0,16.2,0.3,15.1,74.4,,1031,0,0.015,0.000,0.005,0.005,6.8,1.1,12
12/06/2016,23:00,246,0.8,21.0,0.5,15.1,72.9,,1031,0,0.015,0.000,0.004,0.004,7.4,1.5,10
13/06/2016,00:00,222,1.6,17.4,0.7,15.0,74.4,,1030,0,,,,,5.2,-1.7,
13/06/2016,01:00,241,1.1,63.0,0.8,14.8,75.4,,1030,0,0.017,0.000,0.004,0.004,1.4,-2.4,8
13/06/2016,02:00,235,1.8,7.8,0.4,14.5,74.3,,1029,0,0.019,0.000,0.002,0.002,,,6
13/06/2016,03:00,211,1.5,21.3,0.4,14.0,76.0,,1030,0,0.017,0.000,0.004,0.004,5.0,1.7,6
13/06/2016,04:00,240,2.0,8.3,0.6,13.7,81.4,,1030,0,0.017,0.000,0.004,0.004,7.6,1.0,9
13/06/2016,05:00,265,0.4,81.8,0.5,13.5,83.1,,1030,0,0.010,0.001,0.010,0.011,6.7,1.1,16
13/06/2016,06:00,239,2.6,8.4,0.5,13.8,83.8,,1031,11,0.011,0.000,0.012,0.012,7.4,1.6,7
13/06/2016,07:00,205,1.7,33.9,0.6,14.2,82.2,,1031,76,0.009,0.004,0.014,0.018,5.1,0.8,9
13/06/2016,08:00,232,3.0,10.2,1.1,14.6,82.9,,1032,161,0.010,0.006,0.014,0.020,6.4,3.0,11
13/06/2016,09:00,214,3.7,17.4,0.9,16.0,79.6,,1033,369,0.018,0.004,0.008,0.012,6.2,1.9,8
13/06/2016,10:00,210,4.0,12.5,0.8,17.4,72.8,,1032,529,0.023,0.002,0.005,0.007,0.6,-0.9,7
13/06/2016,11:00,209,4.0,13.6,1.0,18.1,68.1,,1031,406,0.024,0.001,0.004,0.005,10.6,2.6,8
13/06/2016,12:00,184,2.8,19.3,0.9,18.6,69.4,,1031,303,0.021,0.003,0.008,0.010,11.2,3.5,12
13/06/2016,13:00,164,4.8,19.5,1.6,19.6,59.2,,1030,299,0.026,0.002,0.006,0.007,16.0,4.1,7
13/06/2016,14:00,148,5.6,21.0,1.7,19.1,61.4,,1030,164,0.026,0.001,0.005,0.006,14.5,3.3,6
13/06/2016,15:00,162,4.3,13.3,1.3,18.7,61.8,,1030,99,0.023,0.001,0.007,0.008,11.5,3.2,9
13/06/2016,16:00,184,2.7,21.4,0.9,18.6,64.8,,1030,31,0.016,0.001,0.013,0.014,16.1,4.8,14
13/06/2016,17:00,218,1.0,20.1,0.5,17.8,70.4,,1030,0,0.004,0.002,0.023,0.025,17.9,1.8,17
13/06/2016,18:00,169,2.5,25.5,1.6,17.0,72.1,,1031,0,0.008,0.002,0.020,0.022,19.9,2.9,16
13/06/2016,19:00,190,2.5,20.3,0.9,16.4,78.1,,1031,0,0.020,0.000,0.007,0.007,,,12
13/06/2016,20:00,174,1.5,32.3,0.9,16.1,81.3,,1031,0,0.019,0.000,0.007,0.007,,,11
13/06/2016,21:00,236,1.1,19.6,0.3,15.8,83.3,,1031,0,0.016,0.000,0.007,0.007,2.9,2.9,13
13/06/2016,22:00,220,1.6,24.6,0.7,15.5,83.2,,1031,0,0.016,0.000,0.006,0.006,7.7,4.9,15
13/06/2016,23:00,233,1.2,17.7,0.6,15.5,84.2,,1031,0,0.017,0.000,0.004,0.004,11.1,0.8,10
14/06/2016,00:00,241,1.8,18.4,0.7,15.2,85.4,,1031,0,,,,,,,
14/06/2016,01:00,256,1.1,45.8,0.7,14.9,85.6,,1031,0,0.015,0.000,0.005,0.005,0.2,-2.6,10
14/06/2016,02:00,230,2.2,13.4,0.9,14.7,85.0,,1030,0,0.017,0.000,0.004,0.004,,,8
