Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Carbon Monoxide (CO) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3)
05/08/2011,02:00,257,0.5,54.8,0.4,13.7,79.9,0.007,0.018,0.025,0.0,15.4,10.1
05/08/2011,03:00,236,0.7,44.5,0.5,13.1,82.1,0.002,0.017,0.019,0.0,14.2,9.2
05/08/2011,04:00,246,0.4,64.5,0.4,13.4,82.5,0.031,0.021,0.052,0.0,18.2,10.7
05/08/2011,05:00,198,0.8,36.5,0.5,13.3,83.2,0.051,0.023,0.074,0.0,18.2,10.8
05/08/2011,06:00,236,0.6,44.3,0.4,13.3,84.0,0.096,0.024,0.120,0.3,24.1,14.4
05/08/2011,07:00,228,0.7,44.5,0.5,14.5,79.7,0.059,0.024,0.082,0.2,28.0,15.7
05/08/2011,08:00,195,1.0,37.1,0.6,16.6,72.1,0.039,0.023,0.061,0.1,21.5,9.4
05/08/2011,09:00,181,1.2,34.4,0.6,18.3,66.6,0.060,0.029,0.089,0.1,30.4,10.6
05/08/2011,10:00,76,2.1,44.9,1.3,20.7,60.2,0.060,0.025,0.085,0.1,37.3,17.6
05/08/2011,11:00,98,2.6,33.4,1.1,19.8,64.3,0.043,0.020,0.062,0.0,18.0,6.8
05/08/2011,12:00,122,2.0,36.1,0.9,20.9,59.6,0.041,0.018,0.059,0.0,13.6,4.5
05/08/2011,13:00,95,2.1,33.4,0.9,21.0,59.0,0.052,0.022,0.074,0.1,19.9,9.0
05/08/2011,14:00,72,2.5,26.2,1.0,21.1,56.8,0.059,0.025,0.083,0.2,22.3,9.9
05/08/2011,15:00,83,2.2,29.7,0.9,20.9,56.8,0.061,0.028,0.089,0.2,19.4,7.2
05/08/2011,16:00,68,2.0,23.3,0.7,20.3,56.2,0.092,0.033,0.125,0.4,22.9,9.8
05/08/2011,17:00,66,1.2,26.2,0.5,19.4,58.8,0.133,0.043,0.176,0.9,25.5,11.5
05/08/2011,18:00,67,1.0,33.7,0.4,18.0,65.6,0.119,0.039,0.158,0.8,26.7,10.7
05/08/2011,19:00,130,0.2,85.2,0.2,16.9,69.8,0.095,0.036,0.130,0.7,19.3,7.2
05/08/2011,20:00,139,0.4,94.1,0.4,15.8,73.6,0.192,0.036,0.227,1.3,23.2,11.3
05/08/2011,21:00,149,0.1,93.4,0.2,14.8,78.0,0.202,0.034,0.235,1.6,33.5,19.3
05/08/2011,22:00,124,0.1,71.5,0.2,14.0,81.3,0.209,0.031,0.240,1.4,29.5,16.1
05/08/2011,23:00,141,0.1,78.5,0.1,13.4,83.7,0.206,0.028,0.233,1.5,32.9,19.4
06/08/2011,00:00,280,0.3,97.7,0.5,13.2,84.6,,,,,34.6,20.0
06/08/2011,01:00,193,0.9,27.3,0.4,12.3,86.1,0.047,0.022,0.069,0.1,30.8,18.7
06/08/2011,02:00,272,0.3,76.7,0.3,11.9,87.3,0.042,0.023,0.065,0.1,25.7,14.7
06/08/2011,03:00,287,0.4,60.6,0.3,11.6,87.5,0.051,0.021,0.072,0.1,23.6,13.5
06/08/2011,04:00,216,0.7,45.6,0.6,11.0,88.2,0.027,0.019,0.046,0.0,24.4,15.5
06/08/2011,05:00,190,0.8,44.6,0.5,10.7,89.2,0.048,0.020,0.068,0.2,18.0,10.3
06/08/2011,06:00,187,0.8,45.4,0.5,10.6,90.2,0.067,0.020,0.087,0.2,23.1,13.1
06/08/2011,07:00,183,0.5,54.6,0.5,12.9,84.5,0.092,0.026,0.117,0.3,29.2,16.6
06/08/2011,08:00,178,0.8,42.2,0.5,15.3,76.6,0.065,0.021,0.085,0.1,34.5,17.6
06/08/2011,09:00,187,1.2,39.5,0.6,17.8,69.7,0.026,0.015,0.041,0.0,40.5,17.4
06/08/2011,10:00,281,0.3,76.6,0.3,21.4,59.8,0.024,0.017,0.041,0.0,34.2,18.0
06/08/2011,11:00,36,1.0,54.2,0.7,22.7,54.3,0.033,0.021,0.054,0.1,19.1,4.4
06/08/2011,12:00,21,1.3,51.5,1.0,23.7,47.0,0.022,0.018,0.040,0.1,14.6,1.0
06/08/2011,13:00,34,2.0,36.6,1.1,23.2,48.7,0.023,0.018,0.041,0.0,12.3,2.7
06/08/2011,14:00,29,1.9,32.0,0.8,22.0,48.9,0.029,0.020,0.049,0.1,15.6,6.6
06/08/2011,15:00,17,2.0,27.1,0.9,21.7,54.4,0.017,0.019,0.036,0.1,15.9,6.6
06/08/2011,16:00,31,2.3,27.5,1.0,20.9,59.2,0.034,0.023,0.056,0.1,17.3,6.4
06/08/2011,17:00,24,1.5,26.9,0.7,19.9,63.8,0.040,0.029,0.068,0.2,17.7,6.1
06/08/2011,18:00,43,1.1,21.7,0.5,19.0,69.2,0.058,0.035,0.093,0.4,22.0,9.3
06/08/2011,19:00,50,0.9,37.5,0.4,18.3,75.7,0.046,0.035,0.081,0.4,26.0,12.2
06/08/2011,20:00,48,0.9,30.2,0.3,17.9,79.8,0.039,0.036,0.075,0.3,25.7,11.3
06/08/2011,21:00,45,0.8,24.3,0.3,17.9,81.1,0.050,0.036,0.085,0.5,29.0,15.3
06/08/2011,22:00,41,0.8,19.3,0.3,17.9,80.1,0.066,0.035,0.101,0.4,31.3,17.1
06/08/2011,23:00,62,0.6,29.8,0.3,17.8,79.6,0.055,0.034,0.089,0.4,29.8,15.1
07/08/2011,00:00,104,0.1,99.9,0.2,17.1,82.0,,,,,28.9,14.9
07/08/2011,01:00,139,0.4,21.7,0.2,16.8,83.6,0.053,0.030,0.083,0.3,28.1,15.5
07/08/2011,02:00,156,0.3,51.2,0.3,16.5,84.7,0.065,0.028,0.092,0.3,31.6,20.5
07/08/2011,03:00,266,0.2,83.4,0.3,16.1,85.6,0.039,0.025,0.063,0.2,25.2,15.2
07/08/2011,04:00,236,0.3,70.7,0.3,15.5,85.3,0.016,0.020,0.036,0.1,28.8,19.1
07/08/2011,05:00,190,0.2,76.0,0.3,15.0,87.2,0.041,0.022,0.063,0.2,23.7,13.9
07/08/2011,06:00,185,0.5,53.8,0.4,15.0,86.5,0.030,0.021,0.051,0.1,29.5,16.7
07/08/2011,07:00,187,0.5,50.7,0.3,15.7,84.4,0.025,0.019,0.044,0.2,33.5,21.1
07/08/2011,08:00,210,0.3,75.9,0.3,19.8,70.6,0.028,0.019,0.047,0.2,40.6,26.8
07/08/2011,09:00,281,0.2,159.3,0.3,22.6,59.0,0.023,0.019,0.042,0.1,36.8,23.5
07/08/2011,10:00,14,0.9,57.3,0.7,23.8,50.4,0.025,0.019,0.043,0.1,32.7,21.5
07/08/2011,11:00,350,0.7,57.5,0.7,24.8,43.4,0.012,0.011,0.023,0.0,29.5,21.3
07/08/2011,12:00,10,1.3,175.5,0.9,25.3,43.0,0.017,0.014,0.031,0.0,18.6,12.8
07/08/2011,13:00,25,1.9,32.2,1.0,23.5,52.5,0.018,0.019,0.037,0.1,25.4,15.7
07/08/2011,14:00,44,2.1,32.1,0.9,22.2,59.9,0.024,0.018,0.042,0.2,27.7,16.5
07/08/2011,15:00,24,2.2,31.7,1.0,21.9,63.1,0.025,0.020,0.044,0.1,22.0,11.1
07/08/2011,16:00,32,2.0,26.9,0.9,20.8,69.9,0.035,0.023,0.058,0.2,17.1,5.3
07/08/2011,17:00,34,1.6,25.0,0.7,20.1,74.8,0.029,0.020,0.049,0.2,19.6,8.0
07/08/2011,18:00,42,1.5,22.5,0.6,19.1,80.6,0.028,0.022,0.050,0.1,15.8,4.5
07/08/2011,19:00,51,1.1,26.7,0.5,18.5,84.2,0.026,0.022,0.047,0.1,17.9,6.0
07/08/2011,20:00,39,1.4,25.0,0.6,18.1,86.5,0.024,0.018,0.041,0.0,18.3,4.9
07/08/2011,21:00,33,1.4,25.4,0.6,17.7,86.0,0.015,0.015,0.030,0.1,19.0,5.2
07/08/2011,22:00,57,1.1,28.6,0.5,17.0,86.9,0.014,0.015,0.029,0.1,18.7,7.9
07/08/2011,23:00,42,1.0,24.5,0.4,16.3,88.9,0.014,0.014,0.027,0.0,22.2,13.3
08/08/2011,00:00,9,0.4,149.4,0.4,15.9,89.9,,,,,18.2,9.3
08/08/2011,01:00,55,0.1,74.5,0.2,15.3,90.5,0.020,0.018,0.037,0.1,14.9,7.6
08/08/2011,02:00,288,0.3,83.9,0.4,14.9,91.0,0.017,0.015,0.031,0.0,14.6,7.9
08/08/2011,03:00,260,0.3,72.3,0.3,14.8,89.9,0.012,0.010,0.021,0.1,17.2,10.1
08/08/2011,04:00,304,0.3,41.4,0.2,15.8,84.9,0.026,0.018,0.043,0.0,7.6,1.6
08/08/2011,05:00,78,0.3,137.1,0.3,16.2,81.4,0.109,0.024,0.133,0.4,15.7,7.6
08/08/2011,06:00,289,0.2,121.7,0.3,15.9,84.5,0.131,0.028,0.159,0.6,29.2,17.3
08/08/2011,07:00,244,0.6,44.8,0.4,16.4,81.2,0.060,0.019,0.079,0.2,31.6,17.4
08/08/2011,08:00,285,0.4,59.5,0.3,20.5,66.5,0.059,0.022,0.080,0.1,34.1,18.1
08/08/2011,09:00,295,0.4,58.2,0.3,20.6,62.6,0.044,0.025,0.069,0.0,28.8,13.6
08/08/2011,10:00,291,0.4,71.0,0.5,22.4,54.2,0.032,0.020,0.052,0.1,13.7,2.9
08/08/2011,11:00,317,0.6,65.6,0.5,24.2,46.0,0.031,0.017,0.048,0.1,38.8,7.6
08/08/2011,12:00,301,0.4,81.1,0.6,24.7,38.5,0.032,0.019,0.051,0.0,14.1,0.1
08/08/2011,13:00,298,0.5,78.0,0.6,24.1,38.3,0.031,0.021,0.052,0.0,25.7,12.3
08/08/2011,14:00,269,0.5,72.7,0.7,22.5,38.5,0.026,0.019,0.045,0.1,25.8,9.3
08/08/2011,15:00,268,0.4,82.0,0.6,22.3,33.4,0.042,0.026,0.068,0.3,19.6,5.0
08/08/2011,16:00,254,0.4,82.2,0.6,21.5,27.7,0.056,0.027,0.082,0.5,,
08/08/2011,17:00,329,0.3,83.4,0.4,20.4,29.1,0.083,0.034,0.117,0.6,17.9,1.6
08/08/2011,18:00,333,0.3,81.1,0.3,18.9,31.5,0.050,0.032,0.082,0.2,17.1,0.4
08/08/2011,19:00,268,0.3,79.3,0.4,18.0,33.5,0.039,0.024,0.062,0.1,8.9,0.7
08/08/2011,20:00,229,0.6,56.2,0.5,16.5,37.6,0.011,0.014,0.025,0.0,10.0,4.2
08/08/2011,21:00,188,0.4,72.3,0.4,15.1,42.3,0.027,0.022,0.048,0.1,5.6,0.3
08/08/2011,22:00,209,0.5,49.1,0.4,13.9,46.9,0.006,0.016,0.022,0.0,16.4,12.2
08/08/2011,23:00,191,0.9,26.8,0.5,13.1,49.4,0.005,0.017,0.022,0.0,4.5,0.2
09/08/2011,00:00,185,0.3,79.6,0.3,12.0,54.1,,,,,3.6,-1.3
09/08/2011,01:00,282,0.3,69.0,0.3,11.5,61.1,0.007,0.012,0.019,0.0,9.1,3.7
09/08/2011,02:00,266,0.3,59.7,0.3,11.5,58.9,0.001,0.006,0.007,0.0,5.6,1.5
09/08/2011,03:00,,0.0,125.0,0.3,10.8,60.9,0.014,0.016,0.030,0.0,5.0,1.8
09/08/2011,04:00,146,0.3,53.9,0.3,10.0,64.5,0.061,0.025,0.086,0.0,9.1,4.9
09/08/2011,05:00,145,0.3,45.1,0.2,9.3,68.1,0.203,0.033,0.236,0.8,21.2,14.2
09/08/2011,06:00,131,0.2,70.7,0.3,9.9,67.4,0.241,0.038,0.279,0.9,34.2,21.9
09/08/2011,07:00,169,0.5,53.1,0.4,12.6,58.8,0.110,0.029,0.139,0.3,41.6,23.6
09/08/2011,08:00,210,0.3,72.5,0.3,16.4,51.2,0.121,0.032,0.153,0.4,33.7,15.9
09/08/2011,09:00,241,0.6,51.4,0.4,19.6,43.0,0.055,0.022,0.077,0.1,39.1,18.5
09/08/2011,10:00,263,0.5,70.8,0.5,21.2,35.8,0.036,0.019,0.055,0.0,20.7,9.8
09/08/2011,11:00,260,0.7,62.6,0.7,21.8,33.3,0.037,0.015,0.052,,13.8,4.7
09/08/2011,12:00,279,0.6,74.1,0.6,22.1,33.3,0.029,0.016,0.045,,12.2,0.5
09/08/2011,13:00,256,0.5,75.8,0.7,21.7,31.8,0.035,0.018,0.053,0.0,17.4,5.8
09/08/2011,14:00,272,0.6,72.3,0.7,21.2,30.7,0.032,0.019,0.051,0.1,33.5,10.7
09/08/2011,15:00,277,0.5,78.4,0.7,20.9,30.4,0.055,0.024,0.079,0.4,22.2,-0.9
09/08/2011,16:00,288,0.3,83.8,0.5,20.3,31.2,0.061,0.028,0.089,0.7,13.8,-1.5
09/08/2011,17:00,257,0.4,56.8,0.4,19.0,34.7,0.048,0.029,0.077,0.5,12.1,0.9
09/08/2011,18:00,312,0.2,70.3,0.3,17.4,39.0,0.056,0.032,0.088,0.3,,
09/08/2011,19:00,342,0.3,56.3,0.3,16.7,41.5,0.070,0.032,0.102,0.3,,
09/08/2011,20:00,307,0.2,43.6,0.1,15.3,45.2,0.029,0.028,0.057,0.1,13.1,5.7
09/08/2011,21:00,331,0.2,51.5,0.2,15.0,45.7,0.022,0.026,0.047,0.0,7.1,-0.3
09/08/2011,22:00,318,0.2,53.8,0.1,14.0,50.0,0.088,0.030,0.117,0.5,10.5,1.3
09/08/2011,23:00,271,0.1,101.2,0.1,12.5,56.5,0.144,0.031,0.175,0.5,16.6,4.4
10/08/2011,00:00,233,0.1,91.5,0.2,12.2,56.7,,,,,13.8,4.6
10/08/2011,01:00,175,0.1,72.7,0.2,11.7,58.6,0.049,0.024,0.073,0.0,8.7,3.4
10/08/2011,02:00,273,0.1,101.1,0.3,11.4,60.5,0.029,0.024,0.052,0.0,11.9,5.0
10/08/2011,03:00,294,0.2,108.8,0.4,10.6,65.2,0.029,0.023,0.052,0.0,13.8,6.7
10/08/2011,04:00,125,0.2,87.6,0.3,9.8,70.1,0.067,0.026,0.093,0.1,13.3,4.9
10/08/2011,05:00,149,0.4,45.1,0.3,9.0,72.0,0.146,0.028,0.174,0.4,21.9,11.1
10/08/2011,06:00,169,0.7,38.0,0.4,9.1,71.9,0.195,0.033,0.228,0.8,25.8,14.2
10/08/2011,07:00,170,0.4,81.8,0.4,12.4,61.1,0.131,0.032,0.163,0.6,22.6,10.9
10/08/2011,08:00,137,0.2,83.3,0.3,16.5,50.3,0.203,0.042,0.245,0.8,37.3,17.0
10/08/2011,09:00,276,0.1,136.2,0.5,19.2,43.3,0.091,0.032,0.123,0.2,45.0,24.9
10/08/2011,10:00,283,0.4,73.9,0.5,21.0,38.8,0.044,0.021,0.065,0.1,23.6,10.5
10/08/2011,11:00,308,0.7,64.9,0.7,21.9,35.4,0.027,0.016,0.043,0.0,18.1,3.3
10/08/2011,12:00,308,0.5,67.4,0.6,22.5,34.2,0.028,0.017,0.045,0.0,24.1,11.1
10/08/2011,13:00,321,0.6,66.0,0.7,22.7,31.0,0.032,0.018,0.050,0.0,23.6,9.4
10/08/2011,14:00,297,0.4,79.8,0.6,21.4,32.0,0.037,0.021,0.058,0.1,16.4,2.3
10/08/2011,15:00,287,0.4,78.6,0.6,21.1,31.5,0.065,0.028,0.092,0.7,14.7,3.6
10/08/2011,16:00,313,0.3,73.5,0.4,20.7,31.2,0.054,0.030,0.084,1.0,17.5,4.8
10/08/2011,17:00,350,0.3,157.8,0.3,19.4,35.5,0.069,0.036,0.104,1.2,17.0,4.2
10/08/2011,18:00,58,0.8,32.4,0.4,18.1,60.1,0.133,0.046,0.179,1.0,22.4,9.5
10/08/2011,19:00,52,0.5,59.5,0.3,17.1,69.6,0.079,0.038,0.117,0.6,26.5,13.2
10/08/2011,20:00,143,0.4,30.3,0.2,15.9,74.1,0.126,0.038,0.163,1.0,25.3,11.7
10/08/2011,21:00,126,0.2,80.2,0.2,14.8,78.7,0.160,0.036,0.196,1.3,90.0,67.9
10/08/2011,22:00,166,0.2,81.5,0.2,13.7,79.4,0.211,0.035,0.246,1.6,82.8,62.3
10/08/2011,23:00,131,0.2,86.0,0.3,12.6,76.4,0.126,0.032,0.158,0.8,41.4,25.2
11/08/2011,00:00,220,0.1,113.7,0.3,11.6,75.0,,,,,34.1,18.3
11/08/2011,01:00,210,0.8,39.8,0.5,11.3,73.7,0.064,0.027,0.091,0.2,32.5,18.7
11/08/2011,02:00,185,0.7,50.9,0.5,11.1,73.2,0.059,0.026,0.085,0.2,29.3,13.7
11/08/2011,03:00,175,1.3,22.6,0.6,10.8,70.9,0.045,0.024,0.069,0.1,31.4,16.6
11/08/2011,04:00,192,0.6,60.9,0.5,10.9,69.6,0.055,0.024,0.079,0.2,31.0,18.3
11/08/2011,05:00,228,0.7,52.1,0.6,11.2,67.1,0.048,0.023,0.071,0.1,26.8,15.8
11/08/2011,06:00,212,0.6,51.9,0.5,11.0,66.8,0.074,0.026,0.099,0.2,22.5,12.2
11/08/2011,07:00,231,0.5,56.9,0.4,11.7,67.4,0.168,0.031,0.199,0.8,41.1,17.8
11/08/2011,08:00,240,0.6,56.2,0.5,13.4,63.6,0.098,0.025,0.123,0.4,60.9,23.5
11/08/2011,09:00,183,0.7,77.2,0.7,15.5,57.6,0.078,0.027,0.105,0.2,38.9,17.6
11/08/2011,10:00,341,0.4,74.2,0.5,19.5,44.6,0.070,0.029,0.099,0.2,34.5,16.5
11/08/2011,11:00,91,0.6,76.4,0.6,20.0,46.7,0.056,0.029,0.085,0.1,27.4,13.7
11/08/2011,12:00,40,0.7,69.2,0.7,21.3,44.8,0.054,0.029,0.083,0.1,33.9,18.5
11/08/2011,13:00,134,0.4,93.8,0.6,20.6,46.4,0.041,0.029,0.069,0.1,33.5,17.8
11/08/2011,14:00,59,0.5,128.7,0.8,20.4,49.0,0.060,0.033,0.092,0.5,31.5,17.4
11/08/2011,15:00,42,2.1,36.4,0.9,19.6,55.4,0.074,0.032,0.105,0.4,42.7,23.7
11/08/2011,16:00,51,1.3,24.6,0.5,19.2,57.0,0.130,0.042,0.171,0.9,37.6,18.7
11/08/2011,17:00,33,0.5,141.8,0.4,18.2,63.7,0.121,0.045,0.165,1.3,41.2,21.5
11/08/2011,18:00,240,0.4,45.4,0.3,16.6,71.2,0.023,0.034,0.057,0.5,34.9,15.8
11/08/2011,19:00,215,0.4,67.7,0.4,15.6,73.6,0.074,0.037,0.110,0.8,28.0,13.0
11/08/2011,20:00,198,0.4,86.9,0.4,14.3,77.4,0.066,0.034,0.100,0.5,37.5,18.6
11/08/2011,21:00,169,0.5,47.1,0.3,13.8,71.8,0.060,0.031,0.090,0.4,31.6,17.0
11/08/2011,22:00,217,0.2,88.2,0.4,13.6,67.2,0.042,0.028,0.069,0.2,24.5,13.9
11/08/2011,23:00,262,0.2,81.8,0.3,12.9,66.8,0.027,0.022,0.049,0.1,13.1,6.5
12/08/2011,00:00,190,0.4,70.2,0.4,12.3,68.2,,,,,8.8,4.4
12/08/2011,01:00,212,0.5,62.0,0.4,12.0,69.0,0.009,0.013,0.022,0.0,7.7,4.5
12/08/2011,02:00,178,1.1,16.4,0.4,11.3,71.4,0.009,0.016,0.025,0.0,5.7,3.1
12/08/2011,03:00,193,0.7,34.5,0.3,11.1,72.9,0.014,0.017,0.030,0.0,5.8,3.1
12/08/2011,04:00,216,0.4,62.4,0.3,10.8,74.8,0.041,0.019,0.060,0.0,7.2,4.2
12/08/2011,05:00,224,0.4,57.1,0.3,10.5,76.0,0.076,0.023,0.098,0.1,13.6,9.5
12/08/2011,06:00,188,0.9,24.4,0.4,10.4,76.0,0.041,0.023,0.064,0.0,11.7,7.1
12/08/2011,07:00,184,1.4,26.1,0.7,12.3,69.9,0.042,0.021,0.062,0.1,8.4,3.2
12/08/2011,08:00,194,1.0,40.4,0.6,15.1,61.0,0.039,0.018,0.057,0.1,20.0,9.2
