Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Rainfall (mm)
08/08/2011,20:00,207,0.6,58.3,0.5,14.5,34.7,0.0
08/08/2011,21:00,249,0.8,41.5,0.4,12.3,41.4,0.0
08/08/2011,22:00,210,1.0,35.1,0.6,10.9,47.3,0.0
08/08/2011,23:00,200,0.7,22.1,0.4,9.7,50.8,0.0
09/08/2011,00:00,227,0.2,72.0,0.3,8.6,54.2,0.0
09/08/2011,01:00,230,1.1,19.1,0.4,8.1,58.5,0.0
09/08/2011,02:00,216,1.0,16.5,0.5,7.5,61.5,0.0
09/08/2011,03:00,216,0.9,16.1,0.3,6.2,67.4,0.0
09/08/2011,04:00,214,0.8,16.8,0.4,6.1,69.7,0.0
09/08/2011,05:00,215,0.6,31.9,0.4,5.4,72.1,0.0
09/08/2011,06:00,178,0.1,109.4,0.3,4.3,78.9,0.0
09/08/2011,07:00,161,0.2,77.7,0.3,6.1,72.7,0.0
09/08/2011,08:00,,0.0,129.2,0.4,9.6,63.0,0.0
09/08/2011,09:00,76,1.0,39.5,0.6,13.6,48.1,0.0
09/08/2011,10:00,111,0.4,116.3,0.8,16.9,35.8,0.0
09/08/2011,11:00,267,2.3,38.9,1.3,18.4,31.0,0.0
09/08/2011,12:00,290,3.4,25.5,1.4,18.8,27.9,0.0
09/08/2011,13:00,266,3.2,25.8,1.4,19.3,26.4,0.0
09/08/2011,14:00,244,2.5,26.2,1.2,20.3,24.7,0.0
09/08/2011,15:00,252,2.0,32.0,1.1,19.8,24.9,0.0
09/08/2011,16:00,260,1.8,24.7,1.0,19.3,25.7,0.0
09/08/2011,17:00,271,2.6,11.2,1.0,17.5,28.8,0.0
09/08/2011,18:00,272,2.6,18.7,1.2,16.8,29.1,0.0
09/08/2011,19:00,277,1.5,29.4,1.1,15.4,32.8,0.0
09/08/2011,20:00,269,1.4,63.1,1.2,14.9,36.0,0.0
09/08/2011,21:00,107,0.3,132.2,0.6,13.2,41.1,0.0
09/08/2011,22:00,222,0.8,38.7,0.5,11.1,48.1,0.0
09/08/2011,23:00,213,0.8,15.3,0.4,9.5,55.0,0.0
10/08/2011,00:00,212,0.5,37.2,0.4,7.9,59.9,0.0
10/08/2011,01:00,218,1.2,13.7,0.4,7.0,64.4,0.0
10/08/2011,02:00,212,1.0,12.8,0.5,6.7,66.1,0.0
10/08/2011,03:00,210,0.8,42.4,0.5,5.8,71.1,0.0
10/08/2011,04:00,333,0.1,75.1,0.3,4.2,78.3,0.0
10/08/2011,05:00,220,0.6,43.0,0.5,4.2,79.4,0.0
10/08/2011,06:00,215,0.6,26.5,0.4,4.5,79.0,0.0
10/08/2011,07:00,32,0.2,144.4,0.2,5.7,75.7,0.0
10/08/2011,08:00,39,0.5,148.5,0.5,9.0,66.2,0.0
10/08/2011,09:00,70,1.2,27.9,0.5,12.6,53.1,0.0
10/08/2011,10:00,335,1.1,127.3,1.1,16.2,40.6,0.0
10/08/2011,11:00,290,2.1,41.8,1.6,18.4,32.0,0.0
10/08/2011,12:00,278,4.2,18.7,1.5,19.3,26.1,0.0
10/08/2011,13:00,284,3.3,25.7,1.6,19.9,25.0,0.0
10/08/2011,14:00,278,2.5,29.8,1.3,20.5,24.6,0.0
10/08/2011,15:00,290,2.2,30.7,1.2,20.6,25.3,0.0
10/08/2011,16:00,285,2.1,17.7,1.0,20.0,26.5,0.0
10/08/2011,17:00,263,1.0,24.6,0.4,18.2,30.3,0.0
10/08/2011,18:00,208,0.5,39.5,0.3,15.3,36.4,0.0
10/08/2011,19:00,205,0.4,33.2,0.3,13.1,43.4,0.0
10/08/2011,20:00,209,0.9,32.8,0.4,12.2,46.4,0.0
10/08/2011,21:00,221,1.0,29.0,0.4,10.2,54.3,0.0
10/08/2011,22:00,225,0.7,43.2,0.4,9.1,57.1,0.0
10/08/2011,23:00,216,1.2,12.1,0.5,8.8,58.9,0.0
11/08/2011,00:00,217,1.0,15.3,0.4,7.9,62.5,0.0
11/08/2011,01:00,219,1.3,13.8,0.5,7.4,65.3,0.0
11/08/2011,02:00,209,0.9,15.4,0.4,7.8,64.4,0.0
11/08/2011,03:00,212,1.1,20.6,0.5,8.2,64.2,0.0
11/08/2011,04:00,214,1.2,17.0,0.6,7.9,64.7,0.0
11/08/2011,05:00,208,1.0,26.8,0.6,8.5,63.9,0.0
11/08/2011,06:00,218,1.0,23.8,0.4,9.0,63.3,0.0
11/08/2011,07:00,223,0.6,48.2,0.5,9.3,63.8,0.0
11/08/2011,08:00,185,0.4,54.1,0.3,11.5,58.9,0.0
11/08/2011,09:00,164,0.4,63.4,0.4,15.9,43.6,0.0
11/08/2011,10:00,171,0.3,109.8,0.5,18.2,35.2,0.0
11/08/2011,11:00,27,1.0,58.2,0.8,19.8,33.4,0.0
11/08/2011,12:00,19,1.1,175.3,0.7,19.8,32.5,0.0
11/08/2011,13:00,47,1.5,39.7,0.8,20.0,31.0,0.0
11/08/2011,14:00,23,1.7,36.7,0.9,20.5,33.0,0.0
11/08/2011,15:00,45,1.0,31.1,0.6,18.2,52.2,0.6
11/08/2011,16:00,345,0.1,165.2,0.3,16.3,67.3,0.0
11/08/2011,17:00,349,0.6,48.6,0.4,15.5,68.3,0.0
11/08/2011,18:00,209,0.8,46.5,0.6,14.4,71.3,0.0
11/08/2011,19:00,189,0.8,30.9,0.5,13.5,71.1,0.0
11/08/2011,20:00,236,1.6,16.9,0.5,13.5,54.9,0.0
11/08/2011,21:00,226,1.2,31.7,0.5,12.9,53.4,0.0
11/08/2011,22:00,217,0.9,24.5,0.4,12.3,55.4,0.0
11/08/2011,23:00,204,0.6,34.1,0.4,10.3,63.9,0.0
12/08/2011,00:00,214,0.5,54.2,0.5,9.8,66.9,0.0
12/08/2011,01:00,216,1.1,11.0,0.4,9.0,69.6,0.0
12/08/2011,02:00,217,1.3,11.7,0.5,8.1,73.0,0.0
12/08/2011,03:00,221,1.0,13.7,0.5,7.7,74.1,0.0
12/08/2011,04:00,215,0.9,17.2,0.4,6.7,77.1,0.0
12/08/2011,05:00,220,0.8,45.8,0.6,6.1,79.8,0.0
12/08/2011,06:00,220,1.2,18.1,0.5,5.6,81.5,0.0
12/08/2011,07:00,215,0.6,38.2,0.4,7.1,76.4,0.0
12/08/2011,08:00,197,0.6,39.2,0.4,10.8,65.8,0.0
12/08/2011,09:00,184,0.7,51.0,0.6,13.7,54.2,0.0
12/08/2011,10:00,220,1.1,54.7,1.0,16.8,42.4,0.0
12/08/2011,11:00,213,1.5,37.5,1.1,18.5,34.9,0.0
12/08/2011,12:00,204,1.4,40.7,0.9,19.2,32.7,0.0
12/08/2011,13:00,210,1.1,48.3,0.8,20.1,30.5,0.0
12/08/2011,14:00,162,0.7,54.5,0.6,20.6,30.8,0.0
12/08/2011,15:00,173,0.7,45.5,0.5,20.7,31.8,0.0
12/08/2011,16:00,164,0.5,44.7,0.4,19.5,34.6,0.0
12/08/2011,17:00,212,0.2,70.3,0.2,17.3,40.0,0.0
12/08/2011,18:00,231,0.7,28.8,0.4,15.8,42.5,0.0
12/08/2011,19:00,210,1.0,11.3,0.4,13.6,49.3,0.0
12/08/2011,20:00,257,0.5,51.9,0.4,11.7,56.2,0.0
12/08/2011,21:00,214,1.1,23.0,0.5,11.1,60.1,0.0
12/08/2011,22:00,207,0.6,18.8,0.3,10.7,62.2,0.0
12/08/2011,23:00,210,0.8,20.9,0.4,10.4,66.7,0.0
13/08/2011,00:00,187,0.7,35.2,0.4,10.7,68.4,0.0
13/08/2011,01:00,162,0.3,75.6,0.2,9.8,73.1,0.0
13/08/2011,02:00,117,0.6,53.1,0.5,8.5,78.1,0.0
13/08/2011,03:00,151,0.6,55.5,0.5,10.6,74.5,0.0
13/08/2011,04:00,144,0.9,29.1,0.4,11.7,71.4,0.0
13/08/2011,05:00,185,0.8,22.2,0.3,12.1,70.9,0.0
13/08/2011,06:00,195,0.8,27.9,0.5,12.2,68.7,0.0
13/08/2011,07:00,212,1.3,19.1,0.7,13.7,63.3,0.0
13/08/2011,08:00,207,1.1,32.4,0.7,15.7,56.0,0.0
13/08/2011,09:00,211,1.1,43.6,0.8,17.5,49.9,0.0
13/08/2011,10:00,204,0.8,62.8,0.9,19.0,45.2,0.0
13/08/2011,11:00,147,0.4,96.5,0.6,20.0,41.4,0.0
13/08/2011,12:00,143,0.3,102.9,0.6,20.9,37.7,0.0
13/08/2011,13:00,213,0.6,84.4,0.6,21.8,34.0,0.0
13/08/2011,14:00,258,1.3,32.3,0.6,21.7,34.0,0.0
13/08/2011,15:00,221,0.7,20.0,0.5,20.6,37.5,0.0
13/08/2011,16:00,84,0.7,50.7,0.6,20.1,41.4,0.0
13/08/2011,17:00,59,1.3,28.2,0.8,18.2,54.5,0.0
13/08/2011,18:00,17,0.5,169.7,0.3,17.2,59.4,0.0
13/08/2011,19:00,352,0.4,143.8,0.3,16.1,63.6,0.0
13/08/2011,20:00,350,0.5,37.9,0.3,15.1,67.5,0.0
13/08/2011,21:00,220,0.5,35.6,0.3,13.5,73.6,0.0
13/08/2011,22:00,213,0.8,14.4,0.4,11.8,79.4,0.0
13/08/2011,23:00,219,1.2,12.0,0.5,11.1,80.8,0.0
14/08/2011,00:00,212,1.0,18.8,0.5,11.2,79.1,0.0
14/08/2011,01:00,208,0.9,21.5,0.4,11.3,77.3,0.0
14/08/2011,02:00,222,1.1,12.4,0.4,11.0,79.5,0.0
14/08/2011,03:00,211,0.7,16.7,0.4,10.5,81.4,0.0
14/08/2011,04:00,211,0.6,28.5,0.4,9.4,85.4,0.0
14/08/2011,05:00,212,1.0,24.1,0.6,8.6,87.7,0.0
14/08/2011,06:00,217,1.2,15.3,0.4,8.7,88.1,0.0
14/08/2011,07:00,210,0.6,32.9,0.3,9.4,85.2,0.0
14/08/2011,08:00,227,0.5,44.8,0.5,12.4,74.9,0.0
14/08/2011,09:00,223,0.5,50.1,0.4,16.5,58.6,0.0
14/08/2011,10:00,331,0.5,139.8,0.6,19.1,46.5,0.0
14/08/2011,11:00,25,0.5,132.3,0.7,19.7,40.4,0.0
14/08/2011,12:00,323,0.7,54.0,0.5,20.6,38.9,0.0
14/08/2011,13:00,341,0.6,145.6,0.6,21.1,37.4,0.0
14/08/2011,14:00,7,0.3,145.4,0.6,21.1,37.4,0.0
14/08/2011,15:00,38,1.4,149.8,0.8,19.2,48.3,0.0
14/08/2011,16:00,13,1.5,180.4,0.7,17.9,53.3,0.0
14/08/2011,17:00,358,1.6,13.5,0.6,15.9,58.7,0.0
14/08/2011,18:00,100,0.3,86.9,0.5,14.8,63.9,11.2
14/08/2011,19:00,96,0.5,97.9,0.7,12.3,84.8,2.4
14/08/2011,20:00,230,0.5,61.1,0.4,11.9,85.5,0.0
14/08/2011,21:00,208,0.6,29.8,0.4,11.5,86.2,0.0
14/08/2011,22:00,223,1.0,15.3,0.4,11.2,87.2,0.0
14/08/2011,23:00,215,1.0,16.4,0.4,10.7,86.2,0.0
15/08/2011,00:00,205,0.9,16.8,0.3,10.1,87.2,0.0
15/08/2011,01:00,220,1.2,18.2,0.4,9.5,89.4,0.0
15/08/2011,02:00,224,1.1,12.9,0.5,8.6,89.9,0.0
15/08/2011,03:00,218,0.8,17.0,0.3,7.9,90.4,0.0
15/08/2011,04:00,206,0.8,16.2,0.4,7.8,90.7,0.0
15/08/2011,05:00,207,1.0,15.9,0.6,7.3,90.7,0.0
15/08/2011,06:00,211,0.8,21.1,0.5,6.6,91.2,0.0
15/08/2011,07:00,214,0.8,18.2,0.4,7.8,91.2,0.0
15/08/2011,08:00,199,0.6,36.3,0.3,10.5,84.6,0.0
15/08/2011,09:00,190,0.4,49.6,0.4,13.9,71.0,0.0
15/08/2011,10:00,176,0.5,58.9,0.5,17.1,59.4,0.0
15/08/2011,11:00,139,0.8,56.4,0.7,18.9,44.6,0.0
15/08/2011,12:00,182,0.7,59.6,0.6,20.5,41.5,0.0
15/08/2011,13:00,182,0.8,51.9,0.8,21.0,34.0,0.0
15/08/2011,14:00,164,0.9,43.3,0.6,21.3,31.9,0.0
15/08/2011,15:00,163,0.7,48.5,0.6,21.4,30.6,0.0
15/08/2011,16:00,147,0.6,59.2,0.6,20.2,31.8,0.0
15/08/2011,17:00,26,0.9,165.4,0.4,17.6,54.9,0.0
15/08/2011,18:00,350,0.5,33.9,0.3,15.7,64.4,0.0
15/08/2011,19:00,335,0.4,43.9,0.3,14.7,69.4,0.0
15/08/2011,20:00,176,0.2,73.2,0.2,13.7,74.5,0.0
15/08/2011,21:00,222,0.8,23.6,0.4,12.3,76.7,0.0
15/08/2011,22:00,219,0.7,18.3,0.3,11.4,80.5,0.0
15/08/2011,23:00,232,0.6,40.9,0.3,10.6,81.9,0.0
16/08/2011,00:00,224,0.5,33.3,0.3,10.2,81.3,0.0
16/08/2011,01:00,214,0.5,50.2,0.4,9.8,81.4,0.0
16/08/2011,02:00,216,0.5,55.4,0.4,9.7,82.5,0.0
16/08/2011,03:00,146,0.1,164.1,0.3,8.9,85.9,0.0
16/08/2011,04:00,227,0.3,68.6,0.3,9.1,86.4,0.0
16/08/2011,05:00,48,0.1,138.7,0.2,9.0,87.8,0.0
16/08/2011,06:00,214,0.7,21.6,0.5,8.8,87.5,0.0
16/08/2011,07:00,217,0.7,21.4,0.5,10.5,83.6,0.0
16/08/2011,08:00,196,0.6,39.1,0.4,13.7,72.1,0.0
16/08/2011,09:00,199,0.9,40.9,0.7,16.2,61.9,0.0
16/08/2011,10:00,176,0.5,68.4,0.5,18.5,51.4,0.0
16/08/2011,11:00,137,0.3,97.1,0.5,20.0,43.1,0.0
16/08/2011,12:00,328,0.3,91.1,0.5,20.6,41.1,0.0
16/08/2011,13:00,38,0.7,59.4,0.6,20.8,39.7,0.0
16/08/2011,14:00,308,0.7,74.1,0.6,21.2,37.2,0.0
16/08/2011,15:00,27,1.2,148.8,0.8,21.5,38.7,0.0
16/08/2011,16:00,67,1.9,22.7,0.8,19.1,53.5,0.0
16/08/2011,17:00,74,1.4,22.9,0.5,17.2,60.3,0.0
16/08/2011,18:00,64,0.9,33.6,0.5,16.1,66.3,0.0
16/08/2011,19:00,334,0.4,37.9,0.2,15.0,70.1,0.0
16/08/2011,20:00,353,0.4,40.9,0.3,14.4,72.2,0.0
16/08/2011,21:00,182,0.2,57.8,0.2,13.1,79.6,0.0
16/08/2011,22:00,214,0.7,20.9,0.3,12.0,83.0,0.0
16/08/2011,23:00,217,1.0,13.4,0.4,11.3,84.0,0.0
17/08/2011,00:00,225,1.1,11.5,0.4,10.6,86.6,0.0
17/08/2011,01:00,211,0.5,13.9,0.2,10.3,88.8,0.0
17/08/2011,02:00,206,0.7,25.8,0.3,10.3,88.2,0.0
17/08/2011,03:00,217,0.8,21.0,0.4,10.5,87.8,0.0
17/08/2011,04:00,202,0.6,28.2,0.3,10.8,86.2,0.0
17/08/2011,05:00,204,0.5,32.4,0.3,10.7,85.5,0.0
17/08/2011,06:00,202,0.5,26.1,0.3,10.3,87.3,0.0
17/08/2011,07:00,213,0.6,25.3,0.3,12.1,82.1,0.0
17/08/2011,08:00,219,0.7,26.0,0.4,15.0,71.5,0.0
17/08/2011,09:00,315,0.4,75.6,0.5,18.0,59.2,0.0
17/08/2011,10:00,47,1.3,39.5,0.8,19.2,53.5,0.0
17/08/2011,11:00,65,1.6,32.8,0.9,18.8,55.7,0.0
17/08/2011,12:00,78,2.0,24.9,0.8,18.5,53.5,0.0
17/08/2011,13:00,51,1.6,26.8,0.8,18.7,52.7,0.0
17/08/2011,14:00,63,2.2,24.9,0.9,17.4,58.8,0.0
17/08/2011,15:00,70,1.8,24.0,0.8,17.1,59.3,0.0
17/08/2011,16:00,78,1.8,13.6,0.6,17.1,62.0,0.0
17/08/2011,17:00,73,0.8,29.5,0.4,16.6,64.2,0.0
17/08/2011,18:00,97,0.4,49.8,0.4,15.1,72.2,0.0
17/08/2011,19:00,347,0.3,45.3,0.2,14.1,77.0,0.0
17/08/2011,20:00,349,0.4,37.3,0.3,14.3,78.1,0.0
17/08/2011,21:00,102,0.2,105.8,0.3,14.2,79.3,0.0
17/08/2011,22:00,213,0.1,93.3,0.2,13.8,80.0,0.0
17/08/2011,23:00,140,0.1,125.4,0.2,13.4,81.8,0.0
18/08/2011,00:00,226,0.1,114.6,0.2,13.0,84.1,0.0
18/08/2011,01:00,49,0.2,75.0,0.3,12.6,84.3,0.0
18/08/2011,02:00,199,0.3,92.7,0.6,12.7,85.3,0.0
18/08/2011,03:00,96,1.0,32.5,0.4,13.3,86.3,0.0
18/08/2011,04:00,26,0.5,152.5,0.3,12.2,88.1,0.0
18/08/2011,05:00,231,0.3,65.3,0.3,12.6,89.2,0.0
18/08/2011,06:00,211,0.2,89.4,0.3,12.7,89.2,0.0
18/08/2011,07:00,87,1.3,18.4,0.5,13.2,89.6,0.0
18/08/2011,08:00,81,1.4,23.6,0.6,13.3,89.9,0.0
18/08/2011,09:00,266,1.6,45.6,1.2,13.6,75.4,0.3
18/08/2011,10:00,235,0.8,86.7,0.9,15.3,60.5,0.0
18/08/2011,11:00,246,1.3,32.9,0.8,16.1,50.1,0.0
18/08/2011,12:00,256,2.4,30.9,1.5,18.2,38.5,0.0
18/08/2011,13:00,264,3.4,25.8,1.6,18.7,35.8,0.0
18/08/2011,14:00,268,4.6,18.8,1.9,19.2,33.0,0.0
18/08/2011,15:00,274,5.9,16.2,2.1,19.5,28.4,0.0
18/08/2011,16:00,270,4.1,23.0,2.4,19.0,28.8,0.0
18/08/2011,17:00,272,2.5,23.7,1.2,17.8,31.5,0.0
18/08/2011,18:00,253,1.9,38.1,1.4,16.5,36.8,0.0
18/08/2011,19:00,233,0.9,28.7,0.4,15.0,40.6,0.0
18/08/2011,20:00,219,1.3,14.1,0.4,13.9,44.1,0.0
18/08/2011,21:00,226,1.0,22.3,0.5,12.4,50.7,0.0
18/08/2011,22:00,181,0.5,33.9,0.3,12.5,52.2,0.0
18/08/2011,23:00,177,0.5,43.9,0.3,12.3,54.4,0.0
19/08/2011,00:00,89,0.4,79.4,0.5,10.8,60.3,0.0
19/08/2011,01:00,174,0.3,86.6,0.3,10.1,62.8,0.0
19/08/2011,02:00,263,0.3,113.2,0.4,9.4,64.7,0.0
19/08/2011,03:00,221,1.0,41.9,0.5,9.2,63.9,0.0
19/08/2011,04:00,234,0.3,99.9,0.5,7.3,73.1,0.0
19/08/2011,05:00,221,1.2,28.7,0.7,7.5,70.3,0.0
19/08/2011,06:00,206,0.3,88.1,0.4,6.1,75.8,0.0
19/08/2011,07:00,324,0.1,103.3,0.3,8.5,69.9,0.0
19/08/2011,08:00,62,0.2,106.5,0.3,12.6,55.8,0.0
19/08/2011,09:00,152,0.5,79.2,0.6,15.2,41.9,0.0
19/08/2011,10:00,258,1.9,41.2,1.2,16.8,35.6,0.0
19/08/2011,11:00,265,2.4,33.2,1.3,17.8,35.1,0.0
19/08/2011,12:00,262,1.8,36.2,0.9,18.0,35.5,0.0
19/08/2011,13:00,277,3.5,19.4,1.5,18.3,35.2,0.0
19/08/2011,14:00,266,1.6,46.0,1.0,18.8,34.8,0.0
19/08/2011,15:00,270,1.6,31.8,0.8,18.7,36.3,0.0
19/08/2011,16:00,244,1.3,24.5,0.7,17.2,42.0,0.0
19/08/2011,17:00,256,2.0,20.0,1.2,15.8,46.2,0.0
19/08/2011,18:00,270,2.4,17.1,1.2,15.3,44.4,0.0
19/08/2011,19:00,263,2.0,17.7,1.0,15.0,44.3,0.0
19/08/2011,20:00,165,0.5,40.4,0.3,13.8,49.3,0.0
19/08/2011,21:00,199,0.5,53.6,0.4,12.5,55.7,0.0
19/08/2011,22:00,217,0.9,28.0,0.5,11.3,60.6,0.0
19/08/2011,23:00,183,0.3,87.3,0.3,9.4,69.7,0.0
20/08/2011,00:00,202,0.4,72.4,0.3,8.5,72.6,0.0
20/08/2011,01:00,213,1.0,19.5,0.6,8.5,73.1,0.0
20/08/2011,02:00,210,0.8,37.2,0.4,8.0,75.1,0.0
20/08/2011,03:00,206,0.2,72.2,0.3,6.6,80.4,0.0
20/08/2011,04:00,209,0.7,40.7,0.5,6.3,82.8,0.0
20/08/2011,05:00,204,1.2,12.5,0.4,7.4,79.2,0.0
20/08/2011,06:00,203,1.0,16.1,0.5,7.7,77.0,0.0
20/08/2011,07:00,184,0.9,46.7,0.5,10.4,67.9,0.0
20/08/2011,08:00,190,0.8,46.9,0.5,12.6,63.2,0.0
20/08/2011,09:00,203,1.4,30.8,1.0,14.3,57.0,0.0
20/08/2011,10:00,200,2.0,28.4,1.1,16.4,51.6,0.0
20/08/2011,11:00,195,1.8,35.9,1.1,17.2,51.1,0.0
20/08/2011,12:00,192,1.9,31.6,1.1,17.6,52.1,0.0
20/08/2011,13:00,203,1.7,37.3,1.2,17.6,54.5,0.0
20/08/2011,14:00,212,2.7,25.2,1.6,18.2,52.5,0.0
20/08/2011,15:00,211,1.9,27.5,1.2,17.7,54.8,0.0
20/08/2011,16:00,207,1.9,25.8,1.2,17.6,49.5,0.0
20/08/2011,17:00,196,1.4,27.4,0.7,17.2,50.9,0.0
20/08/2011,18:00,204,1.2,20.1,0.6,16.0,58.6,0.0
20/08/2011,19:00,213,1.9,18.6,0.9,15.4,61.5,0.0
20/08/2011,20:00,197,1.0,26.4,0.6,14.9,62.9,0.0
20/08/2011,21:00,206,1.4,23.1,0.8,14.7,64.0,0.0
20/08/2011,22:00,211,1.6,21.2,0.9,14.3,64.2,0.0
20/08/2011,23:00,209,1.2,26.0,0.7,14.0,66.2,0.0
21/08/2011,00:00,209,1.5,19.0,0.8,13.7,68.9,0.0
21/08/2011,01:00,217,2.2,19.1,1.0,13.3,73.1,0.0
21/08/2011,02:00,215,2.1,21.3,1.0,13.0,74.8,0.0
21/08/2011,03:00,216,2.3,19.0,1.1,13.0,74.5,0.0
21/08/2011,04:00,215,2.1,21.7,1.1,12.9,74.8,0.0
21/08/2011,05:00,203,1.4,22.4,0.7,13.0,76.8,0.1
21/08/2011,06:00,211,1.6,18.1,0.7,12.2,85.2,2.0
21/08/2011,07:00,217,1.4,16.8,0.6,12.0,87.7,10.2
21/08/2011,08:00,220,1.4,20.6,0.6,12.0,87.8,5.9
21/08/2011,09:00,221,1.9,19.8,0.9,13.5,81.8,0.0
21/08/2011,10:00,203,1.4,25.8,0.8,15.7,69.0,0.0
21/08/2011,11:00,206,1.4,35.6,0.9,16.9,60.1,0.0
21/08/2011,12:00,188,1.0,39.7,0.7,18.5,46.0,0.0
21/08/2011,13:00,178,1.1,39.6,0.7,19.3,40.8,0.0
21/08/2011,14:00,194,1.4,29.8,0.8,19.5,40.8,0.0
21/08/2011,15:00,195,1.3,33.0,0.7,18.7,45.7,0.0
21/08/2011,16:00,187,1.2,33.0,0.7,17.5,52.0,0.0
21/08/2011,17:00,198,0.8,35.5,0.5,15.7,60.5,0.0
21/08/2011,18:00,199,0.8,27.9,0.5,15.2,63.1,0.0
21/08/2011,19:00,205,1.0,26.2,0.6,14.4,65.6,0.0
21/08/2011,20:00,202,0.9,18.9,0.4,13.3,73.9,0.0
21/08/2011,21:00,194,0.9,23.6,0.5,12.9,77.1,0.0
21/08/2011,22:00,183,0.7,32.4,0.4,12.8,77.9,0.0
21/08/2011,23:00,203,0.9,23.8,0.5,12.4,79.5,0.0
22/08/2011,00:00,207,1.2,18.1,0.6,12.8,77.4,0.0
22/08/2011,01:00,198,1.0,22.8,0.5,12.6,75.4,0.0
22/08/2011,02:00,201,1.1,20.3,0.6,12.8,74.9,0.0
22/08/2011,03:00,194,0.9,25.2,0.5,12.9,74.4,0.0
22/08/2011,04:00,192,0.8,28.3,0.5,12.6,71.2,0.0
22/08/2011,05:00,201,1.0,27.2,0.5,12.7,71.1,0.0
22/08/2011,06:00,206,1.5,24.3,0.9,13.4,69.1,0.0
22/08/2011,07:00,201,1.6,26.8,0.9,14.1,65.4,0.0
22/08/2011,08:00,205,2.1,27.0,1.3,15.6,56.8,0.0
22/08/2011,09:00,204,2.2,24.7,1.2,16.7,54.1,0.0
22/08/2011,10:00,202,1.9,28.4,1.2,18.1,49.1,0.0
22/08/2011,11:00,202,2.1,28.8,1.3,18.7,51.8,0.0
22/08/2011,12:00,200,2.3,26.9,1.3,18.8,51.1,0.0
22/08/2011,13:00,197,1.8,30.2,1.1,19.5,46.8,0.0
22/08/2011,14:00,189,1.6,29.5,0.9,19.7,44.6,0.0
22/08/2011,15:00,183,1.3,37.6,0.8,19.1,46.8,0.0
22/08/2011,16:00,194,1.3,30.9,0.7,17.8,55.6,0.0
22/08/2011,17:00,198,1.4,28.1,0.9,15.8,65.1,0.0
22/08/2011,18:00,213,1.5,27.3,0.9,14.1,77.3,0.0
22/08/2011,19:00,203,1.1,26.6,0.6,13.9,75.1,0.0
22/08/2011,20:00,213,1.6,24.1,0.8,14.0,75.3,0.0
22/08/2011,21:00,210,1.4,22.1,0.8,14.1,76.7,0.0
22/08/2011,22:00,202,1.0,25.5,0.6,13.5,79.5,0.0
22/08/2011,23:00,205,1.2,24.6,0.6,13.6,79.7,0.0
23/08/2011,00:00,201,0.9,26.0,0.6,13.6,82.2,0.3
23/08/2011,01:00,196,0.9,26.4,0.5,13.7,80.9,0.0
23/08/2011,02:00,203,0.9,28.3,0.5,13.9,80.3,0.5
23/08/2011,03:00,210,1.1,19.2,0.6,13.5,84.4,0.7
23/08/2011,04:00,207,1.0,29.5,0.6,13.3,85.8,0.2
23/08/2011,05:00,208,1.2,21.4,0.6,13.2,87.4,0.1
23/08/2011,06:00,204,1.1,21.1,0.6,13.2,87.5,0.0
23/08/2011,07:00,195,0.9,28.3,0.4,13.5,87.3,0.1
23/08/2011,08:00,210,1.1,26.9,0.5,13.8,88.0,1.6
23/08/2011,09:00,210,1.1,29.6,0.8,16.4,81.0,0.4
23/08/2011,10:00,185,0.7,47.8,0.5,17.0,79.7,0.8
23/08/2011,11:00,203,1.0,26.5,0.7,17.0,80.2,0.3
23/08/2011,12:00,213,1.0,27.5,0.7,17.0,82.2,0.3
23/08/2011,13:00,207,1.1,33.2,0.7,18.5,71.6,0.0
23/08/2011,14:00,142,0.8,54.2,0.8,18.6,72.9,2.0
23/08/2011,15:00,190,0.6,41.5,0.5,17.6,75.2,0.0
23/08/2011,16:00,202,0.8,36.0,0.6,17.9,69.9,0.0
23/08/2011,17:00,203,0.7,25.6,0.4,17.2,71.6,0.0
23/08/2011,18:00,203,0.7,21.1,0.4,16.2,75.0,0.0
23/08/2011,19:00,195,0.6,27.9,0.3,15.9,74.8,0.0
23/08/2011,20:00,202,0.7,24.5,0.4,15.2,78.2,0.0
23/08/2011,21:00,197,0.6,29.0,0.4,14.5,80.3,0.0
23/08/2011,22:00,198,0.7,29.3,0.5,14.6,78.5,0.0
23/08/2011,23:00,170,0.5,42.7,0.4,14.7,78.3,0.0
24/08/2011,00:00,197,0.7,34.1,0.5,14.6,79.6,0.0
24/08/2011,01:00,209,1.0,16.9,0.5,14.2,82.4,0.0
24/08/2011,02:00,196,0.8,27.1,0.5,14.1,77.5,0.0
24/08/2011,03:00,195,0.8,25.4,0.4,14.0,75.2,0.0
24/08/2011,04:00,207,1.5,22.1,0.8,14.1,71.6,0.0
24/08/2011,05:00,212,1.9,18.8,1.0,14.1,70.9,0.0
24/08/2011,06:00,213,2.2,22.2,1.1,14.3,68.0,0.0
24/08/2011,07:00,214,2.2,20.9,1.1,15.0,66.1,0.0
24/08/2011,08:00,209,2.2,24.5,1.2,16.3,63.5,0.0
24/08/2011,09:00,206,2.5,22.9,1.3,17.0,59.9,0.0
24/08/2011,10:00,202,2.2,23.0,1.1,17.4,58.8,0.0
24/08/2011,11:00,209,2.4,23.7,1.2,17.8,58.6,0.0
