Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Rainfall (mm),Barometric Pressure (hPa),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3),Visibility-reducing particles (Mm^-1)
23/07/2011,16:00,164,2.2,25.7,0.9,22.0,26.0,0.0,1010,0.002,0.003,0.005,0.001,7.2,6.4,8
23/07/2011,17:00,165,1.6,14.8,0.5,20.6,27.9,0.0,1010,0.003,0.009,0.012,0.001,13.1,10.6,14
23/07/2011,18:00,131,1.5,29.1,0.7,18.2,54.2,0.0,1012,0.002,0.013,0.015,0.001,23.1,15.9,76
23/07/2011,19:00,202,1.0,19.3,0.3,16.7,65.2,0.0,1013,0.004,0.011,0.015,0.001,28.8,24.7,25
23/07/2011,20:00,232,0.9,40.8,0.4,15.1,68.9,0.0,1013,0.003,0.013,0.016,0.001,16.8,14.7,43
23/07/2011,21:00,201,1.3,19.9,0.4,14.0,71.5,0.0,1013,0.003,0.015,0.018,0.001,18.3,17.6,28
23/07/2011,22:00,207,2.1,16.9,0.9,13.9,73.2,0.0,1013,0.002,0.006,0.008,0.001,15.6,16.3,19
23/07/2011,23:00,176,1.6,30.3,0.7,13.2,75.1,0.0,1014,0.001,0.006,0.007,0.001,9.9,10.8,15
24/07/2011,00:00,205,1.8,19.5,0.4,12.0,73.6,0.0,1014,,,,,11.3,13.2,
24/07/2011,01:00,206,2.4,8.7,0.8,11.1,74.4,0.0,1013,0.001,0.004,0.005,0.000,5.8,8.6,11
24/07/2011,02:00,202,2.3,7.6,0.6,10.7,75.5,0.0,1013,0.001,0.005,0.006,0.000,3.4,6.2,11
24/07/2011,03:00,206,2.8,6.7,0.8,10.1,73.4,0.0,1013,0.001,0.005,0.005,0.000,8.2,11.0,11
24/07/2011,04:00,205,3.1,6.1,0.8,10.0,71.1,0.0,1013,0.001,0.004,0.004,0.000,3.6,5.9,11
24/07/2011,05:00,202,2.7,6.5,0.6,10.0,70.4,0.0,1014,0.001,0.004,0.004,0.000,4.8,7.0,10
24/07/2011,06:00,206,3.1,6.5,0.8,9.7,70.1,0.0,1015,0.000,0.004,0.004,0.000,2.1,4.2,11
24/07/2011,07:00,208,3.8,7.6,1.1,10.2,68.7,0.0,1015,0.001,0.003,0.004,0.000,4.2,6.5,9
24/07/2011,08:00,206,2.8,9.9,0.9,13.0,61.0,0.0,1016,0.003,0.003,0.006,0.000,1.1,3.2,8
24/07/2011,09:00,209,2.3,13.1,0.7,16.5,52.8,0.0,1016,0.003,0.003,0.005,0.000,0.8,0.6,8
24/07/2011,10:00,107,1.6,62.2,1.1,18.9,47.6,0.0,1016,0.002,0.002,0.004,0.003,9.9,5.9,10
24/07/2011,11:00,67,1.9,36.7,1.0,19.8,43.4,0.0,1015,0.002,0.001,0.003,0.003,18.4,13.3,9
24/07/2011,12:00,28,3.2,159.9,0.9,19.9,42.7,0.0,1014,0.005,0.008,0.013,0.006,22.3,16.5,10
24/07/2011,13:00,26,3.3,20.9,0.8,20.1,39.8,0.0,1014,0.002,0.004,0.006,0.004,22.8,18.3,8
24/07/2011,14:00,37,3.4,17.9,0.8,20.4,40.2,0.0,1013,0.004,0.005,0.009,0.003,15.6,11.8,8
24/07/2011,15:00,33,3.8,12.4,0.7,20.2,42.4,0.0,1013,0.004,0.005,0.008,0.002,5.5,1.0,7
24/07/2011,16:00,45,3.4,15.8,0.6,19.5,46.9,0.0,1014,0.004,0.007,0.011,0.002,9.1,5.6,7
24/07/2011,17:00,41,2.6,11.1,0.7,18.6,53.6,0.0,1015,0.005,0.015,0.020,0.001,12.7,10.0,9
24/07/2011,18:00,109,1.0,41.9,0.4,17.5,59.0,0.0,1015,0.003,0.017,0.020,0.001,13.9,9.1,16
24/07/2011,19:00,172,1.2,17.6,0.3,16.2,64.2,0.0,1016,0.006,0.020,0.026,0.001,17.6,13.7,38
24/07/2011,20:00,200,1.0,31.3,0.3,14.9,68.6,0.0,1017,0.005,0.017,0.022,0.001,17.8,14.2,40
24/07/2011,21:00,208,1.6,11.5,0.6,13.9,72.7,0.0,1017,0.004,0.015,0.019,0.001,16.9,14.6,24
24/07/2011,22:00,204,2.3,6.2,0.6,13.3,74.4,0.0,1017,0.001,0.005,0.006,0.001,11.5,11.5,11
24/07/2011,23:00,201,1.7,8.4,0.3,12.7,76.1,0.0,1017,0.001,0.004,0.005,0.000,5.9,7.7,10
25/07/2011,00:00,207,2.6,8.6,0.8,11.7,80.0,0.0,1017,,,,,0.0,1.5,
25/07/2011,01:00,209,2.9,6.9,0.7,11.0,81.4,0.0,1017,0.000,0.005,0.005,0.000,5.0,7.4,9
25/07/2011,02:00,205,2.8,8.2,0.8,10.9,80.8,0.0,1017,0.001,0.002,0.003,0.000,2.9,5.1,9
25/07/2011,03:00,205,2.8,8.1,0.9,10.6,79.9,0.0,1017,0.001,0.002,0.003,0.000,3.5,5.8,10
25/07/2011,04:00,207,3.2,7.5,0.9,9.9,80.7,0.0,1017,0.001,0.005,0.005,0.000,4.3,6.7,9
25/07/2011,05:00,209,3.6,6.1,1.0,8.5,83.6,0.0,1017,0.003,0.010,0.013,0.000,3.2,5.1,9
25/07/2011,06:00,209,4.3,6.2,1.2,8.0,85.4,0.0,1018,0.003,0.009,0.012,0.000,2.7,4.7,11
25/07/2011,07:00,210,3.4,9.6,1.2,8.7,82.2,0.0,1018,0.006,0.008,0.014,0.000,6.1,7.3,13
25/07/2011,08:00,213,3.4,9.8,1.2,11.3,74.4,0.0,1019,0.007,0.006,0.013,0.001,9.3,10.1,17
25/07/2011,09:00,207,2.1,16.7,0.7,15.4,63.0,0.0,1019,0.005,0.005,0.010,0.001,11.3,10.9,24
25/07/2011,10:00,217,2.1,21.1,0.8,18.9,49.5,0.0,1018,0.003,0.003,0.006,0.001,17.3,17.8,24
25/07/2011,11:00,23,0.3,140.2,0.7,20.7,36.7,0.0,1017,0.003,0.004,0.007,0.002,18.3,19.7,13
25/07/2011,12:00,133,1.2,68.9,1.0,21.4,30.9,0.0,1017,0.002,0.002,0.004,0.000,6.8,6.4,12
25/07/2011,13:00,165,1.7,39.9,1.3,22.1,30.1,0.0,1016,0.002,0.002,0.004,0.000,,,13
25/07/2011,14:00,26,3.5,37.6,1.3,21.5,34.7,0.0,1015,0.008,0.011,0.019,0.005,10.3,10.0,16
25/07/2011,15:00,44,4.5,12.0,0.8,20.6,37.5,0.0,1015,0.004,0.008,0.011,0.001,17.8,6.1,22
25/07/2011,16:00,43,3.8,11.2,0.7,20.1,41.1,0.0,1016,0.004,0.010,0.014,0.001,29.6,17.0,34
25/07/2011,17:00,13,2.5,168.0,0.8,19.2,48.3,0.0,1016,0.007,0.019,0.026,0.002,21.9,14.0,15
25/07/2011,18:00,357,0.8,134.5,0.5,17.9,60.2,0.0,1017,0.005,0.022,0.027,0.001,25.9,11.3,16
25/07/2011,19:00,169,1.1,25.3,0.4,16.5,65.8,0.0,1018,0.022,0.028,0.050,0.001,22.3,11.1,29
25/07/2011,20:00,200,1.3,13.7,0.4,14.9,70.9,0.0,1018,0.010,0.024,0.034,0.001,20.4,15.2,22
25/07/2011,21:00,210,1.0,34.5,0.5,13.5,77.0,0.0,1019,0.009,0.020,0.029,0.001,14.3,12.1,27
25/07/2011,22:00,208,1.1,39.2,0.5,12.9,79.9,0.0,1019,0.004,0.015,0.018,0.000,15.4,14.0,25
25/07/2011,23:00,208,1.7,11.1,0.5,13.2,78.4,0.0,1019,0.001,0.008,0.009,0.000,13.1,12.8,19
26/07/2011,00:00,206,2.6,7.7,0.7,12.2,80.3,0.0,1019,,,,,10.1,10.3,
26/07/2011,01:00,207,2.6,7.8,0.7,11.8,79.5,0.0,1019,0.001,0.006,0.006,0.001,13.5,14.7,21
26/07/2011,02:00,207,3.0,7.6,0.8,11.1,81.2,0.0,1019,0.001,0.004,0.005,0.001,9.3,10.0,17
26/07/2011,03:00,207,3.5,6.4,1.0,10.1,83.4,0.0,1019,0.001,0.005,0.006,0.000,7.2,8.2,17
26/07/2011,04:00,208,3.7,6.3,1.0,9.3,84.0,0.0,1019,0.001,0.006,0.007,0.000,7.7,9.0,17
26/07/2011,05:00,209,4.1,5.8,1.2,8.7,84.0,0.0,1019,0.003,0.008,0.011,0.000,10.3,12.4,18
26/07/2011,06:00,209,4.0,6.2,1.1,8.8,83.5,0.0,1020,0.003,0.009,0.011,0.000,12.3,13.6,18
26/07/2011,07:00,206,3.8,7.9,1.1,9.3,80.4,0.0,1020,0.005,0.009,0.014,0.001,9.9,11.3,25
26/07/2011,08:00,207,2.7,13.3,1.3,12.2,72.2,0.0,1021,0.011,0.008,0.019,0.001,17.1,16.6,30
26/07/2011,09:00,206,1.9,13.9,0.5,16.6,60.3,0.0,1021,0.006,0.006,0.012,0.001,19.3,15.1,27
26/07/2011,10:00,226,1.2,39.9,0.5,20.1,48.6,0.0,1021,0.008,0.010,0.017,0.008,14.6,12.1,13
26/07/2011,11:00,10,1.1,139.2,1.0,21.2,42.9,0.0,1020,0.011,0.015,0.026,0.012,16.8,12.8,14
26/07/2011,12:00,49,2.6,28.1,1.0,21.4,38.2,0.0,1019,0.005,0.007,0.012,0.003,22.1,13.0,20
26/07/2011,13:00,40,3.3,20.1,0.9,21.7,35.6,0.0,1018,0.006,0.009,0.015,0.004,33.2,14.0,22
26/07/2011,14:00,34,4.1,14.4,0.7,21.4,38.6,0.0,1018,0.003,0.004,0.006,0.001,55.0,11.6,12
26/07/2011,15:00,32,4.4,10.8,0.6,20.6,42.9,0.0,1018,0.003,0.003,0.006,0.000,24.1,12.8,17
26/07/2011,16:00,38,4.1,11.5,0.8,19.8,49.0,0.0,1018,0.003,0.003,0.006,0.000,19.3,8.9,14
26/07/2011,17:00,25,2.3,10.8,0.8,18.9,59.9,0.0,1018,0.003,0.010,0.013,0.001,16.1,6.0,12
26/07/2011,18:00,23,0.8,45.2,0.5,18.1,67.5,0.0,1019,0.004,0.018,0.022,0.000,18.6,10.6,16
26/07/2011,19:00,171,1.0,19.5,0.4,16.7,72.1,0.0,1020,0.030,0.028,0.057,0.001,23.5,13.2,27
26/07/2011,20:00,199,1.1,16.0,0.4,15.1,78.5,0.0,1020,0.011,0.026,0.037,0.001,18.9,13.3,26
26/07/2011,21:00,204,1.9,7.6,0.6,14.5,79.9,0.0,1021,0.003,0.009,0.012,0.000,11.8,10.5,19
26/07/2011,22:00,204,1.8,8.6,0.3,14.0,82.5,0.0,1021,0.001,0.006,0.007,0.000,10.6,10.9,15
26/07/2011,23:00,202,2.0,10.2,0.7,13.3,85.2,0.0,1020,0.001,0.007,0.008,0.000,6.4,6.7,16
27/07/2011,00:00,208,2.6,7.2,0.7,12.9,85.8,0.0,1020,,,,,9.5,11.7,
27/07/2011,01:00,210,3.8,5.7,1.0,11.7,85.5,0.0,1020,0.001,0.005,0.006,0.000,9.2,11.5,15
27/07/2011,02:00,209,3.7,7.1,1.0,11.2,86.5,0.0,1019,0.001,0.005,0.006,0.000,3.5,5.4,14
27/07/2011,03:00,209,4.2,5.7,1.1,11.0,85.3,0.0,1019,0.001,0.006,0.007,0.001,3.6,6.2,13
27/07/2011,04:00,208,3.6,6.5,1.0,10.7,84.2,0.0,1019,0.001,0.006,0.007,0.001,6.0,8.9,13
27/07/2011,05:00,209,3.6,7.3,1.1,10.0,85.3,0.0,1020,0.002,0.008,0.010,0.001,8.6,11.2,14
27/07/2011,06:00,207,3.6,7.0,1.1,10.1,84.9,0.0,1020,0.003,0.010,0.013,0.001,5.2,7.2,13
27/07/2011,07:00,205,3.6,9.4,1.4,10.9,81.3,0.0,1021,0.004,0.009,0.013,0.001,5.0,6.5,13
27/07/2011,08:00,206,3.8,9.0,1.4,12.5,76.8,0.0,1022,0.008,0.008,0.015,0.001,7.1,8.1,13
27/07/2011,09:00,205,2.0,15.7,0.6,17.0,66.4,0.0,1022,0.007,0.007,0.014,0.002,10.4,10.0,13
27/07/2011,10:00,255,1.0,50.0,0.6,20.3,53.2,0.0,1022,0.004,0.006,0.009,0.003,13.2,9.8,11
27/07/2011,11:00,23,1.7,38.6,0.7,21.1,49.2,0.0,1021,0.006,0.010,0.016,0.007,,,12
27/07/2011,12:00,33,2.4,28.2,0.9,21.2,47.6,0.0,1021,0.041,0.025,0.065,0.032,,,10
27/07/2011,13:00,46,2.2,26.0,1.0,21.9,43.1,0.0,1020,0.061,0.032,0.093,0.051,21.3,8.3,14
27/07/2011,14:00,44,2.9,21.5,0.8,22.3,35.3,0.0,1019,0.005,0.012,0.017,0.010,24.8,10.7,22
27/07/2011,15:00,37,3.6,15.0,0.6,21.6,44.6,0.0,1019,0.003,0.009,0.012,0.004,25.8,11.2,25
27/07/2011,16:00,46,2.5,17.3,0.5,21.2,37.9,0.0,1019,0.003,0.012,0.015,0.003,27.8,14.4,23
27/07/2011,17:00,48,2.0,12.7,0.6,20.0,49.0,0.0,1019,0.004,0.021,0.025,0.002,25.8,9.0,11
27/07/2011,18:00,67,1.0,19.5,0.3,18.5,62.2,0.0,1020,0.013,0.029,0.042,0.003,28.6,6.5,13
27/07/2011,19:00,166,0.8,35.8,0.5,16.7,65.6,0.0,1021,0.037,0.029,0.065,0.002,24.7,9.2,24
27/07/2011,20:00,185,1.5,5.4,0.3,15.3,73.3,0.0,1021,0.015,0.023,0.038,0.001,27.3,15.1,18
27/07/2011,21:00,204,1.4,10.9,0.4,14.5,78.5,0.0,1021,0.004,0.017,0.020,0.001,20.1,13.0,17
27/07/2011,22:00,220,0.9,41.6,0.4,14.0,76.8,0.0,1021,0.002,0.013,0.015,0.001,14.0,8.1,15
27/07/2011,23:00,206,1.5,12.7,0.5,13.3,79.4,0.0,1021,0.001,0.006,0.007,0.001,11.9,6.4,21
28/07/2011,00:00,203,2.1,8.0,0.4,12.7,82.2,0.0,1021,,,,,16.9,12.7,
28/07/2011,01:00,206,3.4,7.9,1.2,11.4,85.2,0.0,1021,0.001,0.009,0.009,0.000,28.2,25.9,61
28/07/2011,02:00,199,2.5,8.3,0.9,11.2,80.5,0.0,1020,0.001,0.009,0.010,0.000,29.5,27.0,71
28/07/2011,03:00,205,3.1,7.4,0.9,10.5,79.8,0.0,1020,0.001,0.006,0.007,0.000,33.1,30.5,68
28/07/2011,04:00,202,3.0,7.3,0.8,9.9,79.6,0.0,1020,0.001,0.005,0.006,0.000,24.4,21.8,61
28/07/2011,05:00,205,2.9,7.1,0.8,9.4,80.1,0.0,1020,0.002,0.007,0.009,0.000,24.2,21.8,68
28/07/2011,06:00,206,3.1,6.9,0.8,9.4,77.9,0.0,1021,0.002,0.010,0.012,0.000,27.7,24.7,67
28/07/2011,07:00,203,2.9,9.6,0.9,11.5,72.0,0.0,1021,0.003,0.007,0.010,0.000,30.8,28.4,53
28/07/2011,08:00,201,2.6,13.2,0.8,14.5,67.2,0.0,1022,0.007,0.009,0.016,0.000,23.0,17.0,42
28/07/2011,09:00,184,2.4,27.4,1.1,18.6,60.9,0.0,1022,0.003,0.005,0.007,0.000,22.8,12.9,23
28/07/2011,10:00,132,3.5,24.6,1.3,20.6,52.1,0.0,1022,0.002,0.002,0.004,0.000,17.5,8.7,12
28/07/2011,11:00,111,4.5,17.7,1.5,21.0,46.9,0.0,1021,0.002,0.002,0.003,0.000,,,22
28/07/2011,12:00,91,5.1,18.4,1.3,21.2,48.0,0.0,1020,0.002,0.002,0.004,0.001,21.8,11.9,42
28/07/2011,13:00,86,6.8,8.6,1.0,20.8,49.6,0.0,1019,0.002,0.001,0.003,0.000,32.7,20.0,14
28/07/2011,14:00,95,7.8,6.1,0.9,20.5,49.4,0.0,1019,0.001,0.001,0.002,0.000,28.0,7.1,12
28/07/2011,15:00,93,7.7,8.4,1.2,20.1,50.7,0.0,1019,0.002,0.005,0.007,0.001,29.8,6.8,12
28/07/2011,16:00,87,8.0,7.4,1.2,19.2,56.8,0.0,1019,0.001,0.003,0.004,0.000,29.2,8.1,12
28/07/2011,17:00,96,5.8,8.2,1.1,18.7,64.6,0.0,1020,0.002,0.007,0.008,0.000,21.6,5.5,14
28/07/2011,18:00,108,5.4,7.6,1.0,18.2,69.6,0.0,1020,0.001,0.005,0.006,0.000,23.6,10.2,15
28/07/2011,19:00,113,4.4,8.6,1.0,17.8,69.3,0.0,1021,0.001,0.003,0.004,0.004,25.0,12.4,22
28/07/2011,20:00,137,2.7,23.8,1.2,17.1,68.3,0.0,1021,0.001,0.003,0.004,0.001,33.0,19.9,95
28/07/2011,21:00,159,1.4,16.0,0.5,16.1,68.4,0.0,1022,0.002,0.004,0.006,0.000,42.3,30.5,39
28/07/2011,22:00,179,1.8,10.9,0.4,15.4,66.0,0.0,1022,0.001,0.003,0.004,0.000,25.1,15.3,17
28/07/2011,23:00,166,1.9,13.0,0.5,14.8,60.6,0.0,1021,0.001,0.002,0.003,0.000,17.9,9.8,14
29/07/2011,00:00,142,2.6,12.4,0.7,15.0,51.4,0.0,1021,,,,,15.2,8.9,
29/07/2011,01:00,155,1.8,12.7,0.5,14.6,52.5,0.0,1021,0.001,0.001,0.002,0.000,12.5,7.2,11
29/07/2011,02:00,177,1.5,15.5,0.3,14.1,59.0,0.0,1021,0.001,0.001,0.002,0.000,11.3,6.9,12
29/07/2011,03:00,209,2.1,6.5,0.4,12.3,65.0,0.0,1020,0.001,0.001,0.002,0.000,12.8,8.7,13
29/07/2011,04:00,207,2.2,5.9,0.4,11.5,68.4,0.0,1020,0.001,0.002,0.003,0.000,15.6,11.8,16
29/07/2011,05:00,205,2.2,7.3,0.5,11.0,71.5,0.0,1020,0.002,0.006,0.007,0.000,17.0,13.0,18
29/07/2011,06:00,192,2.3,9.0,0.7,11.9,74.4,0.0,1020,0.003,0.011,0.014,0.000,14.5,8.4,18
29/07/2011,07:00,189,3.5,11.0,1.2,14.0,70.2,0.0,1021,0.002,0.006,0.008,0.000,18.8,10.8,14
29/07/2011,08:00,193,2.9,15.3,1.3,16.3,64.5,0.0,1021,0.003,0.005,0.007,0.000,20.9,12.6,11
29/07/2011,09:00,138,3.6,27.2,1.7,18.7,56.0,0.0,1021,0.005,0.003,0.008,0.000,22.4,11.8,7
29/07/2011,10:00,122,5.1,15.8,1.5,19.9,49.4,0.0,1021,0.002,0.002,0.004,0.000,17.6,6.9,10
29/07/2011,11:00,116,4.7,20.7,1.3,20.4,48.3,0.0,1020,0.002,0.001,0.003,0.002,19.0,8.8,18
29/07/2011,12:00,82,5.9,13.2,0.9,20.7,45.9,0.0,1019,0.002,0.001,0.003,0.001,20.7,10.6,7
29/07/2011,13:00,86,5.8,11.0,0.8,20.9,43.6,0.0,1018,0.002,0.001,0.003,0.000,17.3,6.4,6
29/07/2011,14:00,90,5.8,10.5,0.8,21.0,41.8,0.0,1018,0.001,0.001,0.002,0.000,16.5,5.8,5
29/07/2011,15:00,92,5.6,7.9,0.8,20.8,41.3,0.0,1018,0.001,0.001,0.002,0.000,18.3,8.8,5
29/07/2011,16:00,96,5.5,6.8,0.8,20.2,45.0,0.0,1018,0.002,0.004,0.006,0.001,17.5,8.6,5
29/07/2011,17:00,99,4.3,7.7,1.0,19.0,57.5,0.0,1018,0.001,0.006,0.007,0.001,14.5,5.0,7
29/07/2011,18:00,106,4.0,5.2,0.6,18.3,63.6,0.0,1019,0.002,0.008,0.010,0.000,17.6,6.3,8
29/07/2011,19:00,110,4.1,7.5,0.8,18.0,66.1,0.0,1019,0.001,0.006,0.007,0.001,17.6,6.9,8
29/07/2011,20:00,118,4.5,9.3,1.0,17.6,66.0,0.0,1020,0.001,0.002,0.003,0.001,21.2,12.2,57
29/07/2011,21:00,127,3.5,13.3,1.2,17.0,67.3,0.0,1020,0.001,0.003,0.004,0.001,34.7,27.2,49
29/07/2011,22:00,149,2.3,11.5,0.7,16.3,68.5,0.0,1020,0.001,0.001,0.002,0.000,18.4,11.7,13
29/07/2011,23:00,165,1.7,13.4,0.4,15.7,70.2,0.0,1019,0.001,0.001,0.002,0.000,17.2,11.6,12
30/07/2011,00:00,192,1.6,20.7,0.4,15.0,72.3,0.0,1019,,,,,14.0,9.0,
30/07/2011,01:00,197,1.8,7.7,0.2,14.2,76.6,0.0,1018,0.001,0.003,0.004,0.000,11.3,7.0,10
30/07/2011,02:00,194,1.8,10.6,0.3,14.1,77.1,0.0,1018,0.001,0.002,0.003,0.000,13.2,8.6,13
30/07/2011,03:00,210,2.0,9.2,0.4,13.1,80.3,0.0,1018,0.001,0.003,0.004,0.000,15.8,10.7,19
30/07/2011,04:00,208,2.5,8.4,0.6,12.5,83.0,0.0,1018,0.001,0.005,0.006,0.000,14.9,9.7,20
30/07/2011,05:00,206,2.3,6.9,0.5,11.9,85.2,0.0,1018,0.001,0.004,0.005,0.000,16.5,11.9,19
30/07/2011,06:00,206,2.4,7.4,0.6,12.0,84.5,0.0,1019,0.002,0.007,0.008,0.000,14.1,10.5,18
30/07/2011,07:00,198,2.1,13.4,0.5,13.4,80.6,0.0,1019,0.003,0.006,0.009,0.000,13.0,7.9,17
30/07/2011,08:00,155,3.6,20.8,1.5,17.1,63.4,0.0,1019,0.002,0.002,0.004,0.000,13.0,4.7,9
30/07/2011,09:00,132,4.4,16.8,1.3,18.8,53.6,0.0,1019,0.002,0.001,0.003,0.000,17.3,6.9,7
30/07/2011,10:00,129,4.2,18.4,1.2,20.0,47.8,0.0,1019,0.002,0.001,0.003,0.000,17.4,7.9,6
30/07/2011,11:00,108,4.3,18.1,1.3,20.9,46.3,0.0,1018,0.002,0.001,0.003,0.000,15.4,8.5,7
30/07/2011,12:00,101,4.3,23.0,1.2,21.4,45.5,0.0,1017,0.002,0.001,0.002,0.001,21.0,12.7,8
30/07/2011,13:00,71,4.8,17.7,0.9,21.5,47.1,0.0,1016,0.002,0.002,0.004,0.003,15.3,5.4,7
30/07/2011,14:00,92,5.3,9.8,0.8,21.3,49.0,0.0,1016,0.001,0.001,0.002,0.000,13.4,2.4,6
30/07/2011,15:00,89,6.4,8.2,0.9,20.5,56.2,0.0,1016,0.001,0.001,0.002,0.000,18.1,5.8,8
30/07/2011,16:00,95,6.4,8.9,1.0,19.7,63.2,0.0,1016,0.001,0.001,0.002,0.000,19.5,5.6,9
30/07/2011,17:00,98,5.8,8.6,0.9,18.9,70.7,0.0,1016,0.001,0.004,0.005,0.001,21.4,5.6,10
30/07/2011,18:00,103,5.7,7.1,1.1,18.3,73.5,0.0,1017,0.001,0.001,0.002,0.000,17.7,4.5,8
30/07/2011,19:00,110,5.0,6.9,1.0,17.9,72.1,0.0,1017,0.001,0.001,0.002,0.004,15.0,6.2,7
30/07/2011,20:00,118,4.3,10.1,1.1,17.4,73.0,0.0,1018,0.001,0.001,0.002,0.003,11.8,6.1,8
30/07/2011,21:00,135,2.6,15.7,0.8,16.6,74.2,0.0,1018,0.001,0.000,0.001,0.000,11.2,6.1,9
30/07/2011,22:00,179,1.2,17.3,0.5,15.9,75.7,0.0,1018,0.002,0.002,0.004,0.000,10.2,4.6,9
30/07/2011,23:00,166,1.9,12.9,0.5,15.7,75.8,0.0,1018,0.001,0.002,0.003,0.000,11.6,5.4,9
31/07/2011,00:00,202,1.8,18.1,0.4,14.9,78.0,0.0,1017,,,,,11.4,3.8,
31/07/2011,01:00,208,2.1,7.1,0.4,13.9,82.4,0.0,1017,0.001,0.003,0.004,0.000,13.7,7.2,13
31/07/2011,02:00,204,2.1,7.2,0.4,13.5,83.1,0.0,1017,0.001,0.002,0.003,0.000,15.4,10.3,10
31/07/2011,03:00,203,2.4,10.2,0.6,13.3,82.0,0.0,1017,0.001,0.002,0.003,0.000,12.4,7.2,11
31/07/2011,04:00,207,2.7,7.5,0.6,12.4,84.5,0.0,1017,0.001,0.003,0.004,0.000,9.2,4.1,10
31/07/2011,05:00,205,2.7,6.5,0.5,12.4,84.4,0.0,1017,0.001,0.002,0.003,0.000,10.5,6.6,10
31/07/2011,06:00,207,2.9,6.7,0.6,12.1,84.2,0.0,1017,0.001,0.004,0.005,0.000,10.8,6.9,10
31/07/2011,07:00,202,2.5,9.3,0.6,13.4,80.1,0.0,1018,0.001,0.003,0.004,0.000,6.6,3.4,9
31/07/2011,08:00,198,3.2,13.8,1.2,16.2,70.2,0.0,1019,0.002,0.003,0.005,0.000,15.9,11.0,9
31/07/2011,09:00,192,3.6,15.8,1.4,18.7,62.8,0.0,1019,0.002,0.002,0.004,0.000,15.4,7.7,8
31/07/2011,10:00,118,4.0,21.0,1.4,20.5,53.9,0.0,1019,0.002,0.001,0.003,0.000,15.4,4.7,7
31/07/2011,11:00,105,4.2,22.1,1.5,21.1,48.9,0.0,1018,0.002,0.001,0.002,0.000,16.5,7.9,6
31/07/2011,12:00,96,4.2,21.0,1.4,21.2,49.2,0.0,1017,0.001,0.001,0.002,0.001,28.0,19.2,6
31/07/2011,13:00,72,5.6,20.5,1.1,21.0,51.8,0.0,1016,0.002,0.001,0.003,0.001,24.9,16.6,6
31/07/2011,14:00,91,6.5,7.9,0.8,20.7,52.0,0.0,1016,0.001,0.001,0.002,0.000,17.3,3.0,6
31/07/2011,15:00,86,6.3,9.0,0.8,20.4,51.3,0.0,1016,0.002,0.001,0.002,0.000,14.7,2.8,6
31/07/2011,16:00,92,5.8,8.3,0.9,20.0,51.9,0.0,1016,0.001,0.001,0.002,0.000,14.3,5.2,5
31/07/2011,17:00,91,4.4,9.7,0.9,19.3,58.9,0.0,1016,0.001,0.002,0.003,0.000,11.0,2.2,6
31/07/2011,18:00,108,3.6,7.2,0.7,18.5,67.1,0.0,1017,0.001,0.003,0.004,0.000,14.0,4.9,8
31/07/2011,19:00,113,3.0,7.7,0.9,18.1,69.6,0.0,1018,0.001,0.002,0.003,0.001,14.8,4.9,8
31/07/2011,20:00,134,1.5,24.9,0.5,17.5,69.1,0.0,1018,0.001,0.004,0.005,0.006,16.1,5.7,9
31/07/2011,21:00,194,1.5,9.7,0.2,16.6,69.4,0.0,1019,0.001,0.003,0.004,0.001,12.1,2.7,12
31/07/2011,22:00,201,2.0,6.4,0.2,15.6,72.9,0.0,1019,0.001,0.002,0.003,0.000,14.0,7.6,8
31/07/2011,23:00,191,2.2,6.6,0.4,15.3,74.9,0.0,1018,0.001,0.002,0.003,0.000,9.9,4.1,7
01/08/2011,00:00,196,1.4,29.8,0.7,15.1,77.1,0.0,1018,,,,,10.7,6.0,
01/08/2011,01:00,202,1.6,11.6,0.4,14.0,80.4,0.0,1018,0.001,0.003,0.004,0.000,8.8,4.8,12
01/08/2011,02:00,207,2.8,7.4,0.7,12.9,83.5,0.0,1018,0.001,0.005,0.006,0.000,9.9,5.7,10
01/08/2011,03:00,205,2.7,6.6,0.6,12.1,85.1,0.0,1018,0.001,0.004,0.004,0.000,11.3,7.7,10
01/08/2011,04:00,205,2.8,7.0,0.7,11.4,86.1,0.0,1018,0.001,0.004,0.005,0.000,5.3,3.3,12
01/08/2011,05:00,201,2.6,7.7,0.6,11.2,86.9,0.0,1018,0.002,0.007,0.008,0.000,10.6,8.7,16
01/08/2011,06:00,205,2.7,5.9,0.5,12.0,84.2,0.0,1019,0.003,0.009,0.012,0.000,17.7,14.3,15
01/08/2011,07:00,205,3.0,8.0,0.9,12.3,82.4,0.0,1020,0.004,0.009,0.013,0.000,17.6,14.0,15
01/08/2011,08:00,203,3.0,10.6,1.0,15.2,74.4,0.0,1020,0.006,0.008,0.014,0.000,20.2,14.8,14
01/08/2011,09:00,180,1.9,41.4,1.0,18.4,62.1,0.0,1020,0.004,0.005,0.009,0.000,14.8,4.8,9
