Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),PM10 (µg/m^3),Visibility-reducing particles (Mm^-1)
13/08/2010,15:00,74,2.6,23.2,1.0,17.5,16.3,7
13/08/2010,16:00,70,1.9,17.5,0.7,16.7,16.0,7
13/08/2010,17:00,71,1.1,16.1,0.6,14.4,14.4,7
13/08/2010,18:00,82,0.6,20.1,0.2,10.8,25.7,15
13/08/2010,19:00,220,0.5,67.3,0.6,8.6,27.7,22
13/08/2010,20:00,261,1.1,26.0,0.5,6.9,27.2,17
13/08/2010,21:00,270,1.0,21.1,0.3,6.1,13.1,13
13/08/2010,22:00,270,1.2,31.0,0.5,5.4,14.0,13
13/08/2010,23:00,264,1.5,23.5,0.5,5.2,8.9,11
14/08/2010,00:00,262,1.2,24.1,0.5,4.5,7.0,
14/08/2010,01:00,271,1.6,19.7,0.5,4.2,7.8,13
14/08/2010,02:00,270,1.9,15.0,0.6,4.3,6.3,12
14/08/2010,03:00,275,1.3,20.4,0.5,3.6,4.6,12
14/08/2010,04:00,263,1.5,15.3,0.4,3.5,5.9,12
14/08/2010,05:00,250,1.5,15.0,0.5,2.9,13.1,15
14/08/2010,06:00,249,1.1,14.5,0.4,2.1,11.7,14
14/08/2010,07:00,256,1.1,18.8,0.4,5.7,19.0,14
14/08/2010,08:00,266,1.3,22.1,0.5,9.3,29.6,18
14/08/2010,09:00,243,1.4,27.1,0.4,13.4,24.1,14
14/08/2010,10:00,145,0.3,98.0,0.6,17.4,7.1,12
14/08/2010,11:00,89,1.4,47.5,0.9,19.1,9.2,12
14/08/2010,12:00,74,2.8,23.8,1.0,18.2,10.5,10
14/08/2010,13:00,63,3.1,18.3,0.9,18.7,10.1,8
14/08/2010,14:00,65,2.8,15.4,0.9,20.0,12.7,8
14/08/2010,15:00,57,3.0,12.9,0.9,19.4,15.6,9
14/08/2010,16:00,52,2.8,14.0,0.8,18.1,13.8,9
14/08/2010,17:00,36,1.8,10.0,0.7,16.1,16.1,9
14/08/2010,18:00,28,0.7,15.1,0.2,13.2,23.8,13
14/08/2010,19:00,233,0.5,71.6,0.5,10.6,20.2,16
14/08/2010,20:00,273,0.7,37.8,0.3,9.1,35.8,26
14/08/2010,21:00,264,0.7,31.6,0.4,7.9,13.1,17
14/08/2010,22:00,252,1.0,17.5,0.3,7.5,17.0,21
14/08/2010,23:00,273,1.2,13.7,0.3,7.1,13.3,20
15/08/2010,00:00,266,1.6,13.9,0.5,7.4,11.3,
15/08/2010,01:00,269,1.2,14.2,0.4,6.9,5.6,15
15/08/2010,02:00,267,1.5,14.9,0.5,6.9,8.7,26
15/08/2010,03:00,264,1.6,16.0,0.5,6.3,5.3,14
15/08/2010,04:00,270,1.8,12.6,0.5,6.3,10.3,37
15/08/2010,05:00,279,1.9,22.1,0.6,6.2,10.9,50
15/08/2010,06:00,259,1.7,17.4,0.5,5.8,16.6,38
15/08/2010,07:00,273,1.9,16.0,0.6,9.1,11.4,14
15/08/2010,08:00,260,1.1,22.1,0.4,12.6,24.5,23
15/08/2010,09:00,280,1.0,37.9,0.5,16.9,22.6,15
15/08/2010,10:00,356,2.4,19.4,1.0,20.3,16.1,8
15/08/2010,11:00,359,2.5,18.6,0.8,21.4,22.8,9
15/08/2010,12:00,4,2.8,173.9,1.0,21.7,15.9,14
15/08/2010,13:00,11,3.3,178.0,0.9,22.4,22.8,9
15/08/2010,14:00,15,3.9,12.7,1.1,22.6,26.3,8
15/08/2010,15:00,8,4.4,178.6,1.2,21.4,1.1,9
15/08/2010,16:00,11,4.0,175.3,0.9,20.3,11.0,8
15/08/2010,17:00,7,2.7,177.9,0.9,18.5,14.8,10
15/08/2010,18:00,342,1.1,18.1,0.5,16.6,20.6,12
15/08/2010,19:00,341,0.9,16.9,0.3,15.7,17.6,12
15/08/2010,20:00,250,0.3,74.8,0.5,14.4,12.3,14
15/08/2010,21:00,216,0.9,19.8,0.3,12.8,13.4,17
15/08/2010,22:00,236,0.7,45.7,0.5,11.6,,18
15/08/2010,23:00,306,0.8,42.1,0.4,11.3,,19
16/08/2010,00:00,300,0.8,29.4,0.3,10.5,,
16/08/2010,01:00,279,1.4,22.4,0.6,10.4,2.6,11
16/08/2010,02:00,249,1.2,20.0,0.5,9.8,2.8,14
16/08/2010,03:00,256,1.5,16.7,0.4,9.0,1.2,13
16/08/2010,04:00,262,1.4,15.5,0.4,8.1,0.1,11
16/08/2010,05:00,270,1.7,12.9,0.5,7.6,2.6,11
16/08/2010,06:00,260,1.4,18.1,0.5,7.6,7.2,14
16/08/2010,07:00,243,0.8,18.6,0.3,9.8,34.7,20
16/08/2010,08:00,234,1.2,19.5,0.5,13.7,21.1,14
16/08/2010,09:00,165,1.2,46.8,0.9,18.0,11.5,15
16/08/2010,10:00,127,2.4,29.4,0.9,20.4,7.7,11
16/08/2010,11:00,103,3.8,15.9,1.3,21.1,14.1,8
16/08/2010,12:00,103,4.6,14.7,1.4,20.4,9.0,8
16/08/2010,13:00,99,4.0,15.9,1.4,20.6,27.4,11
16/08/2010,14:00,98,4.1,16.2,1.5,20.9,30.4,11
16/08/2010,15:00,88,3.2,18.8,1.2,20.5,38.8,13
16/08/2010,16:00,74,2.1,16.5,0.8,19.6,37.7,18
16/08/2010,17:00,67,1.5,16.6,0.7,17.1,31.6,28
16/08/2010,18:00,118,1.1,13.9,0.3,15.1,28.2,41
16/08/2010,19:00,134,1.1,17.5,0.3,15.4,24.0,33
16/08/2010,20:00,206,1.1,9.0,0.3,13.9,41.0,52
16/08/2010,21:00,226,1.1,12.9,0.3,13.0,21.7,56
16/08/2010,22:00,244,1.0,20.0,0.4,12.9,13.2,37
16/08/2010,23:00,229,1.1,13.3,0.3,12.1,8.3,33
17/08/2010,00:00,220,1.0,23.4,0.4,11.6,6.2,
17/08/2010,01:00,213,1.0,15.3,0.3,10.7,,28
17/08/2010,02:00,242,1.1,10.7,0.4,9.5,,23
17/08/2010,03:00,259,0.8,14.2,0.3,8.9,1.5,26
17/08/2010,04:00,260,0.8,18.3,0.3,9.2,15.0,47
17/08/2010,05:00,254,1.1,19.2,0.4,9.3,18.3,58
17/08/2010,06:00,265,1.2,18.4,0.5,9.4,13.7,37
17/08/2010,07:00,262,1.3,26.3,0.6,11.2,27.1,32
17/08/2010,08:00,230,1.4,30.3,0.5,14.2,37.6,35
17/08/2010,09:00,144,1.6,39.4,0.8,17.4,23.9,23
17/08/2010,10:00,117,2.7,21.2,0.9,19.4,14.7,14
17/08/2010,11:00,115,3.9,15.3,1.0,18.9,20.1,15
17/08/2010,12:00,119,4.4,13.4,1.0,19.0,14.8,18
17/08/2010,13:00,108,4.7,14.8,1.3,20.1,16.9,18
17/08/2010,14:00,108,4.7,12.5,1.2,19.6,21.4,20
17/08/2010,15:00,110,4.9,11.8,1.1,19.5,23.1,20
17/08/2010,16:00,109,4.7,11.0,1.0,19.2,23.2,19
17/08/2010,17:00,106,3.3,10.7,0.9,17.9,22.2,24
17/08/2010,18:00,103,2.4,9.8,0.6,16.4,22.8,28
17/08/2010,19:00,109,2.2,8.5,0.4,16.1,24.4,27
17/08/2010,20:00,166,1.0,48.3,0.4,14.9,23.8,31
17/08/2010,21:00,212,1.1,8.8,0.3,12.9,19.8,31
17/08/2010,22:00,244,0.7,16.4,0.3,11.9,10.3,31
17/08/2010,23:00,271,0.9,15.8,0.3,11.4,5.5,32
18/08/2010,00:00,271,0.9,14.0,0.4,11.5,10.7,
18/08/2010,01:00,267,1.0,16.6,0.4,11.4,12.9,45
18/08/2010,02:00,265,0.7,21.1,0.4,11.0,8.8,36
18/08/2010,03:00,256,0.8,16.6,0.3,10.4,10.6,40
18/08/2010,04:00,242,1.0,13.4,0.3,10.5,23.9,54
18/08/2010,05:00,251,0.8,20.4,0.3,10.4,18.3,55
18/08/2010,06:00,239,1.2,8.9,0.2,10.3,29.7,54
18/08/2010,07:00,228,1.2,16.6,0.4,12.3,47.6,47
18/08/2010,08:00,180,1.4,25.8,0.6,15.7,50.0,34
18/08/2010,09:00,132,2.7,18.7,1.0,19.6,34.7,33
18/08/2010,10:00,116,3.9,13.4,0.9,21.3,30.1,28
18/08/2010,11:00,109,4.0,13.6,1.0,21.8,21.7,28
18/08/2010,12:00,107,4.1,15.4,1.1,21.6,17.6,27
18/08/2010,13:00,109,4.1,12.3,0.9,20.0,22.1,29
18/08/2010,14:00,105,4.0,11.7,1.0,19.7,21.2,28
18/08/2010,15:00,101,3.3,13.2,1.1,20.2,18.8,25
18/08/2010,16:00,99,2.4,15.7,0.9,18.9,25.9,26
18/08/2010,17:00,107,2.0,13.9,0.7,18.2,23.0,25
18/08/2010,18:00,126,1.8,9.7,0.4,18.0,21.9,24
18/08/2010,19:00,123,1.4,13.0,0.3,18.0,21.0,22
18/08/2010,20:00,142,1.2,11.5,0.4,18.0,18.8,21
18/08/2010,21:00,154,0.9,26.7,0.3,18.2,20.7,24
18/08/2010,22:00,191,0.6,36.0,0.3,17.7,25.2,25
18/08/2010,23:00,221,0.6,32.3,0.3,17.3,15.7,23
19/08/2010,00:00,268,0.6,32.0,0.4,16.9,12.0,
19/08/2010,01:00,221,0.7,21.6,0.2,16.3,12.1,25
19/08/2010,02:00,276,0.6,26.7,0.3,15.3,9.5,23
19/08/2010,03:00,272,0.8,19.3,0.3,15.2,10.0,23
19/08/2010,04:00,241,0.9,20.1,0.4,15.1,13.5,29
19/08/2010,05:00,236,0.7,26.5,0.3,14.6,9.7,26
19/08/2010,06:00,195,0.4,52.0,0.3,14.6,27.7,28
19/08/2010,07:00,240,0.7,20.9,0.2,16.2,31.1,29
19/08/2010,08:00,151,1.0,37.6,0.7,19.5,44.4,38
19/08/2010,09:00,110,2.2,17.3,0.7,21.1,28.8,22
19/08/2010,10:00,99,1.9,24.5,0.7,22.1,22.2,21
19/08/2010,11:00,96,2.0,19.9,0.7,22.6,24.5,20
19/08/2010,12:00,78,1.9,23.5,0.7,22.9,21.4,19
19/08/2010,13:00,61,2.2,18.4,0.7,23.5,29.5,21
19/08/2010,14:00,36,2.5,16.8,0.7,23.8,32.5,23
19/08/2010,15:00,23,2.8,13.1,0.8,24.2,28.3,23
19/08/2010,16:00,14,2.4,13.6,0.7,23.4,17.5,21
19/08/2010,17:00,24,1.7,10.0,0.5,21.1,20.5,24
19/08/2010,18:00,26,1.2,11.0,0.4,18.9,16.4,28
19/08/2010,19:00,11,0.9,14.5,0.4,18.3,17.1,31
19/08/2010,20:00,254,0.5,38.8,0.2,17.3,14.3,34
19/08/2010,21:00,352,0.3,159.0,0.4,17.8,20.9,35
19/08/2010,22:00,291,0.6,34.6,0.3,18.1,17.8,38
19/08/2010,23:00,248,0.5,35.1,0.2,17.6,11.4,47
20/08/2010,00:00,316,0.8,24.4,0.3,17.9,9.4,
20/08/2010,01:00,284,0.7,22.4,0.3,17.8,10.3,25
20/08/2010,02:00,321,0.9,24.1,0.3,17.5,2.6,18
20/08/2010,03:00,330,0.7,25.8,0.3,17.5,2.7,19
20/08/2010,04:00,347,0.6,33.3,0.2,17.0,,15
20/08/2010,05:00,4,0.9,13.2,0.3,17.0,6.2,17
