Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC)
02/07/2010,19:00,232,0.9,60.4,0.9,12.1
02/07/2010,20:00,226,1.4,8.2,0.8,11.4
02/07/2010,21:00,268,1.8,14.0,1.0,11.3
02/07/2010,22:00,261,5.4,8.7,1.5,11.2
02/07/2010,23:00,256,6.0,6.5,1.1,11.2
03/07/2010,00:00,259,7.9,5.2,1.7,11.2
03/07/2010,01:00,255,7.6,8.0,2.4,10.8
03/07/2010,02:00,255,4.8,10.4,1.3,10.7
03/07/2010,03:00,258,6.1,7.5,1.7,10.8
03/07/2010,04:00,265,6.5,8.6,1.5,10.0
03/07/2010,05:00,269,8.5,6.8,1.7,9.4
03/07/2010,06:00,265,8.7,7.9,1.8,8.8
03/07/2010,07:00,259,9.6,7.8,2.2,8.7
03/07/2010,08:00,278,10.7,7.0,1.3,9.9
03/07/2010,09:00,271,9.8,8.6,1.3,11.1
03/07/2010,10:00,268,10.1,10.4,1.4,12.1
03/07/2010,11:00,270,11.0,8.7,1.5,13.0
03/07/2010,12:00,264,11.5,9.2,1.7,13.8
03/07/2010,13:00,269,14.0,6.7,1.9,14.2
03/07/2010,14:00,271,14.3,7.8,2.4,14.5
03/07/2010,15:00,262,10.5,8.8,1.8,14.7
03/07/2010,16:00,266,9.9,7.5,1.8,13.1
03/07/2010,17:00,256,7.6,9.1,1.8,11.1
03/07/2010,18:00,272,4.5,15.3,1.0,8.8
03/07/2010,19:00,288,5.1,9.3,1.3,8.1
03/07/2010,20:00,284,5.1,7.8,1.4,7.7
03/07/2010,21:00,279,4.7,5.3,0.8,6.4
03/07/2010,22:00,291,4.4,7.2,0.7,6.4
03/07/2010,23:00,285,3.9,10.0,0.7,5.2
04/07/2010,00:00,287,3.7,6.4,0.6,4.2
04/07/2010,01:00,285,1.9,37.5,1.2,2.7
04/07/2010,02:00,272,3.3,13.0,0.8,2.0
04/07/2010,03:00,252,2.0,13.7,0.5,2.7
04/07/2010,04:00,268,3.2,16.9,0.6,1.9
04/07/2010,05:00,284,4.0,4.5,0.6,1.3
04/07/2010,06:00,274,4.1,6.3,0.5,1.2
04/07/2010,07:00,271,4.2,8.7,0.9,2.8
04/07/2010,08:00,279,4.5,5.9,0.6,6.0
04/07/2010,09:00,275,3.1,10.9,0.7,10.0
04/07/2010,10:00,301,1.0,57.6,0.9,14.4
04/07/2010,11:00,49,2.0,30.6,1.0,16.7
04/07/2010,12:00,37,2.1,38.4,1.1,17.8
04/07/2010,13:00,18,2.3,175.9,1.0,18.1
04/07/2010,14:00,22,2.1,35.4,0.9,18.6
04/07/2010,15:00,13,1.9,172.1,0.7,18.2
04/07/2010,16:00,356,1.7,161.7,1.0,16.9
04/07/2010,17:00,326,0.3,93.9,0.7,12.9
04/07/2010,18:00,144,3.1,10.8,1.1,13.9
04/07/2010,19:00,172,1.3,44.6,0.4,12.3
04/07/2010,20:00,284,2.1,19.4,1.0,9.2
04/07/2010,21:00,289,3.5,6.6,1.2,8.2
04/07/2010,22:00,285,4.6,5.8,0.6,7.5
04/07/2010,23:00,282,3.9,6.6,0.6,7.4
05/07/2010,00:00,277,3.8,7.4,0.7,7.7
05/07/2010,01:00,284,4.3,8.7,1.2,7.3
05/07/2010,02:00,281,3.0,11.9,0.6,7.0
05/07/2010,03:00,282,2.7,11.9,0.5,7.3
05/07/2010,04:00,285,3.0,6.9,0.6,7.8
05/07/2010,05:00,284,2.8,13.0,0.6,7.9
05/07/2010,06:00,292,1.8,26.1,0.8,7.7
05/07/2010,07:00,281,2.7,13.5,0.6,8.4
05/07/2010,08:00,309,1.5,52.8,1.0,12.0
05/07/2010,09:00,30,1.4,34.7,0.5,15.3
05/07/2010,10:00,334,1.2,172.8,1.1,17.4
05/07/2010,11:00,36,1.3,57.4,0.7,19.1
05/07/2010,12:00,64,1.8,49.5,0.9,20.0
05/07/2010,13:00,60,2.2,40.9,1.2,20.7
05/07/2010,14:00,76,4.1,18.4,1.1,20.1
05/07/2010,15:00,82,3.6,12.0,0.9,20.0
05/07/2010,16:00,52,2.8,12.0,1.1,18.3
05/07/2010,17:00,66,1.7,30.6,0.8,15.2
05/07/2010,18:00,82,2.5,9.7,0.5,13.8
05/07/2010,19:00,53,2.1,9.2,0.3,13.6
05/07/2010,20:00,79,1.6,31.8,0.4,13.1
05/07/2010,21:00,159,0.7,68.6,0.6,12.2
05/07/2010,22:00,275,0.9,28.0,1.0,11.6
05/07/2010,23:00,48,0.7,58.7,0.7,11.0
06/07/2010,00:00,296,1.1,44.2,0.7,10.2
06/07/2010,01:00,359,0.3,117.3,0.5,9.8
06/07/2010,02:00,247,1.5,40.8,1.0,9.9
06/07/2010,03:00,289,1.7,20.4,1.0,10.7
06/07/2010,04:00,272,1.1,41.5,0.7,10.1
06/07/2010,05:00,296,0.9,129.5,1.0,9.8
06/07/2010,06:00,295,0.6,118.4,0.9,10.3
06/07/2010,07:00,112,0.2,60.4,0.4,11.1
06/07/2010,08:00,107,1.5,37.3,0.8,13.6
06/07/2010,09:00,59,1.0,143.0,0.9,16.5
06/07/2010,10:00,16,0.5,146.3,0.7,17.5
06/07/2010,11:00,241,1.2,40.4,0.6,17.9
06/07/2010,12:00,262,1.7,31.0,1.0,17.3
06/07/2010,13:00,270,2.3,16.1,0.4,16.7
06/07/2010,14:00,304,4.0,10.3,1.8,17.8
06/07/2010,15:00,312,6.4,11.6,2.0,17.2
06/07/2010,16:00,284,6.1,18.8,1.6,16.6
06/07/2010,17:00,279,5.1,6.6,1.5,15.6
06/07/2010,18:00,278,5.4,5.1,0.9,15.1
06/07/2010,19:00,279,6.7,5.5,0.9,14.8
06/07/2010,20:00,272,7.4,5.8,1.3,14.4
06/07/2010,21:00,275,5.3,4.8,1.1,13.8
06/07/2010,22:00,255,6.8,9.0,1.9,13.4
06/07/2010,23:00,256,6.5,6.1,1.1,12.5
07/07/2010,00:00,269,4.6,10.8,0.6,11.6
07/07/2010,01:00,268,4.0,5.9,0.8,11.3
07/07/2010,02:00,270,4.9,12.5,0.7,11.2
07/07/2010,03:00,269,5.1,7.7,0.7,10.6
07/07/2010,04:00,285,6.1,7.9,0.7,10.2
07/07/2010,05:00,280,6.0,6.8,1.6,10.1
07/07/2010,06:00,270,7.9,10.6,1.4,10.2
07/07/2010,07:00,268,7.9,7.6,1.0,10.4
07/07/2010,08:00,271,7.2,7.0,1.2,11.1
07/07/2010,09:00,276,7.3,6.7,1.1,11.9
07/07/2010,10:00,278,8.0,6.2,1.1,12.4
07/07/2010,11:00,284,9.2,5.7,1.4,12.7
07/07/2010,12:00,283,8.1,6.2,1.5,12.2
07/07/2010,13:00,283,8.0,6.4,1.0,12.8
07/07/2010,14:00,287,7.9,5.7,1.1,13.0
07/07/2010,15:00,284,7.4,4.8,1.0,12.2
07/07/2010,16:00,277,6.2,5.9,1.0,11.0
07/07/2010,17:00,268,5.1,6.8,0.7,9.9
07/07/2010,18:00,280,5.3,5.5,0.6,9.4
07/07/2010,19:00,288,5.1,6.4,0.8,9.4
07/07/2010,20:00,279,4.4,7.1,0.6,9.4
07/07/2010,21:00,269,3.8,6.3,0.7,9.3
07/07/2010,22:00,266,4.5,6.3,1.3,9.3
07/07/2010,23:00,283,6.9,5.2,0.9,9.6
08/07/2010,00:00,282,6.9,5.3,1.0,9.7
08/07/2010,01:00,282,6.9,4.5,0.8,9.9
08/07/2010,02:00,277,5.1,9.4,1.0,9.8
08/07/2010,03:00,281,4.5,5.9,0.6,9.4
08/07/2010,04:00,278,4.7,6.6,0.7,9.5
08/07/2010,05:00,266,5.2,7.1,1.1,9.6
08/07/2010,06:00,283,6.0,7.8,1.1,10.1
08/07/2010,07:00,277,5.8,6.2,0.8,10.3
08/07/2010,08:00,281,5.7,5.7,0.8,11.4
08/07/2010,09:00,278,4.5,8.5,0.9,13.4
08/07/2010,10:00,254,1.9,38.2,1.0,15.9
08/07/2010,11:00,153,4.0,35.6,2.0,18.4
08/07/2010,12:00,159,5.9,20.1,1.7,18.5
08/07/2010,13:00,148,7.0,14.2,1.6,18.1
08/07/2010,14:00,142,7.9,11.2,1.7,18.0
08/07/2010,15:00,144,7.2,11.1,1.9,17.4
08/07/2010,16:00,153,6.3,12.1,1.9,16.5
08/07/2010,17:00,159,5.3,12.1,1.4,15.8
08/07/2010,18:00,161,5.5,10.7,1.2,15.6
08/07/2010,19:00,163,4.5,9.5,1.1,15.1
08/07/2010,20:00,168,3.3,8.1,0.7,14.6
08/07/2010,21:00,160,2.1,18.0,0.6,14.3
08/07/2010,22:00,120,1.1,37.4,0.7,13.7
08/07/2010,23:00,152,2.4,17.0,0.8,13.6
09/07/2010,00:00,129,1.2,10.5,0.5,12.2
09/07/2010,01:00,358,0.6,144.7,0.6,10.1
09/07/2010,02:00,282,1.0,33.9,0.6,9.0
09/07/2010,03:00,285,2.1,12.1,1.0,9.5
09/07/2010,04:00,275,2.1,54.3,1.5,9.7
09/07/2010,05:00,292,2.7,9.8,0.6,8.5
09/07/2010,06:00,276,3.0,8.7,0.8,7.8
09/07/2010,07:00,282,2.6,13.2,0.5,8.7
09/07/2010,08:00,282,3.7,5.5,0.5,11.4
09/07/2010,09:00,233,1.8,39.8,1.0,15.6
09/07/2010,10:00,152,7.7,13.6,1.7,17.8
09/07/2010,11:00,152,6.7,15.7,1.5,18.8
09/07/2010,12:00,145,8.5,14.3,1.8,19.3
09/07/2010,13:00,143,7.8,15.2,1.7,19.2
09/07/2010,14:00,156,8.1,14.4,1.6,19.2
09/07/2010,15:00,159,8.3,11.8,1.8,18.3
09/07/2010,16:00,158,6.5,10.8,1.5,16.5
09/07/2010,17:00,151,4.6,10.0,1.0,15.7
09/07/2010,18:00,155,4.2,10.5,1.2,15.1
09/07/2010,19:00,157,4.7,10.0,1.4,14.1
09/07/2010,20:00,155,2.4,8.4,0.7,12.8
09/07/2010,21:00,136,1.7,20.1,0.6,11.2
09/07/2010,22:00,16,1.0,171.3,0.3,7.6
09/07/2010,23:00,299,0.8,48.2,0.5,6.3
10/07/2010,00:00,296,1.4,33.1,1.1,6.1
10/07/2010,01:00,288,2.6,7.3,1.0,5.9
10/07/2010,02:00,288,3.1,17.2,0.9,6.0
10/07/2010,03:00,284,2.5,9.9,0.6,5.2
10/07/2010,04:00,284,2.6,12.8,0.7,5.3
10/07/2010,05:00,282,2.8,19.3,0.8,5.1
10/07/2010,06:00,286,3.3,12.2,1.0,5.8
10/07/2010,07:00,274,3.3,5.1,0.6,7.1
10/07/2010,08:00,287,2.4,12.9,1.1,9.1
10/07/2010,09:00,47,0.6,165.8,0.7,14.0
10/07/2010,10:00,42,2.1,26.3,0.7,16.5
10/07/2010,11:00,53,3.3,23.6,1.0,19.1
10/07/2010,12:00,78,4.5,19.5,1.4,19.7
10/07/2010,13:00,104,5.0,19.2,1.3,19.8
10/07/2010,14:00,72,5.8,23.4,1.4,19.1
10/07/2010,15:00,40,4.4,13.2,1.0,18.7
10/07/2010,16:00,39,2.9,12.6,1.0,18.1
10/07/2010,17:00,96,2.5,27.5,0.7,16.5
10/07/2010,18:00,105,2.6,9.1,1.0,15.8
10/07/2010,19:00,100,1.1,2.8,0.4,13.7
10/07/2010,20:00,243,0.1,105.8,0.6,11.1
10/07/2010,21:00,289,0.4,67.7,0.6,9.7
10/07/2010,22:00,283,1.4,29.8,0.8,8.8
10/07/2010,23:00,282,3.1,9.0,0.8,9.0
11/07/2010,00:00,277,2.0,20.7,0.8,8.2
11/07/2010,01:00,288,2.5,2.7,0.3,7.7
11/07/2010,02:00,284,3.1,6.3,0.3,7.8
11/07/2010,03:00,282,2.9,5.7,0.6,7.7
11/07/2010,04:00,269,2.2,21.4,1.2,6.7
11/07/2010,05:00,303,0.6,77.4,0.7,7.0
11/07/2010,06:00,277,3.0,19.8,0.8,7.4
11/07/2010,07:00,278,2.2,22.4,1.0,9.0
11/07/2010,08:00,277,2.3,12.3,0.5,11.4
11/07/2010,09:00,272,1.9,30.2,1.0,13.9
11/07/2010,10:00,25,0.7,61.9,0.6,16.7
11/07/2010,11:00,84,1.0,59.3,0.7,18.1
11/07/2010,12:00,118,0.5,77.9,0.6,18.4
11/07/2010,13:00,70,1.2,47.2,0.9,18.9
11/07/2010,14:00,82,1.4,50.9,1.0,19.3
11/07/2010,15:00,89,2.1,24.7,0.7,19.3
11/07/2010,16:00,82,1.7,10.3,0.5,17.5
11/07/2010,17:00,56,1.1,9.6,0.3,15.0
11/07/2010,18:00,290,0.4,41.6,0.5,12.7
11/07/2010,19:00,232,0.7,88.8,0.7,12.0
11/07/2010,20:00,263,0.8,14.6,0.5,11.9
11/07/2010,21:00,288,2.7,12.7,0.6,11.9
11/07/2010,22:00,279,1.8,12.3,0.6,11.2
11/07/2010,23:00,279,2.4,10.9,0.4,10.0
12/07/2010,00:00,279,2.7,6.1,0.5,10.0
12/07/2010,01:00,283,2.8,3.1,0.4,8.7
12/07/2010,02:00,284,3.4,3.7,0.4,8.5
12/07/2010,03:00,280,3.1,4.5,0.5,8.0
12/07/2010,04:00,281,3.1,3.6,0.5,7.4
12/07/2010,05:00,283,3.4,3.4,0.5,7.1
12/07/2010,06:00,271,2.3,8.3,0.4,6.7
12/07/2010,07:00,285,2.4,6.1,0.5,7.9
12/07/2010,08:00,296,1.7,11.8,0.5,11.1
12/07/2010,09:00,295,0.6,136.3,0.7,15.1
12/07/2010,10:00,81,1.3,54.0,1.1,18.3
12/07/2010,11:00,76,2.4,26.5,1.0,19.9
12/07/2010,12:00,49,3.0,27.2,1.0,21.3
12/07/2010,13:00,55,2.0,47.3,1.4,22.9
12/07/2010,14:00,79,1.9,42.0,1.3,22.9
12/07/2010,15:00,91,3.5,15.2,0.9,22.1
12/07/2010,16:00,92,2.9,8.2,0.8,20.6
12/07/2010,17:00,92,1.9,3.2,0.4,17.1
12/07/2010,18:00,84,0.4,22.4,0.4,13.8
12/07/2010,19:00,188,0.2,71.7,0.3,12.0
12/07/2010,20:00,185,0.8,26.8,0.3,10.6
12/07/2010,21:00,274,0.7,31.1,0.5,9.5
12/07/2010,22:00,270,1.6,17.9,0.7,8.6
12/07/2010,23:00,285,2.6,9.7,0.4,9.1
13/07/2010,00:00,284,2.8,4.6,0.3,8.3
13/07/2010,01:00,289,2.9,5.3,0.4,8.5
13/07/2010,02:00,282,2.9,3.8,0.5,7.6
13/07/2010,03:00,285,3.4,3.0,0.4,7.4
13/07/2010,04:00,287,3.0,4.7,0.4,7.1
13/07/2010,05:00,275,2.9,5.9,0.3,6.4
13/07/2010,06:00,282,2.4,8.7,0.6,6.2
13/07/2010,07:00,301,1.4,9.4,0.5,7.8
13/07/2010,08:00,281,1.9,10.5,0.4,10.9
13/07/2010,09:00,243,0.4,79.2,0.7,15.0
13/07/2010,10:00,84,0.9,47.2,1.0,18.2
13/07/2010,11:00,87,2.0,41.6,1.4,20.3
13/07/2010,12:00,61,4.1,17.4,1.3,21.9
13/07/2010,13:00,56,4.9,19.3,1.2,22.1
13/07/2010,14:00,55,5.3,18.4,1.3,22.4
13/07/2010,15:00,59,4.6,20.8,1.2,22.2
13/07/2010,16:00,86,4.0,9.6,0.9,20.3
13/07/2010,17:00,82,2.9,6.9,0.5,18.2
13/07/2010,18:00,79,2.6,7.6,0.8,16.6
13/07/2010,19:00,71,2.1,4.3,0.3,14.4
13/07/2010,20:00,92,1.0,14.4,0.6,12.4
13/07/2010,21:00,85,1.0,12.2,0.7,10.5
13/07/2010,22:00,139,1.0,30.9,0.6,9.9
13/07/2010,23:00,153,0.3,59.4,0.6,9.0
14/07/2010,00:00,223,0.2,77.7,0.6,8.2
14/07/2010,01:00,225,1.2,12.5,0.4,7.7
14/07/2010,02:00,253,0.6,18.2,0.5,7.4
14/07/2010,03:00,260,1.7,22.1,0.8,7.5
14/07/2010,04:00,281,1.9,18.1,0.7,8.2
14/07/2010,05:00,262,0.9,9.2,0.7,8.4
14/07/2010,06:00,257,0.5,126.3,0.7,8.0
14/07/2010,07:00,287,1.2,18.3,1.2,9.3
14/07/2010,08:00,279,2.3,10.9,0.6,12.2
14/07/2010,09:00,275,1.6,16.4,0.7,15.1
14/07/2010,10:00,279,4.5,12.2,4.5,16.8
14/07/2010,11:00,266,13.3,8.3,2.4,15.7
14/07/2010,12:00,264,12.4,11.2,2.4,16.6
14/07/2010,13:00,277,11.7,10.5,2.4,17.0
14/07/2010,14:00,283,12.4,8.5,1.9,16.6
14/07/2010,15:00,276,11.6,9.6,1.9,16.1
14/07/2010,16:00,290,7.5,9.9,1.8,15.2
14/07/2010,17:00,318,3.0,21.2,1.4,13.1
14/07/2010,18:00,344,1.0,19.9,0.9,10.5
14/07/2010,19:00,286,1.4,10.4,0.9,8.5
14/07/2010,20:00,275,5.5,6.8,1.4,8.7
14/07/2010,21:00,279,7.0,7.0,0.7,10.1
14/07/2010,22:00,272,7.2,5.6,0.6,9.5
14/07/2010,23:00,274,7.4,3.5,0.6,9.5
15/07/2010,00:00,274,6.7,3.0,0.6,8.0
15/07/2010,01:00,276,7.0,2.9,0.5,8.2
15/07/2010,02:00,278,6.2,3.8,0.7,7.8
15/07/2010,03:00,282,5.5,2.6,0.5,7.3
15/07/2010,04:00,273,5.7,6.2,0.8,7.9
15/07/2010,05:00,276,5.1,5.7,0.8,7.7
15/07/2010,06:00,305,1.3,142.0,1.8,6.8
15/07/2010,07:00,321,1.7,34.7,0.7,9.2
15/07/2010,08:00,268,5.7,13.6,1.5,12.6
15/07/2010,09:00,252,8.3,11.2,2.0,14.8
15/07/2010,10:00,250,11.4,12.4,2.0,15.9
15/07/2010,11:00,272,11.0,12.3,2.2,17.3
15/07/2010,12:00,275,14.1,8.6,2.1,18.1
15/07/2010,13:00,273,12.9,12.2,2.2,18.7
15/07/2010,14:00,278,13.6,7.2,2.1,18.6
15/07/2010,15:00,271,12.0,8.5,1.9,18.0
15/07/2010,16:00,273,10.9,7.6,1.6,16.4
15/07/2010,17:00,268,8.4,6.4,1.6,13.9
15/07/2010,18:00,248,5.1,32.4,3.0,13.0
15/07/2010,19:00,258,7.2,7.7,2.0,12.3
15/07/2010,20:00,275,6.3,9.1,2.9,11.1
15/07/2010,21:00,276,8.3,7.1,1.1,10.8
15/07/2010,22:00,277,7.6,13.0,1.5,10.0
15/07/2010,23:00,282,7.6,4.1,1.2,9.3
16/07/2010,00:00,291,5.3,6.4,0.7,8.2
16/07/2010,01:00,287,5.2,6.5,0.6,7.0
16/07/2010,02:00,273,4.3,7.9,0.6,5.0
16/07/2010,03:00,273,4.7,2.5,0.4,4.4
16/07/2010,04:00,273,4.5,6.2,0.7,4.4
16/07/2010,05:00,268,4.5,6.1,0.4,3.1
16/07/2010,06:00,280,3.8,7.1,0.5,2.5
16/07/2010,07:00,285,2.9,9.7,0.7,4.4
16/07/2010,08:00,277,4.1,10.2,0.8,8.6
16/07/2010,09:00,275,3.6,13.5,0.7,12.4
16/07/2010,10:00,285,1.3,47.0,1.2,15.7
16/07/2010,11:00,233,0.2,135.1,1.0,18.0
16/07/2010,12:00,73,1.3,68.5,1.2,18.6
16/07/2010,13:00,62,1.0,65.4,1.1,19.1
16/07/2010,14:00,101,1.9,52.4,1.4,19.8
16/07/2010,15:00,100,1.1,32.8,0.8,19.2
16/07/2010,16:00,135,2.0,17.5,0.8,17.5
16/07/2010,17:00,127,0.8,10.9,0.5,13.8
16/07/2010,18:00,249,0.5,53.3,0.5,11.0
16/07/2010,19:00,233,0.8,51.2,1.0,9.0
16/07/2010,20:00,274,1.6,19.1,0.5,8.3
16/07/2010,21:00,295,2.6,5.5,0.5,7.8
16/07/2010,22:00,283,2.7,4.9,0.5,6.9
16/07/2010,23:00,285,3.2,3.6,0.5,6.4
17/07/2010,00:00,282,3.1,4.6,0.5,5.4
17/07/2010,01:00,283,3.5,7.7,0.4,5.3
17/07/2010,02:00,285,3.5,3.9,0.4,4.7
17/07/2010,03:00,283,4.0,2.7,0.4,3.9
17/07/2010,04:00,282,4.0,7.0,0.4,3.4
17/07/2010,05:00,283,4.2,3.2,0.4,3.1
17/07/2010,06:00,279,3.6,5.6,0.3,2.5
17/07/2010,07:00,280,3.2,4.7,0.5,3.8
17/07/2010,08:00,278,4.2,7.7,0.5,7.6
17/07/2010,09:00,276,3.3,10.6,0.9,12.0
17/07/2010,10:00,319,0.6,76.3,0.7,16.4
17/07/2010,11:00,59,1.8,38.0,1.2,18.6
17/07/2010,12:00,87,2.2,30.1,1.2,19.4
17/07/2010,13:00,87,1.9,41.8,1.3,20.2
17/07/2010,14:00,83,1.6,44.5,1.2,20.5
17/07/2010,15:00,92,1.4,44.1,0.8,20.1
17/07/2010,16:00,88,1.3,28.2,0.6,18.8
17/07/2010,17:00,82,0.1,13.1,0.2,13.9
17/07/2010,18:00,258,0.5,53.4,0.6,10.4
17/07/2010,19:00,161,0.4,78.5,0.8,8.9
17/07/2010,20:00,286,1.7,17.5,0.6,7.2
17/07/2010,21:00,257,1.2,30.3,1.0,5.9
17/07/2010,22:00,291,3.3,2.7,0.9,5.9
17/07/2010,23:00,284,3.4,5.5,0.5,5.7
18/07/2010,00:00,282,3.5,4.0,0.6,4.8
18/07/2010,01:00,286,3.8,3.8,0.6,4.6
18/07/2010,02:00,282,4.1,3.9,0.5,4.1
18/07/2010,03:00,277,3.6,5.7,0.4,3.6
18/07/2010,04:00,278,4.2,2.1,0.5,3.4
18/07/2010,05:00,279,4.1,2.2,0.4,3.2
18/07/2010,06:00,286,3.1,6.1,0.3,2.6
18/07/2010,07:00,295,2.9,8.2,0.6,4.6
18/07/2010,08:00,294,2.3,10.6,0.6,8.2
18/07/2010,09:00,295,1.4,19.8,0.7,12.6
18/07/2010,10:00,258,0.3,107.0,0.6,17.2
18/07/2010,11:00,74,1.0,52.9,0.9,19.3
18/07/2010,12:00,81,2.1,29.1,1.0,20.8
18/07/2010,13:00,89,2.3,35.2,1.1,21.8
18/07/2010,14:00,61,2.9,24.2,1.1,22.1
18/07/2010,15:00,53,3.7,16.8,0.9,20.9
18/07/2010,16:00,52,3.7,9.4,0.8,19.5
18/07/2010,17:00,66,2.5,7.3,0.5,16.1
18/07/2010,18:00,55,0.3,91.7,0.6,12.6
18/07/2010,19:00,153,0.8,32.7,0.6,10.8
18/07/2010,20:00,248,1.1,24.8,0.7,11.2
18/07/2010,21:00,209,1.0,47.3,1.0,11.8
18/07/2010,22:00,265,0.7,37.0,0.7,11.5
18/07/2010,23:00,293,0.4,37.1,0.6,10.8
19/07/2010,00:00,280,1.4,9.3,0.5,9.1
19/07/2010,01:00,293,1.1,8.4,0.9,8.5
19/07/2010,02:00,302,1.0,16.6,0.7,7.1
19/07/2010,03:00,286,1.4,16.6,1.1,7.1
19/07/2010,04:00,289,2.0,7.6,0.6,8.2
19/07/2010,05:00,297,2.2,17.3,0.7,7.8
19/07/2010,06:00,267,1.0,106.6,1.2,6.9
19/07/2010,07:00,263,0.7,55.3,0.8,8.9
19/07/2010,08:00,219,1.2,21.4,0.6,11.6
19/07/2010,09:00,263,0.7,28.3,0.5,13.0
19/07/2010,10:00,299,0.5,63.8,0.6,13.7
19/07/2010,11:00,312,0.4,63.4,0.5,14.3
19/07/2010,12:00,139,1.1,41.8,1.6,14.3
19/07/2010,13:00,336,0.5,45.7,0.6,15.8
19/07/2010,14:00,81,2.2,28.9,1.1,17.9
19/07/2010,15:00,72,3.4,16.7,0.7,18.7
19/07/2010,16:00,62,2.3,16.0,1.4,18.7
19/07/2010,17:00,114,0.9,14.9,0.3,15.1
19/07/2010,18:00,194,0.7,35.3,0.8,12.3
19/07/2010,19:00,279,5.4,8.3,1.4,13.7
19/07/2010,20:00,286,3.4,10.1,0.8,13.8
19/07/2010,21:00,240,2.3,13.1,0.7,13.4
19/07/2010,22:00,264,4.3,9.4,0.9,13.3
19/07/2010,23:00,266,2.2,23.8,0.6,12.7
20/07/2010,00:00,277,0.8,24.4,0.3,12.2
20/07/2010,01:00,254,0.3,8.9,0.4,11.7
20/07/2010,02:00,258,3.0,7.0,1.1,11.4
20/07/2010,03:00,250,3.5,9.4,0.6,10.7
20/07/2010,04:00,264,4.2,16.9,1.0,10.0
20/07/2010,05:00,286,3.2,15.1,0.6,9.6
20/07/2010,06:00,268,3.1,11.2,1.0,9.0
20/07/2010,07:00,269,6.8,6.7,1.6,10.8
20/07/2010,08:00,277,6.9,6.4,1.3,12.2
20/07/2010,09:00,278,9.1,6.8,1.3,13.8
20/07/2010,10:00,270,7.3,10.6,1.6,16.0
20/07/2010,11:00,272,5.9,15.0,1.3,18.0
20/07/2010,12:00,268,6.4,14.2,1.4,19.0
20/07/2010,13:00,258,7.0,14.1,1.3,19.0
20/07/2010,14:00,261,5.4,16.3,1.6,19.8
20/07/2010,15:00,246,4.0,23.8,1.3,18.7
20/07/2010,16:00,261,5.8,8.7,1.0,17.0
20/07/2010,17:00,268,4.2,9.8,0.5,14.9
20/07/2010,18:00,277,4.0,6.4,0.5,13.3
20/07/2010,19:00,265,4.0,11.4,1.0,13.1
20/07/2010,20:00,268,8.1,6.0,1.2,13.4
20/07/2010,21:00,278,6.7,5.3,0.9,12.4
20/07/2010,22:00,282,7.0,6.7,0.9,11.9
20/07/2010,23:00,287,6.3,4.6,0.8,11.1
21/07/2010,00:00,290,4.9,4.5,0.5,10.5
21/07/2010,01:00,287,5.2,4.4,0.6,10.1
21/07/2010,02:00,285,4.8,4.6,0.6,9.9
21/07/2010,03:00,278,4.8,4.1,0.4,9.6
21/07/2010,04:00,283,4.0,3.9,0.4,8.7
21/07/2010,05:00,279,4.4,3.8,0.7,8.3
21/07/2010,06:00,279,5.3,3.5,0.7,8.1
21/07/2010,07:00,273,4.1,5.8,0.6,8.8
21/07/2010,08:00,275,5.5,7.7,1.0,11.5
21/07/2010,09:00,276,5.3,11.9,0.8,13.1
21/07/2010,10:00,280,4.3,15.7,1.1,15.2
21/07/2010,11:00,248,2.0,31.9,1.1,16.7
21/07/2010,12:00,298,1.7,42.5,1.1,17.9
21/07/2010,13:00,303,1.9,43.6,1.3,18.9
21/07/2010,14:00,259,1.9,53.6,1.3,18.1
21/07/2010,15:00,276,3.2,24.4,1.4,17.2
21/07/2010,16:00,298,2.5,10.1,0.9,15.8
21/07/2010,17:00,281,0.4,85.0,0.7,13.1
21/07/2010,18:00,146,2.8,11.6,1.0,13.4
21/07/2010,19:00,285,0.7,71.4,1.0,10.2
21/07/2010,20:00,290,2.9,13.5,1.2,9.3
21/07/2010,21:00,290,2.3,15.9,1.1,8.4
21/07/2010,22:00,276,2.4,14.4,0.5,8.1
21/07/2010,23:00,284,3.3,10.8,0.6,6.7
22/07/2010,00:00,279,2.9,9.4,0.8,5.3
22/07/2010,01:00,282,3.6,7.9,0.7,4.5
22/07/2010,02:00,281,4.2,7.1,0.6,3.9
22/07/2010,03:00,283,4.1,7.8,1.1,3.4
22/07/2010,04:00,280,3.0,10.9,0.8,2.7
22/07/2010,05:00,273,2.9,10.4,0.6,1.5
22/07/2010,06:00,289,4.7,4.8,0.8,2.1
22/07/2010,07:00,270,3.3,10.1,0.8,4.1
22/07/2010,08:00,276,4.3,17.4,0.9,7.8
22/07/2010,09:00,258,3.2,16.4,0.8,12.2
22/07/2010,10:00,192,1.0,61.4,0.8,16.1
22/07/2010,11:00,189,0.6,98.4,0.8,17.9
22/07/2010,12:00,108,0.5,86.0,1.2,19.4
22/07/2010,13:00,167,1.8,62.3,1.4,17.9
22/07/2010,14:00,160,1.5,88.9,1.6,19.0
22/07/2010,15:00,135,2.8,20.0,1.0,18.1
22/07/2010,16:00,131,3.2,13.0,0.7,17.1
22/07/2010,17:00,138,2.3,12.7,0.6,13.9
22/07/2010,18:00,170,3.2,6.5,0.6,12.0
