Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%RH),Rainfall (mm)
07/08/2010,01:00,272,0.6,32.5,0.2,6.2,67.2,0.0
07/08/2010,02:00,222,1.5,9.0,0.3,6.1,67.0,0.0
07/08/2010,03:00,218,1.3,13.6,0.5,5.8,68.5,0.0
07/08/2010,04:00,214,0.6,24.0,0.3,5.3,72.1,0.0
07/08/2010,05:00,224,0.6,24.6,0.3,4.3,79.5,0.0
07/08/2010,06:00,188,0.2,68.6,0.2,4.3,79.6,0.0
07/08/2010,07:00,161,0.3,74.8,0.3,7.4,66.7,0.0
07/08/2010,08:00,156,0.1,120.5,0.3,10.4,56.9,0.0
07/08/2010,09:00,203,0.9,41.3,0.7,14.1,41.7,0.0
07/08/2010,10:00,207,1.3,41.3,0.9,16.2,35.3,0.0
07/08/2010,11:00,219,1.4,40.0,0.9,17.4,33.0,0.0
07/08/2010,12:00,227,1.1,55.6,0.9,18.2,31.3,0.0
07/08/2010,13:00,244,1.4,35.9,0.8,18.9,29.7,0.0
07/08/2010,14:00,243,1.1,44.7,0.8,19.4,26.0,0.0
07/08/2010,15:00,219,1.0,45.6,0.7,19.5,24.2,0.0
07/08/2010,16:00,208,0.7,39.8,0.5,18.7,27.4,0.0
07/08/2010,17:00,224,0.9,24.5,0.4,16.0,34.1,0.0
07/08/2010,18:00,242,0.6,91.1,0.6,14.2,42.4,0.0
07/08/2010,19:00,242,0.3,75.9,0.4,12.9,49.1,0.0
07/08/2010,20:00,214,1.0,13.4,0.5,10.9,58.0,0.0
07/08/2010,21:00,214,1.1,27.6,0.6,9.7,64.9,0.0
07/08/2010,22:00,224,1.1,17.7,0.5,8.6,69.6,0.0
07/08/2010,23:00,233,0.9,21.1,0.4,7.8,73.3,0.0
08/08/2010,00:00,214,0.7,23.3,0.4,7.3,75.9,0.0
08/08/2010,01:00,206,0.6,23.4,0.3,6.3,79.3,0.0
08/08/2010,02:00,207,0.6,20.2,0.4,6.2,81.0,0.0
08/08/2010,03:00,217,1.1,16.4,0.5,5.5,83.7,0.0
08/08/2010,04:00,215,1.1,20.0,0.6,4.8,85.2,0.0
08/08/2010,05:00,200,0.7,19.1,0.4,4.6,87.3,0.0
08/08/2010,06:00,215,0.8,25.5,0.4,4.4,88.2,0.0
08/08/2010,07:00,226,0.9,21.5,0.4,5.6,84.8,0.0
08/08/2010,08:00,223,0.8,34.9,0.5,9.1,73.4,0.0
08/08/2010,09:00,251,0.2,134.9,0.4,13.2,58.5,0.0
08/08/2010,10:00,83,0.7,71.5,0.6,16.5,47.8,0.0
08/08/2010,11:00,13,1.1,182.0,0.8,18.5,37.2,0.0
08/08/2010,12:00,18,1.0,65.4,0.9,19.4,34.2,0.0
08/08/2010,13:00,341,1.2,157.6,0.9,20.0,28.0,0.0
08/08/2010,14:00,0,1.0,167.1,0.8,20.7,26.1,0.0
08/08/2010,15:00,17,0.9,53.8,0.7,20.6,25.6,0.0
08/08/2010,16:00,327,1.1,22.5,0.5,20.4,26.2,0.0
08/08/2010,17:00,359,0.4,165.6,0.2,17.9,31.9,0.0
08/08/2010,18:00,206,0.1,94.7,0.2,15.2,39.6,0.0
08/08/2010,19:00,254,0.1,91.9,0.2,13.9,47.7,0.0
08/08/2010,20:00,246,0.3,56.8,0.3,13.0,56.5,0.0
08/08/2010,21:00,204,0.6,14.4,0.2,11.2,61.8,0.0
08/08/2010,22:00,216,0.9,20.3,0.4,9.7,62.5,0.0
08/08/2010,23:00,232,1.4,9.6,0.4,8.5,71.0,0.0
09/08/2010,00:00,222,1.3,12.6,0.5,8.4,72.4,0.0
09/08/2010,01:00,227,0.8,14.7,0.3,7.8,73.4,0.0
09/08/2010,02:00,213,0.8,14.8,0.4,7.1,75.2,0.0
09/08/2010,03:00,215,1.1,21.2,0.5,7.4,76.1,0.0
09/08/2010,04:00,210,1.1,15.6,0.4,7.7,77.1,0.0
09/08/2010,05:00,216,0.8,19.8,0.4,7.1,82.1,0.0
09/08/2010,06:00,213,1.0,22.1,0.5,7.1,81.1,0.0
09/08/2010,07:00,216,1.0,21.6,0.5,9.1,76.7,0.0
09/08/2010,08:00,199,0.6,41.0,0.4,12.4,66.9,0.0
09/08/2010,09:00,203,0.5,47.7,0.4,16.5,56.5,0.0
09/08/2010,10:00,92,0.7,67.6,0.7,20.2,45.7,0.0
09/08/2010,11:00,46,1.4,43.9,0.9,21.0,37.7,0.0
09/08/2010,12:00,13,1.7,173.4,0.8,21.3,40.3,0.0
09/08/2010,13:00,353,2.2,30.7,1.4,19.4,52.8,0.0
09/08/2010,14:00,79,1.0,66.5,0.9,20.3,49.8,0.0
09/08/2010,15:00,49,1.8,28.6,0.9,20.8,46.1,0.0
09/08/2010,16:00,63,2.1,23.6,0.9,20.0,49.7,0.0
09/08/2010,17:00,72,2.3,16.1,0.8,19.1,52.5,0.0
09/08/2010,18:00,78,1.4,16.7,0.7,18.2,56.7,0.0
09/08/2010,19:00,39,0.4,55.3,0.3,16.9,62.2,0.0
09/08/2010,20:00,8,1.2,20.6,0.5,16.9,64.0,0.0
09/08/2010,21:00,7,1.3,173.8,0.4,17.0,67.5,0.0
09/08/2010,22:00,11,1.5,172.7,0.9,16.5,77.5,0.0
09/08/2010,23:00,75,0.5,76.6,0.5,15.3,85.5,0.0
10/08/2010,00:00,221,0.5,35.7,0.3,15.0,85.7,0.0
10/08/2010,01:00,219,0.5,42.5,0.4,14.6,88.2,0.6
10/08/2010,02:00,208,0.4,58.3,0.4,14.3,89.1,0.0
10/08/2010,03:00,228,0.2,84.9,0.2,14.1,90.4,0.0
10/08/2010,04:00,223,0.4,39.1,0.3,14.4,90.0,0.0
10/08/2010,05:00,213,0.6,36.4,0.5,14.2,89.1,0.0
10/08/2010,06:00,342,0.2,80.6,0.3,14.5,88.9,0.0
10/08/2010,07:00,102,0.3,107.1,0.4,14.9,86.6,0.0
10/08/2010,08:00,4,0.5,54.4,0.4,15.7,87.6,0.0
10/08/2010,09:00,44,0.8,39.0,0.5,16.6,85.8,0.0
10/08/2010,10:00,56,0.3,70.1,0.4,16.3,88.7,0.7
10/08/2010,11:00,84,0.6,68.4,0.5,16.8,89.2,0.1
10/08/2010,12:00,86,0.5,57.8,0.4,17.5,89.4,0.0
10/08/2010,13:00,23,0.5,40.0,0.4,18.1,86.4,0.5
10/08/2010,14:00,73,0.9,26.8,0.6,18.0,88.4,1.9
10/08/2010,15:00,52,0.9,34.5,0.5,17.7,89.8,2.8
10/08/2010,16:00,61,0.5,22.7,0.3,17.7,90.0,0.7
10/08/2010,17:00,64,0.7,30.9,0.4,17.6,90.4,0.9
10/08/2010,18:00,303,0.4,46.0,0.3,17.5,90.4,2.4
10/08/2010,19:00,356,0.2,171.3,0.2,17.9,90.7,2.9
10/08/2010,20:00,202,0.5,44.5,0.3,17.8,90.4,1.8
10/08/2010,21:00,66,0.2,93.4,0.3,17.7,91.0,1.8
10/08/2010,22:00,237,0.5,41.2,0.3,17.6,90.7,1.1
10/08/2010,23:00,151,0.3,65.1,0.3,17.5,90.7,0.5
11/08/2010,00:00,206,0.4,46.3,0.3,17.2,91.3,0.1
11/08/2010,01:00,229,0.3,101.2,0.4,17.0,91.1,0.0
11/08/2010,02:00,43,0.3,74.3,0.3,17.2,92.0,0.2
11/08/2010,03:00,55,0.5,66.8,0.5,17.0,92.1,0.1
11/08/2010,04:00,326,2.3,18.9,1.0,16.7,90.0,0.7
11/08/2010,05:00,351,2.3,19.7,0.7,16.7,85.6,0.5
11/08/2010,06:00,6,1.4,146.4,0.9,16.4,87.9,0.0
11/08/2010,07:00,339,2.0,24.8,0.8,15.9,85.0,0.0
11/08/2010,08:00,16,1.3,167.8,0.6,16.2,83.3,0.0
11/08/2010,09:00,345,1.7,26.4,0.7,16.6,79.0,0.0
11/08/2010,10:00,321,1.9,25.5,0.8,16.7,69.7,0.0
11/08/2010,11:00,271,2.2,26.5,1.1,17.1,47.8,0.0
11/08/2010,12:00,277,2.0,25.5,0.9,17.2,43.3,0.0
11/08/2010,13:00,271,1.9,28.1,1.0,17.2,40.0,0.0
11/08/2010,14:00,290,2.2,24.8,0.9,17.4,39.0,0.0
11/08/2010,15:00,291,2.7,26.9,1.7,18.2,36.7,0.0
11/08/2010,16:00,280,3.2,20.8,1.6,18.1,36.7,0.0
11/08/2010,17:00,264,2.8,22.2,1.6,17.0,38.9,0.0
11/08/2010,18:00,270,4.4,15.6,1.8,16.2,40.1,0.0
11/08/2010,19:00,272,5.0,12.7,1.5,16.1,39.9,0.0
11/08/2010,20:00,275,3.9,15.1,1.6,15.7,40.6,0.0
11/08/2010,21:00,274,1.3,22.6,0.6,14.5,45.3,0.0
11/08/2010,22:00,276,1.4,13.9,0.5,13.6,49.4,0.0
11/08/2010,23:00,284,2.7,11.9,1.0,14.0,47.8,0.0
12/08/2010,00:00,283,2.8,22.7,1.3,14.3,46.1,0.0
12/08/2010,01:00,278,4.1,14.8,1.4,14.2,47.0,0.0
12/08/2010,02:00,279,3.4,15.9,1.3,13.9,48.0,0.0
12/08/2010,03:00,282,2.8,16.9,1.1,13.4,48.1,0.0
12/08/2010,04:00,279,4.3,11.6,1.4,13.1,49.1,0.0
12/08/2010,05:00,274,3.5,22.4,1.8,13.1,49.2,0.0
12/08/2010,06:00,262,2.1,34.3,1.5,12.8,52.3,0.0
12/08/2010,07:00,266,2.5,25.5,1.2,13.4,49.9,0.0
12/08/2010,08:00,267,1.6,41.2,1.2,14.4,45.9,0.0
12/08/2010,09:00,274,1.9,56.9,1.7,15.3,41.4,0.0
12/08/2010,10:00,273,4.2,26.3,2.1,16.0,38.1,0.0
12/08/2010,11:00,273,6.7,17.6,2.4,16.6,34.2,0.0
12/08/2010,12:00,265,6.0,14.2,2.5,16.9,33.1,0.0
12/08/2010,13:00,269,2.8,31.9,1.6,17.5,33.2,0.0
12/08/2010,14:00,270,3.9,29.1,2.0,17.6,33.9,0.0
12/08/2010,15:00,268,5.8,18.0,2.3,16.7,37.4,0.0
12/08/2010,16:00,271,8.0,11.7,2.8,15.2,43.0,0.0
12/08/2010,17:00,262,2.1,32.9,1.5,14.0,45.3,0.0
12/08/2010,18:00,271,3.7,11.8,1.3,13.4,48.6,0.0
12/08/2010,19:00,271,2.6,31.6,2.1,12.8,51.0,0.0
12/08/2010,20:00,265,1.2,63.1,1.2,12.5,52.4,0.0
12/08/2010,21:00,283,1.4,37.5,0.7,12.2,54.3,0.0
12/08/2010,22:00,257,0.5,82.1,0.8,11.7,55.5,0.0
12/08/2010,23:00,291,0.6,68.1,0.6,11.0,58.0,0.0
13/08/2010,00:00,256,1.4,27.4,0.9,11.5,57.4,0.0
13/08/2010,01:00,246,2.0,28.0,1.1,11.2,56.6,0.0
13/08/2010,02:00,257,2.4,23.7,1.3,11.3,53.9,0.0
13/08/2010,03:00,252,1.8,24.1,0.9,10.9,55.3,0.0
13/08/2010,04:00,236,1.3,26.2,0.9,10.4,56.7,0.0
13/08/2010,05:00,230,1.4,34.9,0.8,10.2,58.4,0.0
13/08/2010,06:00,137,0.6,43.6,0.5,8.7,63.9,0.0
13/08/2010,07:00,126,0.4,67.9,0.4,9.7,63.1,0.0
13/08/2010,08:00,142,0.4,61.3,0.5,12.1,54.4,0.0
13/08/2010,09:00,129,0.3,95.2,0.4,14.3,46.3,0.0
13/08/2010,10:00,258,0.9,67.0,0.8,16.0,39.9,0.0
13/08/2010,11:00,246,1.1,62.7,0.8,17.5,35.6,0.0
13/08/2010,12:00,254,1.6,42.1,1.1,18.4,34.4,0.0
13/08/2010,13:00,294,1.6,38.7,0.9,19.2,34.6,0.0
13/08/2010,14:00,286,2.2,33.2,1.1,19.4,33.4,0.0
13/08/2010,15:00,290,2.2,28.8,1.0,19.4,33.8,0.0
13/08/2010,16:00,277,2.0,13.8,0.6,18.9,35.6,0.0
13/08/2010,17:00,281,1.4,12.4,0.5,16.9,39.6,0.0
13/08/2010,18:00,257,1.7,19.4,0.8,15.8,44.0,0.0
13/08/2010,19:00,143,0.6,72.0,0.7,14.4,49.1,0.0
13/08/2010,20:00,199,0.5,49.3,0.4,13.4,51.8,0.0
13/08/2010,21:00,255,0.2,135.9,0.2,11.5,59.4,0.0
13/08/2010,22:00,221,1.0,12.6,0.4,10.4,64.4,0.0
13/08/2010,23:00,215,0.6,21.0,0.5,8.7,72.7,0.0
14/08/2010,00:00,214,0.5,52.6,0.4,7.8,77.6,0.0
14/08/2010,01:00,211,0.4,43.3,0.3,7.1,79.9,0.0
14/08/2010,02:00,224,0.5,29.2,0.3,6.3,83.4,0.0
14/08/2010,03:00,219,1.0,21.9,0.5,5.9,85.0,0.0
14/08/2010,04:00,215,0.6,29.5,0.3,5.1,88.3,0.0
14/08/2010,05:00,220,0.6,20.7,0.4,5.0,87.8,0.0
14/08/2010,06:00,213,0.3,48.7,0.2,4.5,89.9,0.0
14/08/2010,07:00,226,0.6,23.0,0.3,6.0,85.6,0.0
14/08/2010,08:00,230,0.5,45.5,0.4,9.8,72.1,0.0
14/08/2010,09:00,194,0.2,80.8,0.4,14.0,56.9,0.0
14/08/2010,10:00,48,0.9,56.6,0.7,17.0,45.5,0.0
14/08/2010,11:00,27,1.0,57.9,0.8,18.4,37.9,0.0
14/08/2010,12:00,334,1.2,54.4,0.9,19.5,35.9,0.0
14/08/2010,13:00,336,1.7,40.6,0.9,19.9,30.8,0.0
14/08/2010,14:00,4,1.0,170.7,0.8,20.3,30.1,0.0
14/08/2010,15:00,339,1.7,25.5,0.7,20.6,29.5,0.0
14/08/2010,16:00,16,1.4,171.6,0.6,19.9,32.1,0.0
14/08/2010,17:00,16,1.4,18.5,0.5,17.8,40.1,0.0
14/08/2010,18:00,10,1.2,10.0,0.3,16.0,53.3,0.0
14/08/2010,19:00,3,0.7,169.0,0.3,14.8,61.7,0.0
14/08/2010,20:00,58,0.3,64.8,0.2,13.7,68.7,0.0
14/08/2010,21:00,336,0.1,83.8,0.1,12.8,74.3,0.0
14/08/2010,22:00,208,0.5,38.5,0.3,12.3,79.3,0.0
14/08/2010,23:00,223,0.8,20.1,0.4,10.7,82.9,0.0
15/08/2010,00:00,228,0.2,79.9,0.4,10.0,87.3,0.0
15/08/2010,01:00,224,0.4,43.0,0.2,9.3,88.4,0.0
15/08/2010,02:00,226,0.1,92.6,0.2,8.0,89.1,0.0
15/08/2010,03:00,187,0.3,64.2,0.3,7.4,90.6,0.0
15/08/2010,04:00,208,0.6,32.4,0.3,6.7,91.2,0.0
15/08/2010,05:00,218,0.5,39.7,0.3,6.7,91.6,0.0
15/08/2010,06:00,191,0.2,56.3,0.2,6.2,91.5,0.0
15/08/2010,07:00,215,0.2,74.2,0.3,7.1,90.8,0.0
15/08/2010,08:00,128,0.3,76.5,0.5,10.1,82.7,0.0
15/08/2010,09:00,99,0.4,74.7,0.6,14.5,68.1,0.0
15/08/2010,10:00,339,2.3,19.0,0.9,17.8,52.1,0.0
15/08/2010,11:00,329,2.0,28.2,1.0,19.6,43.6,0.0
15/08/2010,12:00,338,2.1,29.9,1.2,21.6,36.7,0.0
15/08/2010,13:00,324,3.3,24.6,1.2,23.0,31.4,0.0
15/08/2010,14:00,289,4.6,26.9,2.0,23.8,28.5,0.0
15/08/2010,15:00,278,3.8,22.3,1.4,23.5,27.1,0.0
15/08/2010,16:00,269,3.6,16.5,1.3,22.8,25.5,0.0
15/08/2010,17:00,261,2.4,15.4,0.9,21.1,25.9,0.0
15/08/2010,18:00,267,2.1,21.2,0.9,20.1,27.0,0.0
15/08/2010,19:00,277,0.2,103.2,0.5,19.1,29.2,0.0
15/08/2010,20:00,268,1.1,75.1,1.3,17.4,33.0,0.0
15/08/2010,21:00,270,1.2,54.1,0.9,17.5,32.3,0.0
15/08/2010,22:00,170,0.4,68.3,0.5,16.3,36.0,0.0
15/08/2010,23:00,250,1.1,36.6,0.5,15.5,37.8,0.0
16/08/2010,00:00,137,0.1,132.4,0.4,12.7,46.4,0.0
16/08/2010,01:00,253,0.5,77.6,0.4,12.1,48.8,0.0
16/08/2010,02:00,223,0.7,37.5,0.5,11.2,52.4,0.0
16/08/2010,03:00,212,0.2,88.7,0.4,9.8,59.2,0.0
16/08/2010,04:00,175,0.2,77.4,0.3,9.9,56.7,0.0
16/08/2010,05:00,222,0.5,42.2,0.4,9.2,61.0,0.0
16/08/2010,06:00,201,0.5,46.0,0.5,8.2,68.2,0.0
16/08/2010,07:00,205,0.4,53.7,0.4,9.5,64.4,0.0
16/08/2010,08:00,288,0.1,97.9,0.2,13.6,53.7,0.0
16/08/2010,09:00,238,0.3,106.3,0.7,17.5,40.2,0.0
16/08/2010,10:00,257,1.6,43.4,1.1,18.7,34.5,0.0
16/08/2010,11:00,282,1.9,39.0,1.0,20.0,31.9,0.0
16/08/2010,12:00,298,2.5,26.7,1.2,20.9,28.9,0.0
16/08/2010,13:00,289,2.4,35.1,1.1,21.9,27.0,0.0
16/08/2010,14:00,286,3.6,23.0,1.5,22.0,25.6,0.0
16/08/2010,15:00,279,2.8,27.7,1.4,22.1,25.7,0.0
16/08/2010,16:00,276,3.3,15.0,1.2,21.0,28.1,0.0
16/08/2010,17:00,275,3.5,14.4,1.1,19.5,30.6,0.0
16/08/2010,18:00,269,3.2,13.5,1.2,18.5,34.0,0.0
16/08/2010,19:00,257,2.0,12.5,0.7,17.2,39.0,0.0
16/08/2010,20:00,231,1.1,23.7,0.4,15.4,44.6,0.0
16/08/2010,21:00,221,0.8,39.6,0.4,13.8,51.3,0.0
16/08/2010,22:00,208,0.4,40.3,0.3,13.0,54.2,0.0
16/08/2010,23:00,181,0.2,84.5,0.3,12.5,55.0,0.0
17/08/2010,00:00,188,0.5,46.3,0.4,11.4,60.1,0.0
17/08/2010,01:00,228,0.7,35.8,0.4,9.8,65.7,0.0
17/08/2010,02:00,217,0.6,67.3,0.5,8.9,70.5,0.0
17/08/2010,03:00,219,1.2,20.3,0.5,9.0,70.1,0.0
17/08/2010,04:00,221,1.3,9.2,0.4,8.4,71.0,0.0
17/08/2010,05:00,215,1.3,14.8,0.6,8.0,72.2,0.0
17/08/2010,06:00,180,0.7,41.1,0.4,7.2,75.4,0.0
17/08/2010,07:00,,0.0,127.6,0.5,8.4,72.4,0.0
17/08/2010,08:00,265,0.2,76.0,0.3,12.6,59.1,0.0
17/08/2010,09:00,205,0.9,45.2,0.7,16.4,41.5,0.0
17/08/2010,10:00,27,0.3,144.5,0.6,18.2,31.2,0.0
17/08/2010,11:00,83,0.9,62.2,0.8,19.2,29.1,0.0
17/08/2010,12:00,76,1.2,54.0,0.8,19.9,27.8,0.0
17/08/2010,13:00,76,1.2,54.9,1.0,20.5,27.3,0.0
17/08/2010,14:00,17,1.2,160.5,0.9,20.9,28.3,0.0
17/08/2010,15:00,48,1.8,35.9,0.9,20.4,35.1,0.0
17/08/2010,16:00,68,1.8,21.2,0.8,19.0,41.8,0.0
17/08/2010,17:00,50,1.3,23.5,0.6,17.4,48.5,0.0
17/08/2010,18:00,24,0.8,25.0,0.4,15.9,55.4,0.0
17/08/2010,19:00,349,0.4,162.7,0.2,14.7,61.2,0.0
17/08/2010,20:00,242,0.3,40.4,0.2,13.9,64.0,0.0
17/08/2010,21:00,208,0.7,11.0,0.3,12.6,70.0,0.0
17/08/2010,22:00,210,1.0,16.9,0.5,11.4,73.9,0.0
17/08/2010,23:00,222,1.2,8.2,0.4,9.8,79.4,0.0
18/08/2010,00:00,219,1.3,11.5,0.5,9.2,81.4,0.0
18/08/2010,01:00,214,1.1,10.9,0.4,8.9,82.7,0.0
18/08/2010,02:00,200,0.8,16.1,0.4,8.1,86.3,0.0
18/08/2010,03:00,205,0.9,18.0,0.5,8.1,85.0,0.0
18/08/2010,04:00,206,1.0,15.8,0.4,7.5,87.1,0.0
18/08/2010,05:00,212,1.1,16.3,0.4,7.4,87.9,0.0
18/08/2010,06:00,218,1.0,11.2,0.5,6.8,88.8,0.0
18/08/2010,07:00,213,1.1,12.7,0.4,8.5,84.0,0.0
18/08/2010,08:00,206,1.0,21.0,0.5,11.4,74.1,0.0
18/08/2010,09:00,202,0.6,38.1,0.4,15.3,59.4,0.0
18/08/2010,10:00,42,0.8,74.2,0.9,19.4,44.8,0.0
18/08/2010,11:00,16,1.6,39.9,0.9,20.4,42.8,0.0
18/08/2010,12:00,15,1.6,44.3,1.0,20.8,41.3,0.0
18/08/2010,13:00,20,1.3,49.4,1.0,21.4,39.3,0.0
18/08/2010,14:00,40,1.5,41.0,0.9,21.6,39.8,0.0
18/08/2010,15:00,15,1.6,153.2,0.9,21.6,40.5,0.0
18/08/2010,16:00,23,1.4,31.6,0.6,21.0,44.1,0.0
18/08/2010,17:00,20,1.3,24.8,0.6,19.6,49.7,0.0
18/08/2010,18:00,21,1.1,167.3,0.4,17.6,56.1,0.0
18/08/2010,19:00,6,0.7,24.7,0.5,16.7,61.1,0.0
18/08/2010,20:00,40,0.1,79.8,0.1,15.3,67.1,0.0
18/08/2010,21:00,21,0.2,50.8,0.2,14.6,72.0,0.0
18/08/2010,22:00,92,0.3,38.3,0.2,14.2,75.3,0.0
18/08/2010,23:00,198,0.3,55.5,0.3,13.8,77.0,0.0
19/08/2010,00:00,210,0.6,32.0,0.5,12.6,81.1,0.0
19/08/2010,01:00,247,0.3,68.4,0.4,11.9,85.3,0.0
19/08/2010,02:00,216,0.8,40.8,0.6,11.7,86.6,0.0
19/08/2010,03:00,219,0.7,45.6,0.5,11.1,87.9,0.0
19/08/2010,04:00,213,0.5,89.7,0.6,10.9,90.0,0.0
19/08/2010,05:00,87,0.3,139.5,0.4,10.6,90.9,0.0
19/08/2010,06:00,217,0.3,72.8,0.3,10.2,90.5,0.0
19/08/2010,07:00,188,0.2,90.4,0.3,11.1,89.3,0.0
19/08/2010,08:00,147,0.3,84.8,0.5,13.3,84.2,0.0
19/08/2010,09:00,3,1.5,33.6,0.8,18.9,68.1,0.0
19/08/2010,10:00,359,1.1,47.3,0.8,21.3,59.5,0.0
19/08/2010,11:00,304,1.8,54.9,1.4,23.2,53.2,0.0
19/08/2010,12:00,286,2.4,26.0,1.2,23.7,50.3,0.0
19/08/2010,13:00,298,2.2,30.7,0.9,24.8,45.8,0.0
19/08/2010,14:00,273,2.0,27.9,1.0,25.1,45.1,0.0
19/08/2010,15:00,262,1.3,38.7,0.7,25.8,44.3,0.0
19/08/2010,16:00,279,0.9,50.2,0.8,25.0,45.0,0.0
19/08/2010,17:00,182,0.3,56.3,0.3,23.4,50.1,0.0
19/08/2010,18:00,265,0.4,90.9,0.6,21.1,59.0,0.0
19/08/2010,19:00,359,0.5,161.6,0.4,20.0,67.3,0.0
19/08/2010,20:00,282,0.1,120.5,0.2,19.1,75.1,0.0
19/08/2010,21:00,225,0.3,64.0,0.3,18.9,79.5,0.0
19/08/2010,22:00,216,1.4,23.8,0.8,17.6,84.4,1.4
19/08/2010,23:00,219,1.8,20.8,0.9,16.7,85.1,4.0
20/08/2010,00:00,204,0.5,78.1,0.7,16.6,87.6,1.4
20/08/2010,01:00,46,0.4,73.1,0.4,16.3,87.8,0.0
20/08/2010,02:00,228,0.2,93.4,0.3,16.4,88.9,0.0
20/08/2010,03:00,205,0.4,59.6,0.3,15.9,89.2,0.0
20/08/2010,04:00,238,0.2,74.0,0.3,15.5,89.5,0.0
20/08/2010,05:00,46,0.4,43.8,0.3,15.4,90.0,0.0
20/08/2010,06:00,80,0.7,27.2,0.3,15.2,90.6,0.0
20/08/2010,07:00,82,0.9,60.8,0.7,15.5,91.1,0.0
20/08/2010,08:00,61,0.7,48.2,0.4,15.9,91.0,0.2
20/08/2010,09:00,58,0.7,38.1,0.4,16.5,90.7,0.1
20/08/2010,10:00,49,0.8,40.9,0.4,17.1,87.8,0.1
20/08/2010,11:00,340,1.3,22.4,0.6,17.2,83.2,0.4
20/08/2010,12:00,347,1.6,20.4,0.7,16.9,78.0,0.0
20/08/2010,13:00,338,1.1,25.3,0.5,16.8,79.7,0.3
20/08/2010,14:00,340,1.1,33.8,0.7,17.0,78.4,0.1
20/08/2010,15:00,343,1.2,25.4,0.5,17.2,77.1,0.0
20/08/2010,16:00,331,1.3,26.9,0.7,17.6,73.1,0.0
20/08/2010,17:00,294,1.3,14.4,0.4,17.3,73.9,0.0
20/08/2010,18:00,317,0.4,118.3,0.5,16.5,75.8,0.0
20/08/2010,19:00,42,0.4,148.2,0.4,15.3,79.9,0.0
20/08/2010,20:00,261,0.9,87.6,0.8,14.9,75.5,0.0
20/08/2010,21:00,204,0.7,57.6,0.5,14.2,73.8,0.0
20/08/2010,22:00,222,0.9,51.8,0.5,13.0,75.9,0.0
20/08/2010,23:00,220,0.9,32.1,0.6,12.3,78.1,0.0
21/08/2010,00:00,215,1.2,29.2,0.5,12.5,72.6,0.0
21/08/2010,01:00,170,0.3,76.4,0.4,10.6,77.7,0.0
21/08/2010,02:00,136,0.3,65.0,0.3,10.3,71.7,0.0
21/08/2010,03:00,208,0.7,52.5,0.6,9.5,69.0,0.0
21/08/2010,04:00,216,1.0,15.2,0.4,9.1,68.7,0.0
21/08/2010,05:00,225,1.0,16.3,0.5,7.6,75.1,0.0
21/08/2010,06:00,214,1.0,16.8,0.5,7.7,73.3,0.0
21/08/2010,07:00,215,0.4,63.6,0.4,9.2,69.1,0.0
21/08/2010,08:00,204,0.3,71.3,0.4,12.4,56.0,0.0
21/08/2010,09:00,135,0.8,44.8,0.6,14.7,46.3,0.0
21/08/2010,10:00,148,0.4,81.9,0.6,16.5,39.8,0.0
21/08/2010,11:00,358,0.3,126.8,0.7,17.7,35.5,0.0
21/08/2010,12:00,15,1.0,177.7,0.9,18.9,32.8,0.0
21/08/2010,13:00,293,1.2,57.7,0.9,20.2,28.3,0.0
21/08/2010,14:00,288,2.4,28.1,1.1,20.8,26.8,0.0
21/08/2010,15:00,273,2.8,22.1,1.0,20.5,28.0,0.0
21/08/2010,16:00,291,2.2,19.7,0.8,19.5,30.0,0.0
21/08/2010,17:00,289,2.1,13.4,0.6,17.9,33.7,0.0
21/08/2010,18:00,268,2.1,20.6,0.9,16.8,34.3,0.0
21/08/2010,19:00,253,1.8,18.1,0.7,16.0,35.5,0.0
21/08/2010,20:00,199,0.9,30.9,0.6,14.7,38.8,0.0
21/08/2010,21:00,208,1.4,16.1,0.7,13.6,42.0,0.0
21/08/2010,22:00,208,1.3,21.9,0.7,13.1,43.8,0.0
21/08/2010,23:00,191,0.6,53.8,0.5,10.5,54.6,0.0
22/08/2010,00:00,213,0.5,63.9,0.4,9.2,60.5,0.0
22/08/2010,01:00,250,0.2,76.8,0.3,7.6,67.0,0.0
22/08/2010,02:00,213,0.9,15.2,0.5,7.6,66.3,0.0
22/08/2010,03:00,220,0.5,33.6,0.4,6.8,69.6,0.0
22/08/2010,04:00,226,0.6,34.7,0.4,5.9,74.1,0.0
22/08/2010,05:00,221,0.7,22.8,0.4,6.2,72.0,0.0
22/08/2010,06:00,222,1.2,33.6,0.6,5.7,74.4,0.0
22/08/2010,07:00,208,0.7,24.0,0.4,8.3,65.2,0.0
22/08/2010,08:00,206,0.8,28.5,0.5,11.6,53.5,0.0
22/08/2010,09:00,200,0.9,34.2,0.6,15.0,43.9,0.0
22/08/2010,10:00,201,0.7,65.2,0.7,17.6,37.7,0.0
22/08/2010,11:00,63,1.0,58.8,0.9,18.6,35.3,0.0
22/08/2010,12:00,44,0.8,65.3,0.8,19.6,33.9,0.0
22/08/2010,13:00,34,1.1,64.0,0.8,20.4,31.5,0.0
22/08/2010,14:00,33,1.1,59.1,0.8,20.5,31.2,0.0
22/08/2010,15:00,351,1.2,48.0,0.8,20.5,32.9,0.0
22/08/2010,16:00,63,2.0,34.2,1.1,19.6,37.3,0.0
